updated_at,id,start_date,end_date,election_type,result_type,special,office,district,name_raw,last_name,first_name,suffix,middle_name,party,parent_jurisdiction,jurisdiction,division,votes,votes_type,total_votes,winner,write_in,year
2015-10-10 10:38:03.165000,wy-2008-11-04-general,2008-11-04 00:00:00,2008-11-04 00:00:00,general,certified,False,United States Representative,,Over Votes,,,,,,Laramie,Holiday Inn/Cheyenne 1-1,ocd-division/country:us/state:wy/county:laramie/precinct:holiday_inn~cheyenne_1-1,0,,,,,2008
2015-10-10 10:38:03.165000,wy-2008-11-04-general,2008-11-04 00:00:00,2008-11-04 00:00:00,general,certified,False,State Senate,8,Floyd A. Esquibel,,,,,D,Laramie,Holiday Inn/Cheyenne 1-1,ocd-division/country:us/state:wy/county:laramie/precinct:holiday_inn~cheyenne_1-1,1072,,,,,2008
2015-10-10 10:38:03.165000,wy-2008-11-04-general,2008-11-04 00:00:00,2008-11-04 00:00:00,general,certified,False,State Senate,8,Write-Ins,,,,,,Laramie,Holiday Inn/Cheyenne 1-1,ocd-division/country:us/state:wy/county:laramie/precinct:holiday_inn~cheyenne_1-1,20,,,,,2008
2015-10-10 10:38:03.165000,wy-2008-11-04-general,2008-11-04 00:00:00,2008-11-04 00:00:00,general,certified,False,State Senate,8,Under Votes,,,,,,Laramie,Holiday Inn/Cheyenne 1-1,ocd-division/country:us/state:wy/county:laramie/precinct:holiday_inn~cheyenne_1-1,299,,,,,2008
2015-10-10 10:38:03.165000,wy-2008-11-04-general,2008-11-04 00:00:00,2008-11-04 00:00:00,general,certified,False,State Senate,8,Over Votes,,,,,,Laramie,Holiday Inn/Cheyenne 1-1,ocd-division/country:us/state:wy/county:laramie/precinct:holiday_inn~cheyenne_1-1,0,,,,,2008
2015-10-10 10:38:03.165000,wy-2008-11-04-general,2008-11-04 00:00:00,2008-11-04 00:00:00,general,certified,False,State House,12,Amy Edmonds,,,,,R,Laramie,Holiday Inn/Cheyenne 1-1,ocd-division/country:us/state:wy/county:laramie/precinct:holiday_inn~cheyenne_1-1,647,,,,,2008
2015-10-10 10:38:03.165000,wy-2008-11-04-general,2008-11-04 00:00:00,2008-11-04 00:00:00,general,certified,False,State House,12,Katherine Van Dell,,,,,D,Laramie,Holiday Inn/Cheyenne 1-1,ocd-division/country:us/state:wy/county:laramie/precinct:holiday_inn~cheyenne_1-1,688,,,,,2008
2015-10-10 10:38:03.165000,wy-2008-11-04-general,2008-11-04 00:00:00,2008-11-04 00:00:00,general,certified,False,State House,12,Write-Ins,,,,,,Laramie,Holiday Inn/Cheyenne 1-1,ocd-division/country:us/state:wy/county:laramie/precinct:holiday_inn~cheyenne_1-1,1,,,,,2008
2015-10-10 10:38:03.165000,wy-2008-11-04-general,2008-11-04 00:00:00,2008-11-04 00:00:00,general,certified,False,State House,12,Under Votes,,,,,,Laramie,Holiday Inn/Cheyenne 1-1,ocd-division/country:us/state:wy/county:laramie/precinct:holiday_inn~cheyenne_1-1,55,,,,,2008
2015-10-10 10:38:03.165000,wy-2008-11-04-general,2008-11-04 00:00:00,2008-11-04 00:00:00,general,certified,False,State House,12,Over Votes,,,,,,Laramie,Holiday Inn/Cheyenne 1-1,ocd-division/country:us/state:wy/county:laramie/precinct:holiday_inn~cheyenne_1-1,0,,,,,2008
2015-10-10 10:38:03.165000,wy-2008-11-04-general,2008-11-04 00:00:00,2008-11-04 00:00:00,general,certified,False,United States President and Vice President,,John McCain  and Sarah Palin,,,,,R,Laramie,Holiday Inn/Cheyenne 1-2,ocd-division/country:us/state:wy/county:laramie/precinct:holiday_inn~cheyenne_1-2,373,,,,,2008
2015-10-10 10:38:03.165000,wy-2008-11-04-general,2008-11-04 00:00:00,2008-11-04 00:00:00,general,certified,False,United States President and Vice President,,Barack Obama and  Joe Biden,,,,,D,Laramie,Holiday Inn/Cheyenne 1-2,ocd-division/country:us/state:wy/county:laramie/precinct:holiday_inn~cheyenne_1-2,448,,,,,2008
2015-10-10 10:38:03.165000,wy-2008-11-04-general,2008-11-04 00:00:00,2008-11-04 00:00:00,general,certified,False,United States President and Vice President,,Bob Barr and  Wayne A. Root,,,,,L,Laramie,Holiday Inn/Cheyenne 1-2,ocd-division/country:us/state:wy/county:laramie/precinct:holiday_inn~cheyenne_1-2,2,,,,,2008
2015-10-10 10:38:03.165000,wy-2008-11-04-general,2008-11-04 00:00:00,2008-11-04 00:00:00,general,certified,False,United States President and Vice President,,Chuck Baldwin and  Darrell L.Castle,,,,,I,Laramie,Holiday Inn/Cheyenne 1-2,ocd-division/country:us/state:wy/county:laramie/precinct:holiday_inn~cheyenne_1-2,5,,,,,2008
2015-10-10 10:38:03.165000,wy-2008-11-04-general,2008-11-04 00:00:00,2008-11-04 00:00:00,general,certified,False,United States President and Vice President,,Ralph Nader and  Matt Gonzalez,,,,,I,Laramie,Holiday Inn/Cheyenne 1-2,ocd-division/country:us/state:wy/county:laramie/precinct:holiday_inn~cheyenne_1-2,15,,,,,2008
2015-10-10 10:38:03.165000,wy-2008-11-04-general,2008-11-04 00:00:00,2008-11-04 00:00:00,general,certified,False,United States President and Vice President,,Write-Ins,,,,,,Laramie,Holiday Inn/Cheyenne 1-2,ocd-division/country:us/state:wy/county:laramie/precinct:holiday_inn~cheyenne_1-2,5,,,,,2008
2015-10-10 10:38:03.165000,wy-2008-11-04-general,2008-11-04 00:00:00,2008-11-04 00:00:00,general,certified,False,United States President and Vice President,,Under Votes,,,,,,Laramie,Holiday Inn/Cheyenne 1-2,ocd-division/country:us/state:wy/county:laramie/precinct:holiday_inn~cheyenne_1-2,1,,,,,2008
2015-10-10 10:38:03.165000,wy-2008-11-04-general,2008-11-04 00:00:00,2008-11-04 00:00:00,general,certified,False,United States President and Vice President,,Over Votes,,,,,,Laramie,Holiday Inn/Cheyenne 1-2,ocd-division/country:us/state:wy/county:laramie/precinct:holiday_inn~cheyenne_1-2,1,,,,,2008
2015-10-10 10:38:03.165000,wy-2008-11-04-general,2008-11-04 00:00:00,2008-11-04 00:00:00,general,certified,False,United States Senator,,Mike Enzi,,,,,R,Laramie,Holiday Inn/Cheyenne 1-2,ocd-division/country:us/state:wy/county:laramie/precinct:holiday_inn~cheyenne_1-2,447,,,,,2008
2015-10-10 10:38:03.165000,wy-2008-11-04-general,2008-11-04 00:00:00,2008-11-04 00:00:00,general,certified,False,United States Senator,,Chris Rothfuss,,,,,D,Laramie,Holiday Inn/Cheyenne 1-2,ocd-division/country:us/state:wy/county:laramie/precinct:holiday_inn~cheyenne_1-2,372,,,,,2008
2015-10-10 10:38:03.165000,wy-2008-11-04-general,2008-11-04 00:00:00,2008-11-04 00:00:00,general,certified,False,United States Senator,,Write-Ins,,,,,,Laramie,Holiday Inn/Cheyenne 1-2,ocd-division/country:us/state:wy/county:laramie/precinct:holiday_inn~cheyenne_1-2,3,,,,,2008
2015-10-10 10:38:03.165000,wy-2008-11-04-general,2008-11-04 00:00:00,2008-11-04 00:00:00,general,certified,False,United States Senator,,Under Votes,,,,,,Laramie,Holiday Inn/Cheyenne 1-2,ocd-division/country:us/state:wy/county:laramie/precinct:holiday_inn~cheyenne_1-2,28,,,,,2008
2015-10-10 10:38:03.165000,wy-2008-11-04-general,2008-11-04 00:00:00,2008-11-04 00:00:00,general,certified,False,United States Senator,,Over Votes,,,,,,Laramie,Holiday Inn/Cheyenne 1-2,ocd-division/country:us/state:wy/county:laramie/precinct:holiday_inn~cheyenne_1-2,0,,,,,2008
2015-10-10 10:38:03.165000,wy-2008-11-04-general,2008-11-04 00:00:00,2008-11-04 00:00:00,general,certified,False,State United,4,John Barrasso,,,,,R,Laramie,Holiday Inn/Cheyenne 1-2,ocd-division/country:us/state:wy/county:laramie/precinct:holiday_inn~cheyenne_1-2,441,,,,,2008
2015-10-10 10:38:03.165000,wy-2008-11-04-general,2008-11-04 00:00:00,2008-11-04 00:00:00,general,certified,False,State United,4,Nick Carter,,,,,D,Laramie,Holiday Inn/Cheyenne 1-2,ocd-division/country:us/state:wy/county:laramie/precinct:holiday_inn~cheyenne_1-2,383,,,,,2008
2015-10-10 10:38:03.165000,wy-2008-11-04-general,2008-11-04 00:00:00,2008-11-04 00:00:00,general,certified,False,State United,4,Write-Ins,,,,,,Laramie,Holiday Inn/Cheyenne 1-2,ocd-division/country:us/state:wy/county:laramie/precinct:holiday_inn~cheyenne_1-2,2,,,,,2008
2015-10-10 10:38:03.165000,wy-2008-11-04-general,2008-11-04 00:00:00,2008-11-04 00:00:00,general,certified,False,State United,4,Under Votes,,,,,,Laramie,Holiday Inn/Cheyenne 1-2,ocd-division/country:us/state:wy/county:laramie/precinct:holiday_inn~cheyenne_1-2,24,,,,,2008
2015-10-10 10:38:03.165000,wy-2008-11-04-general,2008-11-04 00:00:00,2008-11-04 00:00:00,general,certified,False,State United,4,Over Votes,,,,,,Laramie,Holiday Inn/Cheyenne 1-2,ocd-division/country:us/state:wy/county:laramie/precinct:holiday_inn~cheyenne_1-2,0,,,,,2008
2015-10-10 10:38:03.165000,wy-2008-11-04-general,2008-11-04 00:00:00,2008-11-04 00:00:00,general,certified,False,United States Representative,,Cynthia M. Lummis,,,,,R,Laramie,Holiday Inn/Cheyenne 1-2,ocd-division/country:us/state:wy/county:laramie/precinct:holiday_inn~cheyenne_1-2,257,,,,,2008
2015-10-10 10:38:03.165000,wy-2008-11-04-general,2008-11-04 00:00:00,2008-11-04 00:00:00,general,certified,False,United States Representative,,Gary Trauner,,,,,D,Laramie,Holiday Inn/Cheyenne 1-2,ocd-division/country:us/state:wy/county:laramie/precinct:holiday_inn~cheyenne_1-2,531,,,,,2008
2015-10-10 10:38:03.165000,wy-2008-11-04-general,2008-11-04 00:00:00,2008-11-04 00:00:00,general,certified,False,United States Representative,,W. David Herbert,,,,,L,Laramie,Holiday Inn/Cheyenne 1-2,ocd-division/country:us/state:wy/county:laramie/precinct:holiday_inn~cheyenne_1-2,38,,,,,2008
2015-10-10 10:38:03.165000,wy-2008-11-04-general,2008-11-04 00:00:00,2008-11-04 00:00:00,general,certified,False,United States Representative,,Write-Ins,,,,,,Laramie,Holiday Inn/Cheyenne 1-2,ocd-division/country:us/state:wy/county:laramie/precinct:holiday_inn~cheyenne_1-2,0,,,,,2008
2015-10-10 10:38:03.165000,wy-2008-11-04-general,2008-11-04 00:00:00,2008-11-04 00:00:00,general,certified,False,United States Representative,,Under Votes,,,,,,Laramie,Holiday Inn/Cheyenne 1-2,ocd-division/country:us/state:wy/county:laramie/precinct:holiday_inn~cheyenne_1-2,24,,,,,2008
2015-10-10 10:38:03.165000,wy-2008-11-04-general,2008-11-04 00:00:00,2008-11-04 00:00:00,general,certified,False,United States Representative,,Over Votes,,,,,,Laramie,Holiday Inn/Cheyenne 1-2,ocd-division/country:us/state:wy/county:laramie/precinct:holiday_inn~cheyenne_1-2,0,,,,,2008
2015-10-10 10:38:03.165000,wy-2008-11-04-general,2008-11-04 00:00:00,2008-11-04 00:00:00,general,certified,False,State Senate,8,Floyd A. Esquibel,,,,,D,Laramie,Holiday Inn/Cheyenne 1-2,ocd-division/country:us/state:wy/county:laramie/precinct:holiday_inn~cheyenne_1-2,664,,,,,2008
2015-10-10 10:38:03.165000,wy-2008-11-04-general,2008-11-04 00:00:00,2008-11-04 00:00:00,general,certified,False,State Senate,8,Write-Ins,,,,,,Laramie,Holiday Inn/Cheyenne 1-2,ocd-division/country:us/state:wy/county:laramie/precinct:holiday_inn~cheyenne_1-2,17,,,,,2008
2015-10-10 10:38:03.165000,wy-2008-11-04-general,2008-11-04 00:00:00,2008-11-04 00:00:00,general,certified,False,State Senate,8,Under Votes,,,,,,Laramie,Holiday Inn/Cheyenne 1-2,ocd-division/country:us/state:wy/county:laramie/precinct:holiday_inn~cheyenne_1-2,169,,,,,2008
2015-10-10 10:38:03.165000,wy-2008-11-04-general,2008-11-04 00:00:00,2008-11-04 00:00:00,general,certified,False,State Senate,8,Over Votes,,,,,,Laramie,Holiday Inn/Cheyenne 1-2,ocd-division/country:us/state:wy/county:laramie/precinct:holiday_inn~cheyenne_1-2,0,,,,,2008
2015-10-10 10:38:03.165000,wy-2008-11-04-general,2008-11-04 00:00:00,2008-11-04 00:00:00,general,certified,False,State House,44,Drew Hill,,,,,R,Laramie,Holiday Inn/Cheyenne 1-2,ocd-division/country:us/state:wy/county:laramie/precinct:holiday_inn~cheyenne_1-2,333,,,,,2008
2015-10-10 10:38:03.165000,wy-2008-11-04-general,2008-11-04 00:00:00,2008-11-04 00:00:00,general,certified,False,State House,44,James W. Byrd,,,,,D,Laramie,Holiday Inn/Cheyenne 1-2,ocd-division/country:us/state:wy/county:laramie/precinct:holiday_inn~cheyenne_1-2,466,,,,,2008
2015-10-10 10:38:03.165000,wy-2008-11-04-general,2008-11-04 00:00:00,2008-11-04 00:00:00,general,certified,False,State House,44,Write-Ins,,,,,,Laramie,Holiday Inn/Cheyenne 1-2,ocd-division/country:us/state:wy/county:laramie/precinct:holiday_inn~cheyenne_1-2,2,,,,,2008
2015-10-10 10:38:03.165000,wy-2008-11-04-general,2008-11-04 00:00:00,2008-11-04 00:00:00,general,certified,False,State House,44,Under Votes,,,,,,Laramie,Holiday Inn/Cheyenne 1-2,ocd-division/country:us/state:wy/county:laramie/precinct:holiday_inn~cheyenne_1-2,49,,,,,2008
2015-10-10 10:38:03.165000,wy-2008-11-04-general,2008-11-04 00:00:00,2008-11-04 00:00:00,general,certified,False,United States President and Vice President,,John McCain  and Sarah Palin,,,,,R,Laramie,Laramie County Library 1-3,ocd-division/country:us/state:wy/county:laramie/precinct:laramie_county_library_1-3,379,,,,,2008
2015-10-10 10:38:03.165000,wy-2008-11-04-general,2008-11-04 00:00:00,2008-11-04 00:00:00,general,certified,False,United States President and Vice President,,Barack Obama and  Joe Biden,,,,,D,Laramie,Laramie County Library 1-3,ocd-division/country:us/state:wy/county:laramie/precinct:laramie_county_library_1-3,481,,,,,2008
2015-10-10 10:38:03.165000,wy-2008-11-04-general,2008-11-04 00:00:00,2008-11-04 00:00:00,general,certified,False,United States President and Vice President,,Bob Barr and  Wayne A. Root,,,,,L,Laramie,Laramie County Library 1-3,ocd-division/country:us/state:wy/county:laramie/precinct:laramie_county_library_1-3,14,,,,,2008
2015-10-10 10:38:03.165000,wy-2008-11-04-general,2008-11-04 00:00:00,2008-11-04 00:00:00,general,certified,False,United States President and Vice President,,Chuck Baldwin and  Darrell L.Castle,,,,,I,Laramie,Laramie County Library 1-3,ocd-division/country:us/state:wy/county:laramie/precinct:laramie_county_library_1-3,10,,,,,2008
2015-10-10 10:38:03.165000,wy-2008-11-04-general,2008-11-04 00:00:00,2008-11-04 00:00:00,general,certified,False,United States President and Vice President,,Ralph Nader and  Matt Gonzalez,,,,,I,Laramie,Laramie County Library 1-3,ocd-division/country:us/state:wy/county:laramie/precinct:laramie_county_library_1-3,15,,,,,2008
2015-10-10 10:38:03.165000,wy-2008-11-04-general,2008-11-04 00:00:00,2008-11-04 00:00:00,general,certified,False,United States President and Vice President,,Write-Ins,,,,,,Laramie,Laramie County Library 1-3,ocd-division/country:us/state:wy/county:laramie/precinct:laramie_county_library_1-3,5,,,,,2008
2015-10-10 10:38:03.165000,wy-2008-11-04-general,2008-11-04 00:00:00,2008-11-04 00:00:00,general,certified,False,United States President and Vice President,,Under Votes,,,,,,Laramie,Laramie County Library 1-3,ocd-division/country:us/state:wy/county:laramie/precinct:laramie_county_library_1-3,3,,,,,2008
2015-10-10 10:38:03.165000,wy-2008-11-04-general,2008-11-04 00:00:00,2008-11-04 00:00:00,general,certified,False,United States President and Vice President,,Over Votes,,,,,,Laramie,Laramie County Library 1-3,ocd-division/country:us/state:wy/county:laramie/precinct:laramie_county_library_1-3,2,,,,,2008
2015-10-10 10:38:03.165000,wy-2008-11-04-general,2008-11-04 00:00:00,2008-11-04 00:00:00,general,certified,False,United States Senator,,Mike Enzi,,,,,R,Laramie,Laramie County Library 1-3,ocd-division/country:us/state:wy/county:laramie/precinct:laramie_county_library_1-3,513,,,,,2008
2015-10-10 10:38:03.165000,wy-2008-11-04-general,2008-11-04 00:00:00,2008-11-04 00:00:00,general,certified,False,United States Senator,,Chris Rothfuss,,,,,D,Laramie,Laramie County Library 1-3,ocd-division/country:us/state:wy/county:laramie/precinct:laramie_county_library_1-3,360,,,,,2008
2015-10-10 10:38:03.165000,wy-2008-11-04-general,2008-11-04 00:00:00,2008-11-04 00:00:00,general,certified,False,United States Senator,,Write-Ins,,,,,,Laramie,Laramie County Library 1-3,ocd-division/country:us/state:wy/county:laramie/precinct:laramie_county_library_1-3,3,,,,,2008
2015-10-10 10:38:03.165000,wy-2008-11-04-general,2008-11-04 00:00:00,2008-11-04 00:00:00,general,certified,False,United States Senator,,Under Votes,,,,,,Laramie,Laramie County Library 1-3,ocd-division/country:us/state:wy/county:laramie/precinct:laramie_county_library_1-3,33,,,,,2008
2015-10-10 10:38:03.165000,wy-2008-11-04-general,2008-11-04 00:00:00,2008-11-04 00:00:00,general,certified,False,United States Senator,,Over Votes,,,,,,Laramie,Laramie County Library 1-3,ocd-division/country:us/state:wy/county:laramie/precinct:laramie_county_library_1-3,0,,,,,2008
2015-10-10 10:38:03.165000,wy-2008-11-04-general,2008-11-04 00:00:00,2008-11-04 00:00:00,general,certified,False,State United,4,John Barrasso,,,,,R,Laramie,Laramie County Library 1-3,ocd-division/country:us/state:wy/county:laramie/precinct:laramie_county_library_1-3,469,,,,,2008
2015-10-10 10:38:03.165000,wy-2008-11-04-general,2008-11-04 00:00:00,2008-11-04 00:00:00,general,certified,False,State United,4,Nick Carter,,,,,D,Laramie,Laramie County Library 1-3,ocd-division/country:us/state:wy/county:laramie/precinct:laramie_county_library_1-3,403,,,,,2008
2015-10-10 10:38:03.165000,wy-2008-11-04-general,2008-11-04 00:00:00,2008-11-04 00:00:00,general,certified,False,State United,4,Write-Ins,,,,,,Laramie,Laramie County Library 1-3,ocd-division/country:us/state:wy/county:laramie/precinct:laramie_county_library_1-3,2,,,,,2008
2015-10-10 10:38:03.165000,wy-2008-11-04-general,2008-11-04 00:00:00,2008-11-04 00:00:00,general,certified,False,State United,4,Under Votes,,,,,,Laramie,Laramie County Library 1-3,ocd-division/country:us/state:wy/county:laramie/precinct:laramie_county_library_1-3,35,,,,,2008
2015-10-10 10:38:03.165000,wy-2008-11-04-general,2008-11-04 00:00:00,2008-11-04 00:00:00,general,certified,False,State United,4,Over Votes,,,,,,Laramie,Laramie County Library 1-3,ocd-division/country:us/state:wy/county:laramie/precinct:laramie_county_library_1-3,0,,,,,2008
2015-10-10 10:38:03.165000,wy-2008-11-04-general,2008-11-04 00:00:00,2008-11-04 00:00:00,general,certified,False,United States Representative,,Cynthia M. Lummis,,,,,R,Laramie,Laramie County Library 1-3,ocd-division/country:us/state:wy/county:laramie/precinct:laramie_county_library_1-3,275,,,,,2008
2015-10-10 10:38:03.165000,wy-2008-11-04-general,2008-11-04 00:00:00,2008-11-04 00:00:00,general,certified,False,United States Representative,,Gary Trauner,,,,,D,Laramie,Laramie County Library 1-3,ocd-division/country:us/state:wy/county:laramie/precinct:laramie_county_library_1-3,550,,,,,2008
2015-10-10 10:38:03.165000,wy-2008-11-04-general,2008-11-04 00:00:00,2008-11-04 00:00:00,general,certified,False,United States Representative,,W. David Herbert,,,,,L,Laramie,Laramie County Library 1-3,ocd-division/country:us/state:wy/county:laramie/precinct:laramie_county_library_1-3,53,,,,,2008
2015-10-10 10:38:03.165000,wy-2008-11-04-general,2008-11-04 00:00:00,2008-11-04 00:00:00,general,certified,False,United States Representative,,Write-Ins,,,,,,Laramie,Laramie County Library 1-3,ocd-division/country:us/state:wy/county:laramie/precinct:laramie_county_library_1-3,3,,,,,2008
2015-10-10 10:38:03.165000,wy-2008-11-04-general,2008-11-04 00:00:00,2008-11-04 00:00:00,general,certified,False,United States Representative,,Under Votes,,,,,,Laramie,Laramie County Library 1-3,ocd-division/country:us/state:wy/county:laramie/precinct:laramie_county_library_1-3,28,,,,,2008
2015-10-10 10:38:03.165000,wy-2008-11-04-general,2008-11-04 00:00:00,2008-11-04 00:00:00,general,certified,False,United States Representative,,Over Votes,,,,,,Laramie,Laramie County Library 1-3,ocd-division/country:us/state:wy/county:laramie/precinct:laramie_county_library_1-3,0,,,,,2008
2015-10-10 10:38:03.165000,wy-2008-11-04-general,2008-11-04 00:00:00,2008-11-04 00:00:00,general,certified,False,State Senate,8,Floyd A. Esquibel,,,,,D,Laramie,Laramie County Library 1-3,ocd-division/country:us/state:wy/county:laramie/precinct:laramie_county_library_1-3,691,,,,,2008
2015-10-10 10:38:03.165000,wy-2008-11-04-general,2008-11-04 00:00:00,2008-11-04 00:00:00,general,certified,False,State Senate,8,Write-Ins,,,,,,Laramie,Laramie County Library 1-3,ocd-division/country:us/state:wy/county:laramie/precinct:laramie_county_library_1-3,17,,,,,2008
2015-10-10 10:38:03.165000,wy-2008-11-04-general,2008-11-04 00:00:00,2008-11-04 00:00:00,general,certified,False,State Senate,8,Under Votes,,,,,,Laramie,Laramie County Library 1-3,ocd-division/country:us/state:wy/county:laramie/precinct:laramie_county_library_1-3,201,,,,,2008
2015-10-10 10:38:03.165000,wy-2008-11-04-general,2008-11-04 00:00:00,2008-11-04 00:00:00,general,certified,False,State Senate,8,Over Votes,,,,,,Laramie,Laramie County Library 1-3,ocd-division/country:us/state:wy/county:laramie/precinct:laramie_county_library_1-3,0,,,,,2008
2015-10-10 10:38:03.165000,wy-2008-11-04-general,2008-11-04 00:00:00,2008-11-04 00:00:00,general,certified,False,State House,44,Drew Hill,,,,,R,Laramie,Laramie County Library 1-3,ocd-division/country:us/state:wy/county:laramie/precinct:laramie_county_library_1-3,367,,,,,2008
2015-10-10 10:38:03.165000,wy-2008-11-04-general,2008-11-04 00:00:00,2008-11-04 00:00:00,general,certified,False,State House,44,James W. Byrd,,,,,D,Laramie,Laramie County Library 1-3,ocd-division/country:us/state:wy/county:laramie/precinct:laramie_county_library_1-3,488,,,,,2008
2015-10-10 10:38:03.165000,wy-2008-11-04-general,2008-11-04 00:00:00,2008-11-04 00:00:00,general,certified,False,State House,44,Write-Ins,,,,,,Laramie,Laramie County Library 1-3,ocd-division/country:us/state:wy/county:laramie/precinct:laramie_county_library_1-3,7,,,,,2008
2015-10-10 10:38:03.165000,wy-2008-11-04-general,2008-11-04 00:00:00,2008-11-04 00:00:00,general,certified,False,State House,44,Under Votes,,,,,,Laramie,Laramie County Library 1-3,ocd-division/country:us/state:wy/county:laramie/precinct:laramie_county_library_1-3,47,,,,,2008
2015-10-10 10:38:03.165000,wy-2008-11-04-general,2008-11-04 00:00:00,2008-11-04 00:00:00,general,certified,False,United States President and Vice President,,John McCain  and Sarah Palin,,,,,R,Laramie,Storey Gym 1-4,ocd-division/country:us/state:wy/county:laramie/precinct:storey_gym_1-4,239,,,,,2008
2015-10-10 10:38:03.165000,wy-2008-11-04-general,2008-11-04 00:00:00,2008-11-04 00:00:00,general,certified,False,United States President and Vice President,,Barack Obama and  Joe Biden,,,,,D,Laramie,Storey Gym 1-4,ocd-division/country:us/state:wy/county:laramie/precinct:storey_gym_1-4,269,,,,,2008
2015-10-10 10:38:03.165000,wy-2008-11-04-general,2008-11-04 00:00:00,2008-11-04 00:00:00,general,certified,False,United States President and Vice President,,Bob Barr and  Wayne A. Root,,,,,L,Laramie,Storey Gym 1-4,ocd-division/country:us/state:wy/county:laramie/precinct:storey_gym_1-4,0,,,,,2008
2015-10-10 10:38:03.165000,wy-2008-11-04-general,2008-11-04 00:00:00,2008-11-04 00:00:00,general,certified,False,United States President and Vice President,,Chuck Baldwin and  Darrell L.Castle,,,,,I,Laramie,Storey Gym 1-4,ocd-division/country:us/state:wy/county:laramie/precinct:storey_gym_1-4,2,,,,,2008
2015-10-10 10:38:03.165000,wy-2008-11-04-general,2008-11-04 00:00:00,2008-11-04 00:00:00,general,certified,False,United States President and Vice President,,Ralph Nader and  Matt Gonzalez,,,,,I,Laramie,Storey Gym 1-4,ocd-division/country:us/state:wy/county:laramie/precinct:storey_gym_1-4,7,,,,,2008
2015-10-10 10:38:03.165000,wy-2008-11-04-general,2008-11-04 00:00:00,2008-11-04 00:00:00,general,certified,False,United States President and Vice President,,Write-Ins,,,,,,Laramie,Storey Gym 1-4,ocd-division/country:us/state:wy/county:laramie/precinct:storey_gym_1-4,0,,,,,2008
2015-10-10 10:38:03.165000,wy-2008-11-04-general,2008-11-04 00:00:00,2008-11-04 00:00:00,general,certified,False,United States President and Vice President,,Under Votes,,,,,,Laramie,Storey Gym 1-4,ocd-division/country:us/state:wy/county:laramie/precinct:storey_gym_1-4,1,,,,,2008
2015-10-10 10:38:03.165000,wy-2008-11-04-general,2008-11-04 00:00:00,2008-11-04 00:00:00,general,certified,False,United States President and Vice President,,Over Votes,,,,,,Laramie,Storey Gym 1-4,ocd-division/country:us/state:wy/county:laramie/precinct:storey_gym_1-4,0,,,,,2008
2015-10-10 10:38:03.165000,wy-2008-11-04-general,2008-11-04 00:00:00,2008-11-04 00:00:00,general,certified,False,United States Senator,,Mike Enzi,,,,,R,Laramie,Storey Gym 1-4,ocd-division/country:us/state:wy/county:laramie/precinct:storey_gym_1-4,303,,,,,2008
2015-10-10 10:38:03.165000,wy-2008-11-04-general,2008-11-04 00:00:00,2008-11-04 00:00:00,general,certified,False,United States Senator,,Chris Rothfuss,,,,,D,Laramie,Storey Gym 1-4,ocd-division/country:us/state:wy/county:laramie/precinct:storey_gym_1-4,194,,,,,2008
2015-10-10 10:38:03.165000,wy-2008-11-04-general,2008-11-04 00:00:00,2008-11-04 00:00:00,general,certified,False,United States Senator,,Write-Ins,,,,,,Laramie,Storey Gym 1-4,ocd-division/country:us/state:wy/county:laramie/precinct:storey_gym_1-4,1,,,,,2008
2015-10-10 10:38:03.165000,wy-2008-11-04-general,2008-11-04 00:00:00,2008-11-04 00:00:00,general,certified,False,United States Senator,,Under Votes,,,,,,Laramie,Storey Gym 1-4,ocd-division/country:us/state:wy/county:laramie/precinct:storey_gym_1-4,20,,,,,2008
2015-10-10 10:38:03.165000,wy-2008-11-04-general,2008-11-04 00:00:00,2008-11-04 00:00:00,general,certified,False,United States Senator,,Over Votes,,,,,,Laramie,Storey Gym 1-4,ocd-division/country:us/state:wy/county:laramie/precinct:storey_gym_1-4,0,,,,,2008
2015-10-10 10:38:03.165000,wy-2008-11-04-general,2008-11-04 00:00:00,2008-11-04 00:00:00,general,certified,False,State United,4,John Barrasso,,,,,R,Laramie,Storey Gym 1-4,ocd-division/country:us/state:wy/county:laramie/precinct:storey_gym_1-4,273,,,,,2008
2015-10-10 10:38:03.165000,wy-2008-11-04-general,2008-11-04 00:00:00,2008-11-04 00:00:00,general,certified,False,State United,4,Nick Carter,,,,,D,Laramie,Storey Gym 1-4,ocd-division/country:us/state:wy/county:laramie/precinct:storey_gym_1-4,222,,,,,2008
2015-10-10 10:38:03.165000,wy-2008-11-04-general,2008-11-04 00:00:00,2008-11-04 00:00:00,general,certified,False,State United,4,Write-Ins,,,,,,Laramie,Storey Gym 1-4,ocd-division/country:us/state:wy/county:laramie/precinct:storey_gym_1-4,2,,,,,2008
2015-10-10 10:38:03.165000,wy-2008-11-04-general,2008-11-04 00:00:00,2008-11-04 00:00:00,general,certified,False,State United,4,Under Votes,,,,,,Laramie,Storey Gym 1-4,ocd-division/country:us/state:wy/county:laramie/precinct:storey_gym_1-4,21,,,,,2008
2015-10-10 10:38:03.165000,wy-2008-11-04-general,2008-11-04 00:00:00,2008-11-04 00:00:00,general,certified,False,State United,4,Over Votes,,,,,,Laramie,Storey Gym 1-4,ocd-division/country:us/state:wy/county:laramie/precinct:storey_gym_1-4,0,,,,,2008
