state,county,rep_general_total,dem_general_total,rep_primary_total,dem_primary_total,rep_primary_share,rep_general_share,primary_total_votes,general_total_votes
CT,Middletown,7611,15508,818.0,3797.0,0.1772481040086674,0.3292097409057485,4615.0,23119
CT,Milford,13997,17626,1438.0,4000.0,0.26443545421110703,0.4426208772096259,5438.0,31623
CT,Monroe,5989,5838,503.0,980.0,0.3391773432231962,0.5063836983174094,1483.0,11827
CT,Montville,4242,4406,664.0,1001.0,0.3987987987987988,0.49051803885291395,1665.0,8648
CT,Morris,874,653,108.0,148.0,0.421875,0.5723641126391618,256.0,1527
CT,Naugatuck,7740,6923,765.0,1663.0,0.31507413509060955,0.5278592375366569,2428.0,14663
CT,New Britain,7724,16031,752.0,3632.0,0.17153284671532848,0.32515259945274677,4384.0,23755
CT,New Canaan,4855,7298,1138.0,1214.0,0.483843537414966,0.39948983790010695,2352.0,12153
CT,New Fairfield,4343,4101,567.0,823.0,0.4079136690647482,0.5143297015632402,1390.0,8444
CT,New Hartford,2382,2089,346.0,533.0,0.39362912400455063,0.5327667188548423,879.0,4471
CT,New Haven,6146,35521,383.0,10750.0,0.034402227611605135,0.1475028199774402,11133.0,41667
CT,New London,2045,6912,196.0,1673.0,0.10486891385767791,0.22831305124483645,1869.0,8957
CT,New Milford,7493,8004,759.0,1532.0,0.33129637712789173,0.48351293798799766,2291.0,15497
CT,Newington,7074,10031,793.0,2677.0,0.22853025936599425,0.41356328558900907,3470.0,17105
CT,Newtown,7292,9695,1159.0,2314.0,0.3337172473365966,0.4292694413374934,3473.0,16987
CT,Norfolk,381,659,46.0,210.0,0.1796875,0.3663461538461538,256.0,1040
CT,North Branford,4786,3718,422.0,796.0,0.3464696223316913,0.562793979303857,1218.0,8504
CT,North Canaan,812,862,93.0,183.0,0.33695652173913043,0.4850657108721625,276.0,1674
CT,North Haven,7879,7389,855.0,1695.0,0.3352941176470588,0.516046633481792,2550.0,15268
CT,North Stonington,1710,1601,206.0,372.0,0.356401384083045,0.5164602839021444,578.0,3311
CT,Norwalk,13311,29382,1339.0,6035.0,0.18158394358557092,0.31178413323027193,7374.0,42693
CT,Norwich,5643,9306,587.0,2277.0,0.2049581005586592,0.37748344370860926,2864.0,14949
CT,Old Lyme,2099,3226,423.0,850.0,0.3322859387274156,0.39417840375586854,1273.0,5325
CT,Old Saybrook,2995,4253,537.0,1115.0,0.32506053268765134,0.4132174392935982,1652.0,7248
CT,Orange,4317,4816,514.0,1085.0,0.3214509068167605,0.4726814847257199,1599.0,9133
CT,Oxford,5118,3269,625.0,582.0,0.5178127589063795,0.6102301180398235,1207.0,8387
CT,Plainfield,4080,2849,373.0,721.0,0.34095063985374774,0.5888295569346226,1094.0,6929
CT,Plainville,4811,4670,468.0,1113.0,0.29601518026565465,0.50743592448054,1581.0,9481
CT,Plymouth,3984,2477,344.0,517.0,0.3995354239256678,0.6166228138059124,861.0,6461
CT,Pomfret,1113,1357,145.0,343.0,0.29713114754098363,0.4506072874493927,488.0,2470
CT,Portland,2641,3155,345.0,873.0,0.2832512315270936,0.4556590752242926,1218.0,5796
CT,Preston,1529,1270,184.0,289.0,0.3890063424947146,0.5462665237584852,473.0,2799
CT,Prospect,3935,2110,391.0,472.0,0.45307068366164543,0.6509511993382961,863.0,6045
CT,Putnam,2193,2063,199.0,496.0,0.28633093525179854,0.5152725563909775,695.0,4256
CT,Redding,2052,3829,443.0,1012.0,0.30446735395189,0.3489202516578813,1455.0,5881
CT,Ridgefield,5689,10278,1208.0,2347.0,0.339803094233474,0.35629736331183065,3555.0,15967
CT,Rocky Hill,4670,6115,465.0,1557.0,0.22997032640949555,0.4330088085303663,2022.0,10785
CT,Roxbury,660,937,144.0,290.0,0.3317972350230415,0.41327489041953663,434.0,1597
CT,Salem,1291,1285,164.0,317.0,0.340956340956341,0.5011645962732919,481.0,2576
CT,Salisbury,502,2023,97.0,661.0,0.1279683377308707,0.19881188118811882,758.0,2525
CT,Scotland,537,406,50.0,80.0,0.38461538461538464,0.5694591728525981,130.0,943
CT,Seymour,5242,4011,562.0,753.0,0.42737642585551333,0.5665189668215714,1315.0,9253
CT,Sharon,510,1019,94.0,314.0,0.23039215686274508,0.33355134074558535,408.0,1529
CT,Shelton,12747,10837,1873.0,1951.0,0.4898012552301255,0.5404935549525102,3824.0,23584
CT,Sherman,1076,1234,114.0,274.0,0.29381443298969073,0.4658008658008658,388.0,2310
CT,Simsbury,5575,10296,883.0,2721.0,0.24500554938956715,0.35126961124062756,3604.0,15871
CT,Somers,3204,2445,431.0,505.0,0.46047008547008544,0.5671800318640468,936.0,5649
CT,South Windsor,5630,9596,815.0,2482.0,0.24719441916894147,0.36976224878497305,3297.0,15226
CT,Southbury,6260,6570,1053.0,1664.0,0.3875598086124402,0.48791893998441155,2717.0,12830
CT,Southington,13473,12855,2512.0,2914.0,0.462956137117582,0.5117365542388331,5426.0,26328
CT,Sprague,882,641,104.0,195.0,0.34782608695652173,0.5791201575837164,299.0,1523
CT,Stafford,3461,2809,335.0,797.0,0.2959363957597173,0.551993620414673,1132.0,6270
CT,Stamford,18242,40437,2648.0,9750.0,0.21358283594128086,0.31087782682049797,12398.0,58679
CT,Sterling,1229,639,117.0,135.0,0.4642857142857143,0.6579229122055674,252.0,1868
CT,Stonington,4240,7453,573.0,2198.0,0.20678455431252254,0.36261010861199006,2771.0,11693
CT,Stratford,10516,17363,1086.0,4308.0,0.20133481646273638,0.3772014778148427,5394.0,27879
CT,Suffield,4155,4363,503.0,900.0,0.3585174625801853,0.48779056116459263,1403.0,8518
CT,Thomaston,2768,1528,284.0,319.0,0.4709784411276949,0.6443202979515829,603.0,4296
CT,Thompson,3005,2050,284.0,493.0,0.3655083655083655,0.5944609297725024,777.0,5055
CT,Tolland,3975,5103,518.0,1263.0,0.29084783829309374,0.437871777924653,1781.0,9078
CT,Torrington,9220,7283,936.0,1718.0,0.35267520723436324,0.5586862994607041,2654.0,16503
CT,Trumbull,9769,11919,1082.0,2378.0,0.31271676300578033,0.45043341940243453,3460.0,21688
CT,Union,307,249,69.0,57.0,0.5476190476190477,0.552158273381295,126.0,556
CT,Vernon,5848,9259,751.0,2175.0,0.2566643882433356,0.38710531541669424,2926.0,15107
CT,Voluntown,918,566,170.0,183.0,0.48158640226628896,0.6185983827493261,353.0,1484
CT,Wallingford,11831,13560,1111.0,2948.0,0.27371273712737126,0.46595250285534245,4059.0,25391
CT,Warren,470,465,86.0,130.0,0.39814814814814814,0.5026737967914439,216.0,935
CT,Washington,770,1461,102.0,345.0,0.22818791946308725,0.3451367099955177,447.0,2231
CT,Waterbury,14157,21573,1006.0,4248.0,0.1914731633041492,0.39622166246851387,5254.0,35730
CT,Waterford,5124,6917,603.0,1724.0,0.25913192952299097,0.42554605099244247,2327.0,12041
CT,Watertown,7976,4612,878.0,926.0,0.4866962305986696,0.6336193199872895,1804.0,12588
CT,West Hartford,8451,27298,1407.0,9064.0,0.1343711202368446,0.23639822092925677,10471.0,35749
CT,West Haven,8126,14245,582.0,3300.0,0.14992272024729522,0.36323812078136875,3882.0,22371
CT,Westbrook,1958,2288,331.0,532.0,0.38354577056778677,0.46113989637305697,863.0,4246
CT,Weston,1680,4733,334.0,1169.0,0.2222222222222222,0.2619678777483237,1503.0,6413
CT,Westport,4222,13048,909.0,3261.0,0.21798561151079138,0.24447017950202662,4170.0,17270
CT,Wethersfield,6413,9612,835.0,3310.0,0.2014475271411339,0.40018720748829956,4145.0,16025
CT,Willington,1445,1674,159.0,430.0,0.2699490662139219,0.4632895158704713,589.0,3119
CT,Wilton,3819,7676,996.0,1793.0,0.3571172463248476,0.3322314049586777,2789.0,11495
CT,Winchester,2799,2304,329.0,556.0,0.37175141242937854,0.5485008818342152,885.0,5103
CT,Windham,2824,5365,261.0,1121.0,0.18885672937771347,0.34485285138600563,1382.0,8189
CT,Windsor,4090,13183,670.0,4134.0,0.13946711074104912,0.23678573496207955,4804.0,17273
CT,Windsor Locks,3156,3751,353.0,858.0,0.29149463253509494,0.45692775445200523,1211.0,6907
CT,Wolcott,6519,3333,498.0,564.0,0.4689265536723164,0.6616930572472595,1062.0,9852
CT,Woodbridge,1816,3855,248.0,1186.0,0.17294281729428174,0.3202257097513666,1434.0,5671
CT,Woodbury,3295,3181,506.0,904.0,0.3588652482269504,0.5088017294626312,1410.0,6476
CT,Woodstock,2520,2548,370.0,616.0,0.3752535496957404,0.4972375690607735,986.0,5068
DE,Kent,41009,44552,41009.0,44552.0,0.47929547340493917,0.47929547340493917,85561.0,85561
DE,New Castle,88364,195034,88364.0,195033.0,0.3118028772358211,0.31180177700618916,283397.0,283398
DE,Sussex,71230,56682,71230.0,56682.0,0.556867221214585,0.556867221214585,127912.0,127912
GA,Appling,6526,1779,3238.0,789.0,0.804072510553762,0.7857916917519566,4027.0,8305
GA,Atkinson,2300,825,1361.0,318.0,0.8106015485407981,0.736,1679.0,3125
GA,Bacon,4018,625,2310.0,177.0,0.9288299155609168,0.8653887572690071,2487.0,4643
GA,Baker,897,652,65.0,549.0,0.10586319218241043,0.579083279535184,614.0,1549
GA,Baldwin,8903,9140,3587.0,4265.0,0.456826286296485,0.49343235603835284,7852.0,18043
GA,Banks,7795,932,3622.0,357.0,0.9102789645639608,0.893204995989458,3979.0,8727
GA,Barrow,26804,10453,8476.0,3724.0,0.6947540983606557,0.7194352739082589,12200.0,37257
GA,Bartow,37674,12092,14559.0,4393.0,0.7682038834951457,0.7570228670176425,18952.0,49766
GA,Ben Hill,4110,2392,1529.0,973.0,0.6111111111111112,0.6321131959397108,2502.0,6502
GA,Berrien,6419,1269,3014.0,442.0,0.8721064814814815,0.8349375650364204,3456.0,7688
GA,Bibb,26585,43468,11137.0,22821.0,0.32796395547440954,0.3794983797981528,33958.0,70053
GA,Bleckley,4328,1311,1684.0,439.0,0.7932171455487518,0.7675119702074836,2123.0,5639
GA,Brantley,6991,699,3442.0,257.0,0.9305217626385509,0.9091027308192458,3699.0,7690
GA,Brooks,4260,2790,1680.0,995.0,0.6280373831775701,0.6042553191489362,2675.0,7050
GA,Bryan,14244,6739,5639.0,2416.0,0.7000620732464308,0.6788352475813754,8055.0,20983
GA,Bulloch,18386,11243,8846.0,4241.0,0.675937953694506,0.6205406864895879,13087.0,29629
GA,Burke,5400,5209,1569.0,3128.0,0.3340430061741537,0.5090017909322273,4697.0,10609
GA,Butts,8406,3274,3313.0,1361.0,0.7088147197261446,0.7196917808219178,4674.0,11680
GA,Calhoun,923,1260,162.0,1034.0,0.1354515050167224,0.4228126431516262,1196.0,2183
GA,Camden,15251,7967,4600.0,2564.0,0.6420993858179788,0.6568610560771815,7164.0,23218
GA,Candler,3133,1269,1510.0,488.0,0.7557557557557557,0.7117219445706497,1998.0,4402
GA,Carroll,37476,16238,15290.0,6832.0,0.6911671639092306,0.6976952005063857,22122.0,53714
GA,Catoosa,25167,6932,9604.0,1891.0,0.8354936929099609,0.784043116607994,11495.0,32099
GA,Charlton,3419,1103,1921.0,217.0,0.8985032740879326,0.7560813799203893,2138.0,4522
GA,Chatham,53237,78254,18669.0,33889.0,0.35520758019711557,0.4048718163220296,52558.0,131491
GA,Chattahoochee,880,667,244.0,363.0,0.40197693574958815,0.5688429217840982,607.0,1547
GA,Chattooga,8064,1854,4225.0,744.0,0.8502716844435501,0.8130671506352087,4969.0,9918
GA,Cherokee,99587,42794,35457.0,15743.0,0.69251953125,0.699440234300925,51200.0,142381
GA,Clarke,14446,36048,5004.0,17225.0,0.2251113410409825,0.2860933972353151,22229.0,50494
GA,Clay,637,790,278.0,369.0,0.42967542503863987,0.44639103013314646,647.0,1427
GA,Clayton,15813,95476,4522.0,44433.0,0.09237054437748952,0.14208951468698613,48955.0,111289
GA,Clinch,2105,747,1530.0,162.0,0.9042553191489362,0.738078541374474,1692.0,2852
GA,Cobb,165459,221846,63696.0,100896.0,0.3869932925051035,0.4272059488000413,164592.0,387305
GA,Coffee,10578,4511,4931.0,1281.0,0.7937862202189311,0.7010404930744251,6212.0,15089
GA,Colquitt,11777,4187,5139.0,1497.0,0.7744122965641953,0.7377223753445252,6636.0,15964
GA,Columbia,50013,29236,17358.0,10356.0,0.6263260445983979,0.631086827594039,27714.0,79249
GA,Cook,4900,2059,1854.0,824.0,0.6923076923076923,0.7041241557695072,2678.0,6959
GA,Coweta,51501,24210,17274.0,9449.0,0.6464094600157168,0.6802314062685739,26723.0,75711
GA,Crawford,4428,1615,1593.0,853.0,0.651267375306623,0.7327486347840476,2446.0,6043
GA,Crisp,4987,2986,2685.0,977.0,0.733205898416166,0.625486015301643,3662.0,7973
GA,Dade,6066,1261,3070.0,405.0,0.883453237410072,0.8278968199808926,3475.0,7327
GA,Dawson,13398,2486,5978.0,785.0,0.8839272512198728,0.8434903047091413,6763.0,15884
GA,Decatur,6758,4780,1497.0,2240.0,0.40058870751940057,0.5857167620038135,3737.0,11538
GA,Dekalb,58373,308227,17425.0,153939.0,0.10168413435727457,0.15922804146208402,171364.0,366600
GA,Dodge,5843,2171,3799.0,621.0,0.859502262443439,0.7290990766159221,4420.0,8014
GA,Dooly,2159,1911,551.0,1212.0,0.31253545093590474,0.5304668304668305,1763.0,4070
GA,Dougherty,10454,24577,3571.0,11988.0,0.22951346487563468,0.29842139819017444,15559.0,35031
GA,Douglas,25451,42809,8079.0,22358.0,0.2654335184150869,0.37285379431585114,30437.0,68260
GA,Early,2722,2437,1241.0,1414.0,0.4674199623352166,0.5276216320992441,2655.0,5159
GA,Echols,1256,167,772.0,45.0,0.944920440636475,0.8826423049894588,817.0,1423
GA,Effingham,23358,7720,8411.0,2805.0,0.7499108416547788,0.7515927665872965,11216.0,31078
GA,Elbert,6226,2879,2624.0,1153.0,0.6947312682022769,0.6838001098297639,3777.0,9105
GA,Emanuel,6551,2884,4431.0,1182.0,0.78941742383752,0.6943296237413884,5613.0,9435
GA,Evans,2888,1324,1216.0,574.0,0.6793296089385474,0.6856600189933523,1790.0,4212
GA,Fannin,12169,2571,5799.0,928.0,0.8620484614241117,0.8255766621438263,6727.0,14740
GA,Fayette,37952,33065,14697.0,14800.0,0.4982540597348883,0.534407254601011,29497.0,71017
GA,Floyd,29123,12008,13227.0,4291.0,0.755051946569243,0.7080547518903018,17518.0,41131
GA,Forsyth,85122,42203,28848.0,14297.0,0.6686290416038938,0.6685411348910268,43145.0,127325
GA,Franklin,9069,1593,5238.0,562.0,0.9031034482758621,0.8505908835115363,5800.0,10662
GA,Fulton,137240,381144,33861.0,160263.0,0.17442974593558755,0.264745825488441,194124.0,518384
GA,Gilmer,13429,2932,6445.0,1086.0,0.855796043022175,0.8207933500397286,7531.0,16361
GA,Glascock,1403,155,992.0,64.0,0.9393939393939394,0.9005134788189987,1056.0,1558
GA,Glynn,25616,15879,9701.0,5525.0,0.6371338499934323,0.6173273888420292,15226.0,41495
GA,Gordon,19405,4384,7735.0,1505.0,0.8371212121212122,0.815713144730758,9240.0,23789
GA,Grady,7034,3619,3649.0,1373.0,0.7266029470330546,0.660283488219281,5022.0,10653
GA,Greene,7068,4088,2953.0,1764.0,0.6260334958660165,0.6335604159196845,4717.0,11156
GA,Gwinnett,166413,241827,57897.0,101903.0,0.36230913642052565,0.407635214579659,159800.0,408240
GA,Habersham,16637,3563,9012.0,1205.0,0.8820593129098562,0.8236138613861386,10217.0,20200
GA,Hall,64170,25031,26186.0,8598.0,0.7528173873045079,0.7193865539623995,34784.0,89201
GA,Hancock,1159,2985,360.0,1912.0,0.15845070422535212,0.2796814671814672,2272.0,4144
GA,Haralson,12331,1792,6672.0,686.0,0.9067681435172601,0.8731147773136019,7358.0,14123
GA,Harris,14319,5457,4942.0,2453.0,0.668289384719405,0.7240594660194175,7395.0,19776
GA,Hart,9464,3157,4725.0,1087.0,0.8129731589814178,0.7498613422074321,5812.0,12621
GA,Heard,4516,824,2120.0,353.0,0.8572583906186818,0.8456928838951311,2473.0,5340
GA,Henry,48187,73276,17417.0,34405.0,0.33609277912855545,0.3967216353951409,51822.0,121463
GA,Houston,41534,32232,14177.0,13088.0,0.5199706583532001,0.5630507279776591,27265.0,73766
GA,Irwin,3134,1008,1866.0,590.0,0.759771986970684,0.7566393046837276,2456.0,4142
GA,Jackson,29497,7642,11558.0,2675.0,0.8120564884423522,0.7942324779880988,14233.0,37139
GA,Jasper,5822,1761,2289.0,855.0,0.7280534351145038,0.7677700118686536,3144.0,7583
GA,Jeff Davis,4695,1028,2579.0,423.0,0.8590939373750833,0.8203739297571204,3002.0,5723
GA,Jefferson,3537,4061,638.0,2752.0,0.1882005899705015,0.46551724137931033,3390.0,7598
GA,Jenkins,2161,1266,295.0,969.0,0.23338607594936708,0.630580682812956,1264.0,3427
GA,Johnson,2850,1222,1676.0,525.0,0.7614720581553839,0.699901768172888,2201.0,4072
GA,Jones,9965,4888,3709.0,2262.0,0.6211689834198627,0.6709082340267959,5971.0,14853
GA,Lamar,6330,2615,2490.0,1275.0,0.6613545816733067,0.7076579094466182,3765.0,8945
GA,Lanier,2509,1019,1054.0,350.0,0.7507122507122507,0.7111678004535147,1404.0,3528
GA,Laurens,14493,8073,5086.0,2584.0,0.663102998696219,0.6422494017548525,7670.0,22566
GA,Lee,12007,4558,4868.0,1994.0,0.7094141649664821,0.7248415333534561,6862.0,16565
GA,Liberty,7959,13099,1606.0,5745.0,0.2184736770507414,0.37795612118909677,7351.0,21058
GA,Lincoln,3179,1435,1615.0,671.0,0.7064741907261592,0.6889900303424361,2286.0,4614
GA,Long,3528,2033,1623.0,696.0,0.6998706338939198,0.6344182700953066,2319.0,5561
GA,Lowndes,25691,20117,7080.0,6158.0,0.5348239915395074,0.5608409011526371,13238.0,45808
GA,Lumpkin,12163,3126,6109.0,1056.0,0.8526168876482902,0.7955392766040944,7165.0,15289
GA,Macon,1783,2857,406.0,1432.0,0.22089227421109903,0.38426724137931034,1838.0,4640
GA,Madison,11326,3411,5594.0,1376.0,0.8025824964131995,0.7685417656239397,6970.0,14737
GA,Marion,2275,1311,1113.0,668.0,0.6249298147108366,0.6344116006692694,1781.0,3586
GA,Mcduffie,6169,4168,2068.0,1485.0,0.5820433436532507,0.5967882364322338,3553.0,10337
GA,Mcintosh,4016,2612,2098.0,1385.0,0.602354292276773,0.6059143029571514,3483.0,6628
GA,Meriwether,6524,4287,2569.0,2261.0,0.5318840579710145,0.6034594394598094,4830.0,10811
GA,Miller,2066,749,634.0,490.0,0.5640569395017794,0.7339253996447602,1124.0,2815
GA,Mitchell,4935,3995,2137.0,1728.0,0.5529107373868046,0.5526315789473685,3865.0,8930
GA,Monroe,11060,4384,4805.0,1944.0,0.7119573270114091,0.7161357161357161,6749.0,15444
GA,Montgomery,2960,979,1711.0,396.0,0.8120550545799715,0.7514597613607514,2107.0,3939
GA,Morgan,8230,3355,4085.0,1348.0,0.75188661881097,0.7104013810962452,5433.0,11585
GA,Murray,12943,2302,6677.0,664.0,0.9095491077509876,0.8489996720236143,7341.0,15245
GA,Muscogee,30049,49529,9287.0,21695.0,0.2997546962752566,0.37760436301490363,30982.0,79578
GA,Newton,23869,29794,10069.0,14333.0,0.4126301122858782,0.44479436483237983,24402.0,53663
GA,Oconee,16595,8162,8178.0,3116.0,0.7241012927217992,0.6703154663327544,11294.0,24757
GA,Oglethorpe,5593,2436,3273.0,1048.0,0.7574635501041426,0.6965998256320837,4321.0,8029
GA,Paulding,54525,29704,19958.0,11595.0,0.6325230564447121,0.6473423642688385,31553.0,84229
GA,Peach,6502,5920,2068.0,2598.0,0.44320617231033005,0.5234261793592014,4666.0,12422
GA,Pickens,14075,2808,7114.0,925.0,0.884935937305635,0.8336788485458746,8039.0,16883
GA,Pierce,7899,1100,4253.0,417.0,0.9107066381156317,0.8777641960217802,4670.0,8999
GA,Pike,9127,1505,4210.0,663.0,0.8639441822286066,0.8584462001504891,4873.0,10632
GA,Polk,13589,3658,6432.0,1327.0,0.82897280577394,0.787905142923407,7759.0,17247
GA,Pulaski,2805,1217,1525.0,318.0,0.8274552360282149,0.6974142217802088,1843.0,4022
GA,Putnam,8291,3448,3870.0,1544.0,0.7148134466198744,0.7062782179061249,5414.0,11739
GA,Quitman,604,497,146.0,330.0,0.3067226890756303,0.5485921889191644,476.0,1101
GA,Rabun,7474,1984,3295.0,665.0,0.8320707070707071,0.7902304927045887,3960.0,9458
GA,Randolph,1391,1671,243.0,1262.0,0.16146179401993355,0.4542782495101241,1505.0,3062
GA,Richmond,26781,59124,10678.0,28338.0,0.2736825917572278,0.3117513532390431,39016.0,85905
GA,Rockdale,13012,31244,4421.0,16019.0,0.21629158512720156,0.29401663051337673,20440.0,44256
GA,Schley,1800,462,1103.0,199.0,0.84715821812596,0.7957559681697612,1302.0,2262
GA,Screven,3916,2661,1157.0,1411.0,0.45054517133956384,0.5954082408392884,2568.0,6577
GA,Seminole,2611,1254,984.0,724.0,0.5761124121779859,0.6755498059508409,1708.0,3865
GA,Spalding,18057,11784,7096.0,5073.0,0.5831210452789876,0.6051070674575248,12169.0,29841
GA,Stephens,9368,2385,4461.0,664.0,0.8704390243902439,0.7970730877222837,5125.0,11753
GA,Stewart,801,1182,214.0,558.0,0.2772020725388601,0.4039334341906203,772.0,1983
GA,Sumter,5732,6318,2449.0,3346.0,0.42260569456427954,0.47568464730290455,5795.0,12050
GA,Talbot,1392,2114,460.0,1328.0,0.25727069351230425,0.3970336565887051,1788.0,3506
GA,Taliaferro,360,561,90.0,349.0,0.20501138952164008,0.39087947882736157,439.0,921
GA,Tattnall,6053,2061,3350.0,769.0,0.8133042000485555,0.7459945772738477,4119.0,8114
GA,Taylor,2418,1387,1234.0,671.0,0.6477690288713911,0.6354796320630749,1905.0,3805
GA,Telfair,2825,1487,1196.0,1092.0,0.5227272727272727,0.6551484230055659,2288.0,4312
GA,Terrell,2004,2376,680.0,1204.0,0.3609341825902335,0.4575342465753425,1884.0,4380
GA,Thomas,12954,8708,3380.0,2755.0,0.5509372453137734,0.5980057243098513,6135.0,21662
GA,Tift,10784,5322,4964.0,1853.0,0.7281795511221946,0.6695641375884763,6817.0,16106
GA,Toombs,7872,2939,4065.0,941.0,0.8120255693168198,0.7281472574229951,5006.0,10811
GA,Towns,6384,1550,3244.0,505.0,0.8652974126433716,0.8046382656919586,3749.0,7934
GA,Treutlen,2101,952,1062.0,250.0,0.8094512195121951,0.688175565018015,1312.0,3053
GA,Troup,18143,11578,8652.0,5082.0,0.6299694189602446,0.6104437939504055,13734.0,29721
GA,Turner,2349,1410,1107.0,609.0,0.6451048951048951,0.6249002394253791,1716.0,3759
GA,Twiggs,2370,2044,556.0,1363.0,0.2897342365815529,0.536927956502039,1919.0,4414
GA,Union,12651,2801,5242.0,1038.0,0.8347133757961783,0.8187289671239969,6280.0,15452
GA,Upson,8608,4201,4256.0,1896.0,0.6918075422626788,0.6720274806776485,6152.0,12809
GA,Walker,23174,5769,10439.0,2011.0,0.8384738955823293,0.8006771931036866,12450.0,28943
GA,Walton,37842,12682,15253.0,5187.0,0.7462328767123287,0.7489905787348586,20440.0,50524
GA,Ware,9865,4211,4780.0,1651.0,0.7432747628673613,0.7008383063370276,6431.0,14076
GA,Warren,1166,1469,326.0,919.0,0.26184738955823295,0.4425047438330171,1245.0,2635
GA,Washington,4663,4730,588.0,3825.0,0.13324269204622705,0.4964335143191739,4413.0,9393
GA,Wayne,9987,2687,4964.0,884.0,0.8488372093023255,0.7879911630108885,5848.0,12674
GA,Webster,748,639,70.0,379.0,0.155902004454343,0.5392934390771449,449.0,1387
GA,Wheeler,1583,689,626.0,434.0,0.590566037735849,0.6967429577464789,1060.0,2272
GA,White,12222,2411,6475.0,865.0,0.8821525885558583,0.8352354267750974,7340.0,14633
GA,Whitfield,25636,10670,11335.0,3109.0,0.7847549155358626,0.7061091830551424,14444.0,36306
GA,Wilcox,2403,862,1189.0,307.0,0.7947860962566845,0.7359877488514548,1496.0,3265
GA,Wilkes,2823,2160,915.0,1318.0,0.4097626511419615,0.5665261890427453,2233.0,4983
GA,Wilkinson,2664,2075,890.0,1370.0,0.3938053097345133,0.5621439122177675,2260.0,4739
GA,Worth,6830,2395,3496.0,1074.0,0.7649890590809628,0.740379403794038,4570.0,9225
ID,Ada,130699,120539,21299.0,47519.0,0.3094975151849807,0.5202198711978283,68818.0,251238
ID,Adams,1941,591,0.0,0.0,,0.7665876777251185,0.0,2532
ID,Bannock,23331,14682,4906.0,6329.0,0.4366711170449488,0.613763712414174,11235.0,38013
ID,Bear Lake,2914,350,0.0,0.0,,0.8927696078431373,0.0,3264
ID,Benewah,3878,977,0.0,0.0,,0.7987641606591143,0.0,4855
ID,Bingham,15295,4124,3369.0,1185.0,0.7397891963109354,0.7876306709923271,4554.0,19419
ID,Blaine,4032,8919,660.0,3865.0,0.14585635359116023,0.3113273106323836,4525.0,12951
ID,Boise,3485,1204,0.0,0.0,,0.7432288334399659,0.0,4689
ID,Bonner,18369,8310,4445.0,3388.0,0.5674709562109026,0.6885190599347801,7833.0,26679
ID,Bonneville,37805,14254,5697.0,4278.0,0.5711278195488722,0.7261952784340844,9975.0,52059
ID,Boundary,4937,1220,0.0,0.0,,0.8018515510800714,0.0,6157
ID,Butte,1202,188,0.0,0.0,,0.8647482014388489,0.0,1390
ID,Camas,507,149,0.0,0.0,,0.7728658536585366,0.0,656
ID,Canyon,61759,25881,16074.0,8446.0,0.6555464926590538,0.7046896394340484,24520.0,87640
ID,Caribou,2906,431,0.0,0.0,,0.8708420737189092,0.0,3337
ID,Cassia,7907,1464,2433.0,462.0,0.8404145077720208,0.8437733432931384,2895.0,9371
ID,Clark,264,41,0.0,0.0,,0.8655737704918033,0.0,305
ID,Clearwater,3453,877,1125.0,394.0,0.7406188281764319,0.797459584295612,1519.0,4330
ID,Custer,2089,603,0.0,0.0,,0.7760029717682021,0.0,2692
ID,Elmore,7246,2601,0.0,0.0,,0.7358586371483701,0.0,9847
ID,Franklin,5845,657,0.0,0.0,,0.8989541679483236,0.0,6502
ID,Fremont,5548,998,1393.0,279.0,0.8331339712918661,0.8475404827375497,1672.0,6546
ID,Gem,7951,1803,2166.0,621.0,0.7771797631862217,0.8151527578429363,2787.0,9754
ID,Gooding,4659,1256,1103.0,376.0,0.7457741717376606,0.787658495350803,1479.0,5915
ID,Idaho,7826,1561,0.0,0.0,,0.8337061894108874,0.0,9387
ID,Jefferson,12099,1661,0.0,0.0,,0.8792877906976744,0.0,13760
ID,Jerome,5734,1893,1122.0,475.0,0.7025673137132122,0.7518028058214239,1597.0,7627
ID,Kootenai,62837,24312,12795.0,8973.0,0.5877894156560088,0.7210295011990958,21768.0,87149
ID,Latah,9472,10236,2047.0,5022.0,0.28957419719903804,0.4806170083214938,7069.0,19708
ID,Lemhi,3592,1032,0.0,0.0,,0.7768166089965398,0.0,4624
ID,Lewis,1489,349,0.0,0.0,,0.8101196953210011,0.0,1838
ID,Lincoln,1469,414,0.0,0.0,,0.7801380775358471,0.0,1883
ID,Madison,13559,2666,0.0,0.0,,0.8356856702619414,0.0,16225
ID,Minidoka,6265,1550,1176.0,357.0,0.7671232876712328,0.8016634676903391,1533.0,7815
ID,Nez Perce,13738,6686,2457.0,2518.0,0.49386934673366834,0.6726400313356835,4975.0,20424
ID,Oneida,2148,249,763.0,96.0,0.8882421420256111,0.8961201501877347,859.0,2397
ID,Owyhee,3819,816,0.0,0.0,,0.8239482200647249,0.0,4635
ID,Payette,8862,2161,1729.0,664.0,0.722524028416214,0.8039553660527987,2393.0,11023
ID,Power,2116,865,674.0,313.0,0.6828774062816616,0.7098289164709829,987.0,2981
ID,Shoshone,4216,1693,0.0,0.0,,0.7134878998138433,0.0,5909
ID,Teton,2858,3318,0.0,0.0,,0.46275906735751293,0.0,6176
