county,precinct,office,district,candidate,party,votes
Goodhue,80,Judge - 1st District Court 4,1,WRITE-IN,WI,0
Goodhue,80,Judge - 1st District Court 9,1,Patrick H Goggins,NP,169
Goodhue,80,Judge - 1st District Court 9,1,WRITE-IN,WI,0
Goodhue,80,Judge - 1st District Court 12,1,Michael D Wentzell,NP,170
Goodhue,80,Judge - 1st District Court 12,1,WRITE-IN,WI,1
Goodhue,80,Judge - 1st District Court 16,1,Shawn M. Moynihan,NP,170
Goodhue,80,Judge - 1st District Court 16,1,WRITE-IN,WI,0
Goodhue,80,Judge - 1st District Court 18,1,Christian Sean Wilton,NP,170
Goodhue,80,Judge - 1st District Court 18,1,WRITE-IN,WI,0
Goodhue,80,Judge - 1st District Court 19,1,Vicki Taylor,NP,171
Goodhue,80,Judge - 1st District Court 19,1,WRITE-IN,WI,0
Goodhue,80,Judge - 1st District Court 27,1,Tanya O. O'Brien,NP,173
Goodhue,80,Judge - 1st District Court 27,1,WRITE-IN,WI,0
Goodhue,80,Judge - 1st District Court 32,1,Joseph Carter,NP,125
Goodhue,80,Judge - 1st District Court 32,1,"Martin ""Marty"" Judge",NP,67
Goodhue,80,Judge - 1st District Court 32,1,WRITE-IN,WI,0
Goodhue,85,President,,Donald J. Trump and Michael R. Pence,R,249
Goodhue,85,President,,Joseph R. Biden and Kamala Harris,DFL,267
Goodhue,85,President,,"Roque ""Rocky"" De La Fuente and Darcy Richardson",IA,1
Goodhue,85,President,,Howie Hawkins and Angela Walker,GP,1
Goodhue,85,President,,Kanye West and Michelle Tidball,IND,1
Goodhue,85,President,,Brock Pierce and Karla Ballard,IND,1
Goodhue,85,President,,Gloria La Riva and Leonard Peltier,SLP,0
Goodhue,85,President,,Alyson Kennedy and Malcolm Jarrett,SWP,1
Goodhue,85,President,,"Jo Jorgensen and Jeremy ""Spike"" Cohen",LIB,2
Goodhue,85,President,,WRITE-IN,WI,0
Goodhue,85,U.S. Senate,,Kevin O'Connor,LMN,20
Goodhue,85,U.S. Senate,,Oliver Steinberg,GLC,5
Goodhue,85,U.S. Senate,,Jason Lewis,R,240
Goodhue,85,U.S. Senate,,Tina Smith,DFL,252
Goodhue,85,U.S. Senate,,WRITE-IN,WI,0
Goodhue,85,U.S. House,2,Adam Charles Weeks,LMN,12
Goodhue,85,U.S. House,2,Tyler Kistner,R,240
Goodhue,85,U.S. House,2,Angie Craig,DFL,261
Goodhue,85,U.S. House,2,WRITE-IN,WI,0
Goodhue,85,State Senate,21,Michael P. Goggin,R,258
Goodhue,85,State Senate,21,Ralph Kaehler,DFL,252
Goodhue,85,State Senate,21,WRITE-IN,WI,0
Goodhue,85,State House,21A,Barb Haley,R,278
Goodhue,85,State House,21A,Matt Bruns,DFL,230
Goodhue,85,State House,21A,WRITE-IN,WI,0
Goodhue,85,Soil and Water Supervisor District 3,7049,Jeffrey Beckman,NP,382
Goodhue,85,Soil and Water Supervisor District 3,7049,WRITE-IN,WI,2
Goodhue,85,Soil and Water Supervisor District 4,7049,Edward McNamara,NP,385
Goodhue,85,Soil and Water Supervisor District 4,7049,WRITE-IN,WI,1
Goodhue,85,Soil and Water Supervisor District 5,7049,Christopher Hinck,NP,384
Goodhue,85,Soil and Water Supervisor District 5,7049,WRITE-IN,WI,1
Goodhue,85,Associate Justice - Supreme Court 4,,Michelle MacDonald,NP,198
Goodhue,85,Associate Justice - Supreme Court 4,,Paul Thissen,NP,211
Goodhue,85,Associate Justice - Supreme Court 4,,WRITE-IN,WI,2
Goodhue,85,Judge - Court of Appeals 3,,Carol Hooten,NP,347
Goodhue,85,Judge - Court of Appeals 3,,WRITE-IN,WI,1
Goodhue,85,Judge - Court of Appeals 9,,Randall J Slieter,NP,342
Goodhue,85,Judge - Court of Appeals 9,,WRITE-IN,WI,1
Goodhue,85,Judge - Court of Appeals 13,,Jeanne Cochran,NP,343
Goodhue,85,Judge - Court of Appeals 13,,WRITE-IN,WI,1
Goodhue,85,Judge - Court of Appeals 15,,Kevin G. Ross,NP,340
Goodhue,85,Judge - Court of Appeals 15,,WRITE-IN,WI,2
Goodhue,85,Judge - 1st District Court 1,1,Ann M. Offermann,NP,343
Goodhue,85,Judge - 1st District Court 1,1,WRITE-IN,WI,0
Goodhue,85,Judge - 1st District Court 3,1,Dannia Edwards,NP,342
Goodhue,85,Judge - 1st District Court 3,1,WRITE-IN,WI,0
Goodhue,85,Judge - 1st District Court 4,1,Tracy L. Perzel,NP,345
Goodhue,85,Judge - 1st District Court 4,1,WRITE-IN,WI,0
Goodhue,85,Judge - 1st District Court 9,1,Patrick H Goggins,NP,349
Goodhue,85,Judge - 1st District Court 9,1,WRITE-IN,WI,2
Goodhue,85,Judge - 1st District Court 12,1,Michael D Wentzell,NP,342
Goodhue,85,Judge - 1st District Court 12,1,WRITE-IN,WI,1
Goodhue,85,Judge - 1st District Court 16,1,Shawn M. Moynihan,NP,343
Goodhue,85,Judge - 1st District Court 16,1,WRITE-IN,WI,1
Goodhue,85,Judge - 1st District Court 18,1,Christian Sean Wilton,NP,341
Goodhue,85,Judge - 1st District Court 18,1,WRITE-IN,WI,1
Goodhue,85,Judge - 1st District Court 19,1,Vicki Taylor,NP,343
Goodhue,85,Judge - 1st District Court 19,1,WRITE-IN,WI,1
Goodhue,85,Judge - 1st District Court 27,1,Tanya O. O'Brien,NP,345
Goodhue,85,Judge - 1st District Court 27,1,WRITE-IN,WI,0
Goodhue,85,Judge - 1st District Court 32,1,Joseph Carter,NP,253
Goodhue,85,Judge - 1st District Court 32,1,"Martin ""Marty"" Judge",NP,125
Goodhue,85,Judge - 1st District Court 32,1,WRITE-IN,WI,0
Goodhue,90,President,,Donald J. Trump and Michael R. Pence,R,392
Goodhue,90,President,,Joseph R. Biden and Kamala Harris,DFL,224
Goodhue,90,President,,"Roque ""Rocky"" De La Fuente and Darcy Richardson",IA,2
Goodhue,90,President,,Howie Hawkins and Angela Walker,GP,2
Goodhue,90,President,,Kanye West and Michelle Tidball,IND,2
Goodhue,90,President,,Brock Pierce and Karla Ballard,IND,2
Goodhue,90,President,,Gloria La Riva and Leonard Peltier,SLP,0
Goodhue,90,President,,Alyson Kennedy and Malcolm Jarrett,SWP,0
Goodhue,90,President,,"Jo Jorgensen and Jeremy ""Spike"" Cohen",LIB,8
Goodhue,90,President,,WRITE-IN,WI,0
Goodhue,90,U.S. Senate,,Kevin O'Connor,LMN,20
Goodhue,90,U.S. Senate,,Oliver Steinberg,GLC,11
Goodhue,90,U.S. Senate,,Jason Lewis,R,373
Goodhue,90,U.S. Senate,,Tina Smith,DFL,221
Goodhue,90,U.S. Senate,,WRITE-IN,WI,1
Goodhue,90,U.S. House,2,Adam Charles Weeks,LMN,32
Goodhue,90,U.S. House,2,Tyler Kistner,R,367
Goodhue,90,U.S. House,2,Angie Craig,DFL,224
Goodhue,90,U.S. House,2,WRITE-IN,WI,0
Goodhue,90,State Senate,21,Michael P. Goggin,R,389
Goodhue,90,State Senate,21,Ralph Kaehler,DFL,227
Goodhue,90,State Senate,21,WRITE-IN,WI,1
Goodhue,90,State House,21A,Barb Haley,R,411
Goodhue,90,State House,21A,Matt Bruns,DFL,202
Goodhue,90,State House,21A,WRITE-IN,WI,2
Goodhue,90,Soil and Water Supervisor District 3,7049,Jeffrey Beckman,NP,498
Goodhue,90,Soil and Water Supervisor District 3,7049,WRITE-IN,WI,3
Goodhue,90,Soil and Water Supervisor District 4,7049,Edward McNamara,NP,500
Goodhue,90,Soil and Water Supervisor District 4,7049,WRITE-IN,WI,4
Goodhue,90,Soil and Water Supervisor District 5,7049,Christopher Hinck,NP,494
Goodhue,90,Soil and Water Supervisor District 5,7049,WRITE-IN,WI,2
Goodhue,90,Associate Justice - Supreme Court 4,,Michelle MacDonald,NP,201
Goodhue,90,Associate Justice - Supreme Court 4,,Paul Thissen,NP,319
Goodhue,90,Associate Justice - Supreme Court 4,,WRITE-IN,WI,0
Goodhue,90,Judge - Court of Appeals 3,,Carol Hooten,NP,447
Goodhue,90,Judge - Court of Appeals 3,,WRITE-IN,WI,4
Goodhue,90,Judge - Court of Appeals 9,,Randall J Slieter,NP,443
Goodhue,90,Judge - Court of Appeals 9,,WRITE-IN,WI,2
Goodhue,90,Judge - Court of Appeals 13,,Jeanne Cochran,NP,441
Goodhue,90,Judge - Court of Appeals 13,,WRITE-IN,WI,3
Goodhue,90,Judge - Court of Appeals 15,,Kevin G. Ross,NP,439
Goodhue,90,Judge - Court of Appeals 15,,WRITE-IN,WI,3
Goodhue,90,Judge - 1st District Court 1,1,Ann M. Offermann,NP,444
Goodhue,90,Judge - 1st District Court 1,1,WRITE-IN,WI,2
Goodhue,90,Judge - 1st District Court 3,1,Dannia Edwards,NP,444
Goodhue,90,Judge - 1st District Court 3,1,WRITE-IN,WI,2
Goodhue,90,Judge - 1st District Court 4,1,Tracy L. Perzel,NP,442
Goodhue,90,Judge - 1st District Court 4,1,WRITE-IN,WI,2
Goodhue,90,Judge - 1st District Court 9,1,Patrick H Goggins,NP,448
Goodhue,90,Judge - 1st District Court 9,1,WRITE-IN,WI,2
Goodhue,90,Judge - 1st District Court 12,1,Michael D Wentzell,NP,439
Goodhue,90,Judge - 1st District Court 12,1,WRITE-IN,WI,3
Goodhue,90,Judge - 1st District Court 16,1,Shawn M. Moynihan,NP,438
Goodhue,90,Judge - 1st District Court 16,1,WRITE-IN,WI,2
Goodhue,90,Judge - 1st District Court 18,1,Christian Sean Wilton,NP,441
Goodhue,90,Judge - 1st District Court 18,1,WRITE-IN,WI,2
Goodhue,90,Judge - 1st District Court 19,1,Vicki Taylor,NP,443
Goodhue,90,Judge - 1st District Court 19,1,WRITE-IN,WI,2
Goodhue,90,Judge - 1st District Court 27,1,Tanya O. O'Brien,NP,442
Goodhue,90,Judge - 1st District Court 27,1,WRITE-IN,WI,2
Goodhue,90,Judge - 1st District Court 32,1,Joseph Carter,NP,250
Goodhue,90,Judge - 1st District Court 32,1,"Martin ""Marty"" Judge",NP,237
Goodhue,90,Judge - 1st District Court 32,1,WRITE-IN,WI,0
Goodhue,95,President,,Donald J. Trump and Michael R. Pence,R,285
Goodhue,95,President,,Joseph R. Biden and Kamala Harris,DFL,147
Goodhue,95,President,,"Roque ""Rocky"" De La Fuente and Darcy Richardson",IA,1
Goodhue,95,President,,Howie Hawkins and Angela Walker,GP,1
Goodhue,95,President,,Kanye West and Michelle Tidball,IND,1
Goodhue,95,President,,Brock Pierce and Karla Ballard,IND,0
Goodhue,95,President,,Gloria La Riva and Leonard Peltier,SLP,0
Goodhue,95,President,,Alyson Kennedy and Malcolm Jarrett,SWP,0
Goodhue,95,President,,"Jo Jorgensen and Jeremy ""Spike"" Cohen",LIB,7
Goodhue,95,President,,WRITE-IN,WI,0
Goodhue,95,U.S. Senate,,Kevin O'Connor,LMN,16
Goodhue,95,U.S. Senate,,Oliver Steinberg,GLC,3
Goodhue,95,U.S. Senate,,Jason Lewis,R,274
Goodhue,95,U.S. Senate,,Tina Smith,DFL,148
Goodhue,95,U.S. Senate,,WRITE-IN,WI,0
Goodhue,95,U.S. House,2,Adam Charles Weeks,LMN,13
Goodhue,95,U.S. House,2,Tyler Kistner,R,281
Goodhue,95,U.S. House,2,Angie Craig,DFL,143
Goodhue,95,U.S. House,2,WRITE-IN,WI,0
Goodhue,95,State Senate,21,Michael P. Goggin,R,298
Goodhue,95,State Senate,21,Ralph Kaehler,DFL,139
Goodhue,95,State Senate,21,WRITE-IN,WI,0
Goodhue,95,State House,21B,Steve Drazkowski,R,302
Goodhue,95,State House,21B,Elise Diesslin,DFL,135
Goodhue,95,State House,21B,WRITE-IN,WI,0
Goodhue,95,Soil and Water Supervisor District 3,7049,Jeffrey Beckman,NP,360
Goodhue,95,Soil and Water Supervisor District 3,7049,WRITE-IN,WI,0
Goodhue,95,Soil and Water Supervisor District 4,7049,Edward McNamara,NP,365
Goodhue,95,Soil and Water Supervisor District 4,7049,WRITE-IN,WI,1
Goodhue,95,Soil and Water Supervisor District 5,7049,Christopher Hinck,NP,353
Goodhue,95,Soil and Water Supervisor District 5,7049,WRITE-IN,WI,0
Goodhue,95,Associate Justice - Supreme Court 4,,Michelle MacDonald,NP,154
Goodhue,95,Associate Justice - Supreme Court 4,,Paul Thissen,NP,215
Goodhue,95,Associate Justice - Supreme Court 4,,WRITE-IN,WI,1
Goodhue,95,Judge - Court of Appeals 3,,Carol Hooten,NP,325
Goodhue,95,Judge - Court of Appeals 3,,WRITE-IN,WI,1
Goodhue,95,Judge - Court of Appeals 9,,Randall J Slieter,NP,324
Goodhue,95,Judge - Court of Appeals 9,,WRITE-IN,WI,0
Goodhue,95,Judge - Court of Appeals 13,,Jeanne Cochran,NP,322
Goodhue,95,Judge - Court of Appeals 13,,WRITE-IN,WI,2
Goodhue,95,Judge - Court of Appeals 15,,Kevin G. Ross,NP,319
Goodhue,95,Judge - Court of Appeals 15,,WRITE-IN,WI,1
Goodhue,95,Judge - 1st District Court 1,1,Ann M. Offermann,NP,322
Goodhue,95,Judge - 1st District Court 1,1,WRITE-IN,WI,1
Goodhue,95,Judge - 1st District Court 3,1,Dannia Edwards,NP,322
Goodhue,95,Judge - 1st District Court 3,1,WRITE-IN,WI,3
Goodhue,95,Judge - 1st District Court 4,1,Tracy L. Perzel,NP,320
Goodhue,95,Judge - 1st District Court 4,1,WRITE-IN,WI,2
Goodhue,95,Judge - 1st District Court 9,1,Patrick H Goggins,NP,322
Goodhue,95,Judge - 1st District Court 9,1,WRITE-IN,WI,1
Goodhue,95,Judge - 1st District Court 12,1,Michael D Wentzell,NP,323
Goodhue,95,Judge - 1st District Court 12,1,WRITE-IN,WI,1
Goodhue,95,Judge - 1st District Court 16,1,Shawn M. Moynihan,NP,321
Goodhue,95,Judge - 1st District Court 16,1,WRITE-IN,WI,2
Goodhue,95,Judge - 1st District Court 18,1,Christian Sean Wilton,NP,323
Goodhue,95,Judge - 1st District Court 18,1,WRITE-IN,WI,1
Goodhue,95,Judge - 1st District Court 19,1,Vicki Taylor,NP,324
Goodhue,95,Judge - 1st District Court 19,1,WRITE-IN,WI,1
Goodhue,95,Judge - 1st District Court 27,1,Tanya O. O'Brien,NP,325
Goodhue,95,Judge - 1st District Court 27,1,WRITE-IN,WI,0
Goodhue,95,Judge - 1st District Court 32,1,Joseph Carter,NP,245
Goodhue,95,Judge - 1st District Court 32,1,"Martin ""Marty"" Judge",NP,99
Goodhue,95,Judge - 1st District Court 32,1,WRITE-IN,WI,1
Goodhue,100,President,,Donald J. Trump and Michael R. Pence,R,938
Goodhue,100,President,,Joseph R. Biden and Kamala Harris,DFL,633
Goodhue,100,President,,"Roque ""Rocky"" De La Fuente and Darcy Richardson",IA,3
Goodhue,100,President,,Howie Hawkins and Angela Walker,GP,5
Goodhue,100,President,,Kanye West and Michelle Tidball,IND,4
Goodhue,100,President,,Brock Pierce and Karla Ballard,IND,4
Goodhue,100,President,,Gloria La Riva and Leonard Peltier,SLP,2
Goodhue,100,President,,Alyson Kennedy and Malcolm Jarrett,SWP,0
Goodhue,100,President,,"Jo Jorgensen and Jeremy ""Spike"" Cohen",LIB,25
Goodhue,100,President,,WRITE-IN,WI,1
Goodhue,100,U.S. Senate,,Kevin O'Connor,LMN,113
Goodhue,100,U.S. Senate,,Oliver Steinberg,GLC,24
Goodhue,100,U.S. Senate,,Jason Lewis,R,859
Goodhue,100,U.S. Senate,,Tina Smith,DFL,598
Goodhue,100,U.S. Senate,,WRITE-IN,WI,2
Goodhue,100,U.S. House,2,Adam Charles Weeks,LMN,117
Goodhue,100,U.S. House,2,Tyler Kistner,R,873
Goodhue,100,U.S. House,2,Angie Craig,DFL,591
Goodhue,100,U.S. House,2,WRITE-IN,WI,1
Goodhue,100,State Senate,21,Michael P. Goggin,R,936
Goodhue,100,State Senate,21,Ralph Kaehler,DFL,624
Goodhue,100,State Senate,21,WRITE-IN,WI,3
Goodhue,100,State House,21B,Steve Drazkowski,R,981
Goodhue,100,State House,21B,Elise Diesslin,DFL,590
Goodhue,100,State House,21B,WRITE-IN,WI,3
Goodhue,100,County Commissioner District 3,3,Keith Allen,NP,712
Goodhue,100,County Commissioner District 3,3,Todd Greseth,NP,691
Goodhue,100,County Commissioner District 3,3,WRITE-IN,WI,3
Goodhue,100,Soil and Water Supervisor District 3,7049,Jeffrey Beckman,NP,1263
Goodhue,100,Soil and Water Supervisor District 3,7049,WRITE-IN,WI,10
Goodhue,100,Soil and Water Supervisor District 4,7049,Edward McNamara,NP,1251
Goodhue,100,Soil and Water Supervisor District 4,7049,WRITE-IN,WI,9
Goodhue,100,Soil and Water Supervisor District 5,7049,Christopher Hinck,NP,1230
Goodhue,100,Soil and Water Supervisor District 5,7049,WRITE-IN,WI,8
Goodhue,100,Associate Justice - Supreme Court 4,,Michelle MacDonald,NP,635
Goodhue,100,Associate Justice - Supreme Court 4,,Paul Thissen,NP,680
Goodhue,100,Associate Justice - Supreme Court 4,,WRITE-IN,WI,3
Goodhue,100,Judge - Court of Appeals 3,,Carol Hooten,NP,1129
Goodhue,100,Judge - Court of Appeals 3,,WRITE-IN,WI,12
Goodhue,100,Judge - Court of Appeals 9,,Randall J Slieter,NP,1118
Goodhue,100,Judge - Court of Appeals 9,,WRITE-IN,WI,12
Goodhue,100,Judge - Court of Appeals 13,,Jeanne Cochran,NP,1117
Goodhue,100,Judge - Court of Appeals 13,,WRITE-IN,WI,10
Goodhue,100,Judge - Court of Appeals 15,,Kevin G. Ross,NP,1112
Goodhue,100,Judge - Court of Appeals 15,,WRITE-IN,WI,9
Goodhue,100,Judge - 1st District Court 1,1,Ann M. Offermann,NP,1116
Goodhue,100,Judge - 1st District Court 1,1,WRITE-IN,WI,10
Goodhue,100,Judge - 1st District Court 3,1,Dannia Edwards,NP,1116
Goodhue,100,Judge - 1st District Court 3,1,WRITE-IN,WI,7
Goodhue,100,Judge - 1st District Court 4,1,Tracy L. Perzel,NP,1112
Goodhue,100,Judge - 1st District Court 4,1,WRITE-IN,WI,9
Goodhue,100,Judge - 1st District Court 9,1,Patrick H Goggins,NP,1123
Goodhue,100,Judge - 1st District Court 9,1,WRITE-IN,WI,10
Goodhue,100,Judge - 1st District Court 12,1,Michael D Wentzell,NP,1112
Goodhue,100,Judge - 1st District Court 12,1,WRITE-IN,WI,11
Goodhue,100,Judge - 1st District Court 16,1,Shawn M. Moynihan,NP,1108
Goodhue,100,Judge - 1st District Court 16,1,WRITE-IN,WI,12
Goodhue,100,Judge - 1st District Court 18,1,Christian Sean Wilton,NP,1115
Goodhue,100,Judge - 1st District Court 18,1,WRITE-IN,WI,9
Goodhue,100,Judge - 1st District Court 19,1,Vicki Taylor,NP,1121
Goodhue,100,Judge - 1st District Court 19,1,WRITE-IN,WI,13
Goodhue,100,Judge - 1st District Court 27,1,Tanya O. O'Brien,NP,1114
Goodhue,100,Judge - 1st District Court 27,1,WRITE-IN,WI,12
Goodhue,100,Judge - 1st District Court 32,1,Joseph Carter,NP,779
Goodhue,100,Judge - 1st District Court 32,1,"Martin ""Marty"" Judge",NP,442
Goodhue,100,Judge - 1st District Court 32,1,WRITE-IN,WI,3
Goodhue,105,President,,Donald J. Trump and Michael R. Pence,R,278
Goodhue,105,President,,Joseph R. Biden and Kamala Harris,DFL,121
Goodhue,105,President,,"Roque ""Rocky"" De La Fuente and Darcy Richardson",IA,0
Goodhue,105,President,,Howie Hawkins and Angela Walker,GP,0
Goodhue,105,President,,Kanye West and Michelle Tidball,IND,0
Goodhue,105,President,,Brock Pierce and Karla Ballard,IND,1
Goodhue,105,President,,Gloria La Riva and Leonard Peltier,SLP,0
Goodhue,105,President,,Alyson Kennedy and Malcolm Jarrett,SWP,0
Goodhue,105,President,,"Jo Jorgensen and Jeremy ""Spike"" Cohen",LIB,6
Goodhue,105,President,,WRITE-IN,WI,2
Goodhue,105,U.S. Senate,,Kevin O'Connor,LMN,7
Goodhue,105,U.S. Senate,,Oliver Steinberg,GLC,5
Goodhue,105,U.S. Senate,,Jason Lewis,R,260
Goodhue,105,U.S. Senate,,Tina Smith,DFL,131
Goodhue,105,U.S. Senate,,WRITE-IN,WI,0
Goodhue,105,U.S. House,2,Adam Charles Weeks,LMN,11
Goodhue,105,U.S. House,2,Tyler Kistner,R,264
Goodhue,105,U.S. House,2,Angie Craig,DFL,127
Goodhue,105,U.S. House,2,WRITE-IN,WI,0
Goodhue,105,State Senate,21,Michael P. Goggin,R,264
Goodhue,105,State Senate,21,Ralph Kaehler,DFL,136
Goodhue,105,State Senate,21,WRITE-IN,WI,0
Goodhue,105,State House,21B,Steve Drazkowski,R,287
Goodhue,105,State House,21B,Elise Diesslin,DFL,115
Goodhue,105,State House,21B,WRITE-IN,WI,0
Goodhue,105,County Commissioner District 3,3,Keith Allen,NP,154
Goodhue,105,County Commissioner District 3,3,Todd Greseth,NP,209
Goodhue,105,County Commissioner District 3,3,WRITE-IN,WI,0
Goodhue,105,Soil and Water Supervisor District 3,7049,Jeffrey Beckman,NP,324
Goodhue,105,Soil and Water Supervisor District 3,7049,WRITE-IN,WI,1
Goodhue,105,Soil and Water Supervisor District 4,7049,Edward McNamara,NP,323
Goodhue,105,Soil and Water Supervisor District 4,7049,WRITE-IN,WI,1
Goodhue,105,Soil and Water Supervisor District 5,7049,Christopher Hinck,NP,322
Goodhue,105,Soil and Water Supervisor District 5,7049,WRITE-IN,WI,1
Goodhue,105,Associate Justice - Supreme Court 4,,Michelle MacDonald,NP,172
Goodhue,105,Associate Justice - Supreme Court 4,,Paul Thissen,NP,172
Goodhue,105,Associate Justice - Supreme Court 4,,WRITE-IN,WI,0
Goodhue,105,Judge - Court of Appeals 3,,Carol Hooten,NP,293
Goodhue,105,Judge - Court of Appeals 3,,WRITE-IN,WI,0
Goodhue,105,Judge - Court of Appeals 9,,Randall J Slieter,NP,293
Goodhue,105,Judge - Court of Appeals 9,,WRITE-IN,WI,0
Goodhue,105,Judge - Court of Appeals 13,,Jeanne Cochran,NP,293
Goodhue,105,Judge - Court of Appeals 13,,WRITE-IN,WI,0
Goodhue,105,Judge - Court of Appeals 15,,Kevin G. Ross,NP,291
Goodhue,105,Judge - Court of Appeals 15,,WRITE-IN,WI,0
Goodhue,105,Judge - 1st District Court 1,1,Ann M. Offermann,NP,294
Goodhue,105,Judge - 1st District Court 1,1,WRITE-IN,WI,0
Goodhue,105,Judge - 1st District Court 3,1,Dannia Edwards,NP,293
Goodhue,105,Judge - 1st District Court 3,1,WRITE-IN,WI,0
Goodhue,105,Judge - 1st District Court 4,1,Tracy L. Perzel,NP,294
Goodhue,105,Judge - 1st District Court 4,1,WRITE-IN,WI,0
Goodhue,105,Judge - 1st District Court 9,1,Patrick H Goggins,NP,295
Goodhue,105,Judge - 1st District Court 9,1,WRITE-IN,WI,1
Goodhue,105,Judge - 1st District Court 12,1,Michael D Wentzell,NP,293
Goodhue,105,Judge - 1st District Court 12,1,WRITE-IN,WI,0
Goodhue,105,Judge - 1st District Court 16,1,Shawn M. Moynihan,NP,295
Goodhue,105,Judge - 1st District Court 16,1,WRITE-IN,WI,0
Goodhue,105,Judge - 1st District Court 18,1,Christian Sean Wilton,NP,295
Goodhue,105,Judge - 1st District Court 18,1,WRITE-IN,WI,0
Goodhue,105,Judge - 1st District Court 19,1,Vicki Taylor,NP,294
Goodhue,105,Judge - 1st District Court 19,1,WRITE-IN,WI,1
Goodhue,105,Judge - 1st District Court 27,1,Tanya O. O'Brien,NP,295
Goodhue,105,Judge - 1st District Court 27,1,WRITE-IN,WI,0
Goodhue,105,Judge - 1st District Court 32,1,Joseph Carter,NP,203
Goodhue,105,Judge - 1st District Court 32,1,"Martin ""Marty"" Judge",NP,112
Goodhue,105,Judge - 1st District Court 32,1,WRITE-IN,WI,0
Goodhue,110,President,,Donald J. Trump and Michael R. Pence,R,639
Goodhue,110,President,,Joseph R. Biden and Kamala Harris,DFL,587
Goodhue,110,President,,"Roque ""Rocky"" De La Fuente and Darcy Richardson",IA,0
Goodhue,110,President,,Howie Hawkins and Angela Walker,GP,5
Goodhue,110,President,,Kanye West and Michelle Tidball,IND,5
Goodhue,110,President,,Brock Pierce and Karla Ballard,IND,1
Goodhue,110,President,,Gloria La Riva and Leonard Peltier,SLP,0
Goodhue,110,President,,Alyson Kennedy and Malcolm Jarrett,SWP,0
Goodhue,110,President,,"Jo Jorgensen and Jeremy ""Spike"" Cohen",LIB,19
Goodhue,110,President,,WRITE-IN,WI,3
Goodhue,110,U.S. Senate,,Kevin O'Connor,LMN,58
Goodhue,110,U.S. Senate,,Oliver Steinberg,GLC,12
Goodhue,110,U.S. Senate,,Jason Lewis,R,611
Goodhue,110,U.S. Senate,,Tina Smith,DFL,556
Goodhue,110,U.S. Senate,,WRITE-IN,WI,0
Goodhue,110,U.S. House,2,Adam Charles Weeks,LMN,58
Goodhue,110,U.S. House,2,Tyler Kistner,R,620
Goodhue,110,U.S. House,2,Angie Craig,DFL,556
Goodhue,110,U.S. House,2,WRITE-IN,WI,0
Goodhue,110,State Senate,21,Michael P. Goggin,R,708
Goodhue,110,State Senate,21,Ralph Kaehler,DFL,513
