county,office,district,candidate,party,absentee_mail,early_voting,election_day,votes
ADAIR,President,,DONALD J. TRUMP | MICHAEL R. PENCE,REP,216,647,4722,5585
ADAIR,President,,JO JORGENSEN | JEREMY SPIKE COHEN,LIB,7,8,47,62
ADAIR,President,,JOSEPH R. BIDEN | KAMALA D. HARRIS,DEM,197,205,985,1387
ADAIR,President,,JADE SIMMONS | CLAUDELIAH J. ROZE,IND,1,2,19,22
ADAIR,President,,KANYE WEST | MICHELLE TIDBALL,IND,3,4,30,37
ADAIR,President,,BROCK PIERCE | KARLA BALLARD,IND,2,0,13,15
ADAIR,Corporation Commissioner,,TODD HIETT,REP,254,650,4720,5624
ADAIR,Corporation Commissioner,,TODD HAGOPIAN,LIB,144,168,781,1093
ADAIR,U.S. Senate,,JIM INHOFE,REP,210,597,4327,5134
ADAIR,U.S. Senate,,ROBERT MURPHY,LIB,12,17,109,138
ADAIR,U.S. Senate,,ABBY BROYLES,DEM,195,224,1196,1615
ADAIR,U.S. Senate,,JOAN FARR,IND,6,17,101,124
ADAIR,U.S. Senate,,A. D. NESBIT,IND,2,6,55,63
ADAIR,U.S. House,2,MARKWAYNE MULLIN,REP,220,620,4648,5488
ADAIR,U.S. House,2,RICHIE CASTALDO,LIB,19,24,188,231
ADAIR,U.S. House,2,DANYELL LANIER,DEM,188,214,964,1366
ADAIR,State Senate,3,BLAKE COWBOY STEPHENS,REP,237,647,4713,5597
ADAIR,State Senate,3,DYLLON FITE,DEM,184,213,1054,1451
ADAIR,FOR COUNTY SHERIFF,,JOHN R. BERRY,REP,140,367,2664,3171
ADAIR,FOR COUNTY SHERIFF,,JASON RITCHIE,IND,270,476,3038,3784
ADAIR,"SUPREME COURT DISTRICT 1 - MATTHEW JOHN KANE, IV",,YES,,245,506,3547,4298
ADAIR,"SUPREME COURT DISTRICT 1 - MATTHEW JOHN KANE, IV",,NO,,147,264,1716,2127
ADAIR,SUPREME COURT DISTRICT 6 - TOM COLBERT,,YES,,255,488,3361,4104
ADAIR,SUPREME COURT DISTRICT 6 - TOM COLBERT,,NO,,139,288,1932,2359
ADAIR,SUPREME COURT DISTRICT 9 - RICHARD B. DARBY,,YES,,229,499,3451,4179
ADAIR,SUPREME COURT DISTRICT 9 - RICHARD B. DARBY,,NO,,157,273,1778,2208
ADAIR,COURT OF CRIMINAL APPEALS DISTRICT 2 - ROBERT L. HUDSON,,YES,,233,499,3445,4177
ADAIR,COURT OF CRIMINAL APPEALS DISTRICT 2 - ROBERT L. HUDSON,,NO,,152,268,1779,2199
ADAIR,COURT OF CRIMINAL APPEALS DISTRICT 3 - GARY L. LUMPKIN,,YES,,228,492,3387,4107
ADAIR,COURT OF CRIMINAL APPEALS DISTRICT 3 - GARY L. LUMPKIN,,NO,,158,278,1823,2259
ADAIR,COURT OF CIVIL APPEALS DISTRICT 1 - OFFICE 2 - JANE P. WISEMAN,,YES,,244,464,3131,3839
ADAIR,COURT OF CIVIL APPEALS DISTRICT 1 - OFFICE 2 - JANE P. WISEMAN,,NO,,140,306,2080,2526
ADAIR,COURT OF CIVIL APPEALS DISTRICT 2 - OFFICE 1 - DEBORAH B. BARNES,,YES,,251,472,3156,3879
ADAIR,COURT OF CIVIL APPEALS DISTRICT 2 - OFFICE 1 - DEBORAH B. BARNES,,NO,,130,295,2043,2468
ADAIR,COURT OF CIVIL APPEALS DISTRICT 2 - OFFICE 2 - KEITH RAPP,,YES,,229,459,3133,3821
ADAIR,COURT OF CIVIL APPEALS DISTRICT 2 - OFFICE 2 - KEITH RAPP,,NO,,153,310,2084,2547
ADAIR,STATE QUESTION NO. 805 INITIATIVE PETITION NO. 421,,FOR THE PROPOSAL - YES,,221,241,1372,1834
ADAIR,STATE QUESTION NO. 805 INITIATIVE PETITION NO. 421,,AGAINST THE PROPOSAL - NO,,192,603,4246,5041
ADAIR,STATE QUESTION NO. 814 LEGISLATIVE REFERENDUM NO. 375,,FOR THE PROPOSAL - YES,,172,314,1963,2449
ADAIR,STATE QUESTION NO. 814 LEGISLATIVE REFERENDUM NO. 375,,AGAINST THE PROPOSAL - NO,,238,525,3563,4326
ALFALFA,President,,DONALD J. TRUMP | MICHAEL R. PENCE,REP,87,344,1547,1978
ALFALFA,President,,JO JORGENSEN | JEREMY SPIKE COHEN,LIB,6,2,23,31
ALFALFA,President,,JOSEPH R. BIDEN | KAMALA D. HARRIS,DEM,40,51,141,232
ALFALFA,President,,JADE SIMMONS | CLAUDELIAH J. ROZE,IND,0,1,5,6
ALFALFA,President,,KANYE WEST | MICHELLE TIDBALL,IND,0,0,9,9
ALFALFA,President,,BROCK PIERCE | KARLA BALLARD,IND,1,0,5,6
ALFALFA,Corporation Commissioner,,TODD HIETT,REP,100,358,1567,2025
ALFALFA,Corporation Commissioner,,TODD HAGOPIAN,LIB,26,26,127,179
ALFALFA,U.S. Senate,,JIM INHOFE,REP,87,325,1487,1899
ALFALFA,U.S. Senate,,ROBERT MURPHY,LIB,2,7,37,46
ALFALFA,U.S. Senate,,ABBY BROYLES,DEM,38,59,165,262
ALFALFA,U.S. Senate,,JOAN FARR,IND,6,5,27,38
ALFALFA,U.S. Senate,,A. D. NESBIT,IND,0,2,11,13
ALFALFA,U.S. House,3,FRANK D. LUCAS,REP,95,349,1590,2034
ALFALFA,U.S. House,3,ZOE MIDYETT,DEM,38,47,133,218
ALFALFA,"SUPREME COURT DISTRICT 1 - MATTHEW JOHN KANE, IV",,YES,,78,252,1117,1447
ALFALFA,"SUPREME COURT DISTRICT 1 - MATTHEW JOHN KANE, IV",,NO,,40,111,475,626
ALFALFA,SUPREME COURT DISTRICT 6 - TOM COLBERT,,YES,,78,274,1135,1487
ALFALFA,SUPREME COURT DISTRICT 6 - TOM COLBERT,,NO,,40,88,461,589
ALFALFA,SUPREME COURT DISTRICT 9 - RICHARD B. DARBY,,YES,,72,254,1106,1432
ALFALFA,SUPREME COURT DISTRICT 9 - RICHARD B. DARBY,,NO,,46,107,477,630
ALFALFA,COURT OF CRIMINAL APPEALS DISTRICT 2 - ROBERT L. HUDSON,,YES,,77,258,1112,1447
ALFALFA,COURT OF CRIMINAL APPEALS DISTRICT 2 - ROBERT L. HUDSON,,NO,,41,105,472,618
ALFALFA,COURT OF CRIMINAL APPEALS DISTRICT 3 - GARY L. LUMPKIN,,YES,,73,251,1088,1412
ALFALFA,COURT OF CRIMINAL APPEALS DISTRICT 3 - GARY L. LUMPKIN,,NO,,45,108,482,635
ALFALFA,COURT OF CIVIL APPEALS DISTRICT 1 - OFFICE 2 - JANE P. WISEMAN,,YES,,78,256,1044,1378
ALFALFA,COURT OF CIVIL APPEALS DISTRICT 1 - OFFICE 2 - JANE P. WISEMAN,,NO,,40,103,530,673
ALFALFA,COURT OF CIVIL APPEALS DISTRICT 2 - OFFICE 1 - DEBORAH B. BARNES,,YES,,76,257,1047,1380
ALFALFA,COURT OF CIVIL APPEALS DISTRICT 2 - OFFICE 1 - DEBORAH B. BARNES,,NO,,42,102,519,663
ALFALFA,COURT OF CIVIL APPEALS DISTRICT 2 - OFFICE 2 - KEITH RAPP,,YES,,69,256,1046,1371
ALFALFA,COURT OF CIVIL APPEALS DISTRICT 2 - OFFICE 2 - KEITH RAPP,,NO,,48,103,525,676
ALFALFA,STATE QUESTION NO. 805 INITIATIVE PETITION NO. 421,,FOR THE PROPOSAL - YES,,57,96,460,613
ALFALFA,STATE QUESTION NO. 805 INITIATIVE PETITION NO. 421,,AGAINST THE PROPOSAL - NO,,74,296,1241,1611
ALFALFA,STATE QUESTION NO. 814 LEGISLATIVE REFERENDUM NO. 375,,FOR THE PROPOSAL - YES,,66,176,712,954
ALFALFA,STATE QUESTION NO. 814 LEGISLATIVE REFERENDUM NO. 375,,AGAINST THE PROPOSAL - NO,,64,215,977,1256
ATOKA,President,,DONALD J. TRUMP | MICHAEL R. PENCE,REP,150,1088,3319,4557
ATOKA,President,,JO JORGENSEN | JEREMY SPIKE COHEN,LIB,4,10,35,49
ATOKA,President,,JOSEPH R. BIDEN | KAMALA D. HARRIS,DEM,114,197,454,765
ATOKA,President,,JADE SIMMONS | CLAUDELIAH J. ROZE,IND,0,1,3,4
ATOKA,President,,KANYE WEST | MICHELLE TIDBALL,IND,0,1,7,8
ATOKA,President,,BROCK PIERCE | KARLA BALLARD,IND,2,0,4,6
ATOKA,Corporation Commissioner,,TODD HIETT,REP,160,1072,3232,4464
ATOKA,Corporation Commissioner,,TODD HAGOPIAN,LIB,60,132,393,585
ATOKA,U.S. Senate,,JIM INHOFE,REP,140,1060,3180,4380
ATOKA,U.S. Senate,,ROBERT MURPHY,LIB,10,20,53,83
ATOKA,U.S. Senate,,ABBY BROYLES,DEM,111,195,492,798
ATOKA,U.S. Senate,,JOAN FARR,IND,4,6,44,54
ATOKA,U.S. Senate,,A. D. NESBIT,IND,4,2,25,31
ATOKA,U.S. House,2,MARKWAYNE MULLIN,REP,147,1065,3246,4458
ATOKA,U.S. House,2,RICHIE CASTALDO,LIB,7,23,64,94
ATOKA,U.S. House,2,DANYELL LANIER,DEM,116,187,474,777
ATOKA,State Senate,5,GEORGE H BURNS,REP,27,99,771,897
ATOKA,State Senate,5,RANDY COLEMAN,DEM,22,16,114,152
ATOKA,FOR COUNTY COMMISSIONER DISTRICT NO. 2,,SPIKE EAVES,REP,35,397,777,1209
ATOKA,FOR COUNTY COMMISSIONER DISTRICT NO. 2,,DALE SHEFFIELD,DEM,38,181,396,615
ATOKA,"SUPREME COURT DISTRICT 1 - MATTHEW JOHN KANE, IV",,YES,,140,724,2258,3122
ATOKA,"SUPREME COURT DISTRICT 1 - MATTHEW JOHN KANE, IV",,NO,,78,350,1054,1482
ATOKA,SUPREME COURT DISTRICT 6 - TOM COLBERT,,YES,,150,687,2069,2906
ATOKA,SUPREME COURT DISTRICT 6 - TOM COLBERT,,NO,,70,393,1260,1723
ATOKA,SUPREME COURT DISTRICT 9 - RICHARD B. DARBY,,YES,,135,712,2214,3061
ATOKA,SUPREME COURT DISTRICT 9 - RICHARD B. DARBY,,NO,,79,359,1092,1530
ATOKA,COURT OF CRIMINAL APPEALS DISTRICT 2 - ROBERT L. HUDSON,,YES,,139,698,2178,3015
ATOKA,COURT OF CRIMINAL APPEALS DISTRICT 2 - ROBERT L. HUDSON,,NO,,77,362,1111,1550
ATOKA,COURT OF CRIMINAL APPEALS DISTRICT 3 - GARY L. LUMPKIN,,YES,,145,684,2157,2986
ATOKA,COURT OF CRIMINAL APPEALS DISTRICT 3 - GARY L. LUMPKIN,,NO,,71,365,1111,1547
ATOKA,COURT OF CIVIL APPEALS DISTRICT 1 - OFFICE 2 - JANE P. WISEMAN,,YES,,141,616,1909,2666
ATOKA,COURT OF CIVIL APPEALS DISTRICT 1 - OFFICE 2 - JANE P. WISEMAN,,NO,,74,435,1342,1851
ATOKA,COURT OF CIVIL APPEALS DISTRICT 2 - OFFICE 1 - DEBORAH B. BARNES,,YES,,142,622,1902,2666
ATOKA,COURT OF CIVIL APPEALS DISTRICT 2 - OFFICE 1 - DEBORAH B. BARNES,,NO,,72,424,1345,1841
ATOKA,COURT OF CIVIL APPEALS DISTRICT 2 - OFFICE 2 - KEITH RAPP,,YES,,140,628,1938,2706
ATOKA,COURT OF CIVIL APPEALS DISTRICT 2 - OFFICE 2 - KEITH RAPP,,NO,,77,420,1314,1811
ATOKA,STATE QUESTION NO. 805 INITIATIVE PETITION NO. 421,,FOR THE PROPOSAL - YES,,113,280,757,1150
ATOKA,STATE QUESTION NO. 805 INITIATIVE PETITION NO. 421,,AGAINST THE PROPOSAL - NO,,150,960,2925,4035
ATOKA,STATE QUESTION NO. 814 LEGISLATIVE REFERENDUM NO. 375,,FOR THE PROPOSAL - YES,,100,476,1313,1889
ATOKA,STATE QUESTION NO. 814 LEGISLATIVE REFERENDUM NO. 375,,AGAINST THE PROPOSAL - NO,,163,727,2310,3200
ATOKA,PROPOSITION,,FOR THE PROPOSITION - YES,,143,730,2050,2923
ATOKA,PROPOSITION,,AGAINST THE PROPOSITION - NO,,120,512,1620,2252
BEAVER,President,,DONALD J. TRUMP | MICHAEL R. PENCE,REP,120,303,1545,1968
BEAVER,President,,JO JORGENSEN | JEREMY SPIKE COHEN,LIB,1,2,12,15
BEAVER,President,,JOSEPH R. BIDEN | KAMALA D. HARRIS,DEM,35,42,113,190
BEAVER,President,,JADE SIMMONS | CLAUDELIAH J. ROZE,IND,0,0,1,1
BEAVER,President,,KANYE WEST | MICHELLE TIDBALL,IND,0,0,2,2
BEAVER,President,,BROCK PIERCE | KARLA BALLARD,IND,0,1,1,2
BEAVER,Corporation Commissioner,,TODD HIETT,REP,124,303,1486,1913
BEAVER,Corporation Commissioner,,TODD HAGOPIAN,LIB,21,25,133,179
BEAVER,U.S. Senate,,JIM INHOFE,REP,117,296,1476,1889
BEAVER,U.S. Senate,,ROBERT MURPHY,LIB,1,6,36,43
BEAVER,U.S. Senate,,ABBY BROYLES,DEM,35,42,118,195
BEAVER,U.S. Senate,,JOAN FARR,IND,2,1,19,22
BEAVER,U.S. Senate,,A. D. NESBIT,IND,1,2,12,15
BEAVER,U.S. House,3,FRANK D. LUCAS,REP,124,308,1556,1988
BEAVER,U.S. House,3,ZOE MIDYETT,DEM,32,40,103,175
BEAVER,"SUPREME COURT DISTRICT 1 - MATTHEW JOHN KANE, IV",,YES,,106,214,1082,1402
BEAVER,"SUPREME COURT DISTRICT 1 - MATTHEW JOHN KANE, IV",,NO,,33,79,375,487
BEAVER,SUPREME COURT DISTRICT 6 - TOM COLBERT,,YES,,90,207,1001,1298
BEAVER,SUPREME COURT DISTRICT 6 - TOM COLBERT,,NO,,50,88,446,584
BEAVER,SUPREME COURT DISTRICT 9 - RICHARD B. DARBY,,YES,,102,207,1070,1379
BEAVER,SUPREME COURT DISTRICT 9 - RICHARD B. DARBY,,NO,,38,84,372,494
BEAVER,COURT OF CRIMINAL APPEALS DISTRICT 2 - ROBERT L. HUDSON,,YES,,106,210,1059,1375
BEAVER,COURT OF CRIMINAL APPEALS DISTRICT 2 - ROBERT L. HUDSON,,NO,,34,81,380,495
BEAVER,COURT OF CRIMINAL APPEALS DISTRICT 3 - GARY L. LUMPKIN,,YES,,102,195,1023,1320
BEAVER,COURT OF CRIMINAL APPEALS DISTRICT 3 - GARY L. LUMPKIN,,NO,,37,90,405,532
BEAVER,COURT OF CIVIL APPEALS DISTRICT 1 - OFFICE 2 - JANE P. WISEMAN,,YES,,85,181,932,1198
BEAVER,COURT OF CIVIL APPEALS DISTRICT 1 - OFFICE 2 - JANE P. WISEMAN,,NO,,55,103,493,651
BEAVER,COURT OF CIVIL APPEALS DISTRICT 2 - OFFICE 1 - DEBORAH B. BARNES,,YES,,89,178,927,1194
BEAVER,COURT OF CIVIL APPEALS DISTRICT 2 - OFFICE 1 - DEBORAH B. BARNES,,NO,,51,104,493,648
BEAVER,COURT OF CIVIL APPEALS DISTRICT 2 - OFFICE 2 - KEITH RAPP,,YES,,89,189,955,1233
BEAVER,COURT OF CIVIL APPEALS DISTRICT 2 - OFFICE 2 - KEITH RAPP,,NO,,51,94,464,609
BEAVER,STATE QUESTION NO. 805 INITIATIVE PETITION NO. 421,,FOR THE PROPOSAL - YES,,66,87,403,556
BEAVER,STATE QUESTION NO. 805 INITIATIVE PETITION NO. 421,,AGAINST THE PROPOSAL - NO,,86,249,1207,1542
BEAVER,STATE QUESTION NO. 814 LEGISLATIVE REFERENDUM NO. 375,,FOR THE PROPOSAL - YES,,88,168,690,946
BEAVER,STATE QUESTION NO. 814 LEGISLATIVE REFERENDUM NO. 375,,AGAINST THE PROPOSAL - NO,,65,165,899,1129
BEAVER,PROPOSITION,,FOR THE PROPOSITION - YES,,113,272,1116,1501
BEAVER,PROPOSITION,,AGAINST THE PROPOSITION - NO,,44,65,495,604
BECKHAM,President,,DONALD J. TRUMP | MICHAEL R. PENCE,REP,433,1322,5012,6767
BECKHAM,President,,JO JORGENSEN | JEREMY SPIKE COHEN,LIB,8,16,76,100
BECKHAM,President,,JOSEPH R. BIDEN | KAMALA D. HARRIS,DEM,207,196,645,1048
BECKHAM,President,,JADE SIMMONS | CLAUDELIAH J. ROZE,IND,1,1,6,8
BECKHAM,President,,KANYE WEST | MICHELLE TIDBALL,IND,1,2,14,17
BECKHAM,President,,BROCK PIERCE | KARLA BALLARD,IND,1,3,4,8
BECKHAM,Corporation Commissioner,,TODD HIETT,REP,473,1317,4998,6788
BECKHAM,Corporation Commissioner,,TODD HAGOPIAN,LIB,124,161,605,890
BECKHAM,U.S. Senate,,JIM INHOFE,REP,415,1259,4743,6417
BECKHAM,U.S. Senate,,ROBERT MURPHY,LIB,11,34,133,178
BECKHAM,U.S. Senate,,ABBY BROYLES,DEM,216,216,764,1196
BECKHAM,U.S. Senate,,JOAN FARR,IND,1,16,72,89
BECKHAM,U.S. Senate,,A. D. NESBIT,IND,3,11,33,47
BECKHAM,U.S. House,3,FRANK D. LUCAS,REP,458,1348,5078,6884
BECKHAM,U.S. House,3,ZOE MIDYETT,DEM,186,186,659,1031
BECKHAM,State House,55,TODD RUSS,REP,286,982,3237,4505
BECKHAM,State House,55,AUSTIN GIPSON-BLACK,DEM,164,202,754,1120
BECKHAM,State House,57,ANTHONY MOORE,REP,136,268,1352,1756
BECKHAM,State House,57,JUAN GARCIA,DEM,58,79,393,530
BECKHAM,FOR COUNTY COMMISSIONER DISTRICT NO. 2,,TATE J. FINNELL,REP,179,446,1766,2391
BECKHAM,FOR COUNTY COMMISSIONER DISTRICT NO. 2,,BARRY GOWDY,DEM,50,47,265,362
BECKHAM,"SUPREME COURT DISTRICT 1 - MATTHEW JOHN KANE, IV",,YES,,384,1007,3757,5148
BECKHAM,"SUPREME COURT DISTRICT 1 - MATTHEW JOHN KANE, IV",,NO,,163,359,1411,1933
BECKHAM,SUPREME COURT DISTRICT 6 - TOM COLBERT,,YES,,399,1009,3715,5123
BECKHAM,SUPREME COURT DISTRICT 6 - TOM COLBERT,,NO,,152,367,1481,2000
BECKHAM,SUPREME COURT DISTRICT 9 - RICHARD B. DARBY,,YES,,373,1030,3775,5178
BECKHAM,SUPREME COURT DISTRICT 9 - RICHARD B. DARBY,,NO,,175,340,1410,1925
BECKHAM,COURT OF CRIMINAL APPEALS DISTRICT 2 - ROBERT L. HUDSON,,YES,,369,975,3689,5033
BECKHAM,COURT OF CRIMINAL APPEALS DISTRICT 2 - ROBERT L. HUDSON,,NO,,174,381,1477,2032
BECKHAM,COURT OF CRIMINAL APPEALS DISTRICT 3 - GARY L. LUMPKIN,,YES,,382,965,3649,4996
BECKHAM,COURT OF CRIMINAL APPEALS DISTRICT 3 - GARY L. LUMPKIN,,NO,,162,393,1517,2072
BECKHAM,COURT OF CIVIL APPEALS DISTRICT 1 - OFFICE 2 - JANE P. WISEMAN,,YES,,369,938,3494,4801
BECKHAM,COURT OF CIVIL APPEALS DISTRICT 1 - OFFICE 2 - JANE P. WISEMAN,,NO,,172,418,1651,2241
BECKHAM,COURT OF CIVIL APPEALS DISTRICT 2 - OFFICE 1 - DEBORAH B. BARNES,,YES,,380,935,3493,4808
BECKHAM,COURT OF CIVIL APPEALS DISTRICT 2 - OFFICE 1 - DEBORAH B. BARNES,,NO,,165,421,1650,2236
BECKHAM,COURT OF CIVIL APPEALS DISTRICT 2 - OFFICE 2 - KEITH RAPP,,YES,,357,920,3481,4758
BECKHAM,COURT OF CIVIL APPEALS DISTRICT 2 - OFFICE 2 - KEITH RAPP,,NO,,187,431,1671,2289
BECKHAM,STATE QUESTION NO. 805 INITIATIVE PETITION NO. 421,,FOR THE PROPOSAL - YES,,263,402,1437,2102
BECKHAM,STATE QUESTION NO. 805 INITIATIVE PETITION NO. 421,,AGAINST THE PROPOSAL - NO,,363,1112,4168,5643
BECKHAM,STATE QUESTION NO. 814 LEGISLATIVE REFERENDUM NO. 375,,FOR THE PROPOSAL - YES,,271,611,2220,3102
BECKHAM,STATE QUESTION NO. 814 LEGISLATIVE REFERENDUM NO. 375,,AGAINST THE PROPOSAL - NO,,349,877,3329,4555
BLAINE,President,,DONALD J. TRUMP | MICHAEL R. PENCE,REP,181,439,2516,3136
BLAINE,President,,JO JORGENSEN | JEREMY SPIKE COHEN,LIB,4,3,37,44
BLAINE,President,,JOSEPH R. BIDEN | KAMALA D. HARRIS,DEM,84,104,500,688
BLAINE,President,,JADE SIMMONS | CLAUDELIAH J. ROZE,IND,1,3,4,8
BLAINE,President,,KANYE WEST | MICHELLE TIDBALL,IND,1,1,16,18
BLAINE,President,,BROCK PIERCE | KARLA BALLARD,IND,1,0,6,7
BLAINE,Corporation Commissioner,,TODD HIETT,REP,211,452,2560,3223
BLAINE,Corporation Commissioner,,TODD HAGOPIAN,LIB,52,72,396,520
BLAINE,U.S. Senate,,JIM INHOFE,REP,174,412,2401,2987
BLAINE,U.S. Senate,,ROBERT MURPHY,LIB,4,9,52,65
BLAINE,U.S. Senate,,ABBY BROYLES,DEM,90,115,546,751
BLAINE,U.S. Senate,,JOAN FARR,IND,5,10,44,59
BLAINE,U.S. Senate,,A. D. NESBIT,IND,2,2,20,24
BLAINE,U.S. House,3,FRANK D. LUCAS,REP,199,452,2602,3253
BLAINE,U.S. House,3,ZOE MIDYETT,DEM,76,94,455,625
BLAINE,State House,57,ANTHONY MOORE,REP,30,26,522,578
BLAINE,State House,57,JUAN GARCIA,DEM,14,8,175,197
BLAINE,FOR COUNTY CLERK,,D. JENNIFER HAIGLER,REP,193,393,2285,2871
BLAINE,FOR COUNTY CLERK,,TRACY D. WALKER,IND,72,145,712,929
BLAINE,FOR COUNTY SHERIFF,,TRAVIS DAUGHERTY,REP,188,326,2192,2706
BLAINE,FOR COUNTY SHERIFF,,BRIAN A. JOHNSON,DEM,86,218,854,1158
BLAINE,"SUPREME COURT DISTRICT 1 - MATTHEW JOHN KANE, IV",,YES,,178,332,1878,2388
BLAINE,"SUPREME COURT DISTRICT 1 - MATTHEW JOHN KANE, IV",,NO,,76,159,935,1170
BLAINE,SUPREME COURT DISTRICT 6 - TOM COLBERT,,YES,,180,337,1910,2427
BLAINE,SUPREME COURT DISTRICT 6 - TOM COLBERT,,NO,,72,157,923,1152
BLAINE,SUPREME COURT DISTRICT 9 - RICHARD B. DARBY,,YES,,166,319,1891,2376
BLAINE,SUPREME COURT DISTRICT 9 - RICHARD B. DARBY,,NO,,87,171,923,1181
BLAINE,COURT OF CRIMINAL APPEALS DISTRICT 2 - ROBERT L. HUDSON,,YES,,173,315,1874,2362
BLAINE,COURT OF CRIMINAL APPEALS DISTRICT 2 - ROBERT L. HUDSON,,NO,,79,175,927,1181
BLAINE,COURT OF CRIMINAL APPEALS DISTRICT 3 - GARY L. LUMPKIN,,YES,,173,322,1848,2343
BLAINE,COURT OF CRIMINAL APPEALS DISTRICT 3 - GARY L. LUMPKIN,,NO,,81,166,951,1198
BLAINE,COURT OF CIVIL APPEALS DISTRICT 1 - OFFICE 2 - JANE P. WISEMAN,,YES,,170,324,1774,2268
BLAINE,COURT OF CIVIL APPEALS DISTRICT 1 - OFFICE 2 - JANE P. WISEMAN,,NO,,79,166,1024,1269
BLAINE,COURT OF CIVIL APPEALS DISTRICT 2 - OFFICE 1 - DEBORAH B. BARNES,,YES,,174,321,1769,2264
BLAINE,COURT OF CIVIL APPEALS DISTRICT 2 - OFFICE 1 - DEBORAH B. BARNES,,NO,,75,166,1027,1268
BLAINE,COURT OF CIVIL APPEALS DISTRICT 2 - OFFICE 2 - KEITH RAPP,,YES,,158,311,1731,2200
BLAINE,COURT OF CIVIL APPEALS DISTRICT 2 - OFFICE 2 - KEITH RAPP,,NO,,94,179,1070,1343
BLAINE,STATE QUESTION NO. 805 INITIATIVE PETITION NO. 421,,FOR THE PROPOSAL - YES,,116,148,801,1065
BLAINE,STATE QUESTION NO. 805 INITIATIVE PETITION NO. 421,,AGAINST THE PROPOSAL - NO,,155,390,2208,2753
BLAINE,STATE QUESTION NO. 814 LEGISLATIVE REFERENDUM NO. 375,,FOR THE PROPOSAL - YES,,108,186,1143,1437
BLAINE,STATE QUESTION NO. 814 LEGISLATIVE REFERENDUM NO. 375,,AGAINST THE PROPOSAL - NO,,162,342,1837,2341
BRYAN,President,,DONALD J. TRUMP | MICHAEL R. PENCE,REP,687,1541,10116,12344
BRYAN,President,,JO JORGENSEN | JEREMY SPIKE COHEN,LIB,18,20,192,230
BRYAN,President,,JOSEPH R. BIDEN | KAMALA D. HARRIS,DEM,763,466,2094,3323
BRYAN,President,,JADE SIMMONS | CLAUDELIAH J. ROZE,IND,6,0,19,25
BRYAN,President,,KANYE WEST | MICHELLE TIDBALL,IND,2,1,32,35
BRYAN,President,,BROCK PIERCE | KARLA BALLARD,IND,3,2,14,19
BRYAN,Corporation Commissioner,,TODD HIETT,REP,802,1560,10069,12431
BRYAN,Corporation Commissioner,,TODD HAGOPIAN,LIB,449,329,1728,2506
BRYAN,U.S. Senate,,JIM INHOFE,REP,705,1490,9733,11928
BRYAN,U.S. Senate,,ROBERT MURPHY,LIB,26,33,299,358
BRYAN,U.S. Senate,,ABBY BROYLES,DEM,725,480,2130,3335
BRYAN,U.S. Senate,,JOAN FARR,IND,12,15,158,185
BRYAN,U.S. Senate,,A. D. NESBIT,IND,16,9,76,101
BRYAN,U.S. House,2,MARKWAYNE MULLIN,REP,720,1522,9891,12133
BRYAN,U.S. House,2,RICHIE CASTALDO,LIB,31,50,399,480
BRYAN,U.S. House,2,DANYELL LANIER,DEM,732,452,2072,3256
BRYAN,FOR COUNTY COMMISSIONER DISTRICT NO. 2,,TONY SIMMONS,REP,230,487,2967,3684
BRYAN,FOR COUNTY COMMISSIONER DISTRICT NO. 2,,BILLY W. ADAMS,DEM,240,173,955,1368
BRYAN,"SUPREME COURT DISTRICT 1 - MATTHEW JOHN KANE, IV",,YES,,825,1264,8114,10203
BRYAN,"SUPREME COURT DISTRICT 1 - MATTHEW JOHN KANE, IV",,NO,,448,400,2572,3420
BRYAN,SUPREME COURT DISTRICT 6 - TOM COLBERT,,YES,,907,1197,7570,9674
BRYAN,SUPREME COURT DISTRICT 6 - TOM COLBERT,,NO,,366,484,3156,4006
BRYAN,SUPREME COURT DISTRICT 9 - RICHARD B. DARBY,,YES,,828,1198,7845,9871
BRYAN,SUPREME COURT DISTRICT 9 - RICHARD B. DARBY,,NO,,440,451,2791,3682
BRYAN,COURT OF CRIMINAL APPEALS DISTRICT 2 - ROBERT L. HUDSON,,YES,,829,1222,7857,9908
BRYAN,COURT OF CRIMINAL APPEALS DISTRICT 2 - ROBERT L. HUDSON,,NO,,431,435,2763,3629
BRYAN,COURT OF CRIMINAL APPEALS DISTRICT 3 - GARY L. LUMPKIN,,YES,,826,1162,7709,9697
BRYAN,COURT OF CRIMINAL APPEALS DISTRICT 3 - GARY L. LUMPKIN,,NO,,431,481,2842,3754
BRYAN,COURT OF CIVIL APPEALS DISTRICT 1 - OFFICE 2 - JANE P. WISEMAN,,YES,,882,1130,7184,9196
BRYAN,COURT OF CIVIL APPEALS DISTRICT 1 - OFFICE 2 - JANE P. WISEMAN,,NO,,372,507,3349,4228
BRYAN,COURT OF CIVIL APPEALS DISTRICT 2 - OFFICE 1 - DEBORAH B. BARNES,,YES,,896,1138,7210,9244
BRYAN,COURT OF CIVIL APPEALS DISTRICT 2 - OFFICE 1 - DEBORAH B. BARNES,,NO,,360,490,3286,4136
BRYAN,COURT OF CIVIL APPEALS DISTRICT 2 - OFFICE 2 - KEITH RAPP,,YES,,816,1118,7176,9110
BRYAN,COURT OF CIVIL APPEALS DISTRICT 2 - OFFICE 2 - KEITH RAPP,,NO,,438,515,3330,4283
BRYAN,STATE QUESTION NO. 805 INITIATIVE PETITION NO. 421,,FOR THE PROPOSAL - YES,,722,652,3204,4578
