county,precinct,office,district,party,candidate,votes
Summit,Hoytsville,President,,Republican,ROBERT ARDINI,1
Summit,Hoytsville,President,,Republican,MATTHEW JOHN MATERN,3
Summit,Hoytsville,President,,Republican,BOB ELY,0
Summit,Hoytsville,President,,Republican,JOE WALSH,5
Summit,Hoytsville,President,,Republican,BILL WELD,12
Summit,Hoytsville,President,,Republican,Withdrawn,6
Summit,Hoytsville,President,,Republican,DONALD J. TRUMP,161
Summit,Jeremy East,President,,Democrat,JULIÁN CASTRO,0
Summit,Jeremy East,President,,Democrat,ANDREW YANG,1
Summit,Jeremy East,President,,Democrat,CORY BOOKER,0
Summit,Jeremy East,President,,Democrat,PETE BUTTIGIEG,21
Summit,Jeremy East,President,,Democrat,NATHAN BLOXHAM,0
Summit,Jeremy East,President,,Democrat,MICHAEL R. BLOOMBERG,45
Summit,Jeremy East,President,,Democrat,Withdrawn,0
Summit,Jeremy East,President,,Democrat,JOSEPH R. BIDEN,71
Summit,Jeremy East,President,,Democrat,BERNIE SANDERS,25
Summit,Jeremy East,President,,Democrat,TOM STEYER,0
Summit,Jeremy East,President,,Democrat,ELIZABETH WARREN,39
Summit,Jeremy East,President,,Democrat,MARIANNE WILLIAMSON,0
Summit,Jeremy East,President,,Democrat,TULSI GABBARD,0
Summit,Jeremy East,President,,Democrat,AMY KLOBUCHAR,10
Summit,Jeremy East,President,,Republican,DEVAL PATRICK,0
Summit,Jeremy East,President,,Republican,ROQUE DE LA FUENTE,0
Summit,Jeremy East,President,,Republican,ROBERT ARDINI,3
Summit,Jeremy East,President,,Republican,MATTHEW JOHN MATERN,1
Summit,Jeremy East,President,,Republican,BOB ELY,0
Summit,Jeremy East,President,,Republican,JOE WALSH,3
Summit,Jeremy East,President,,Republican,BILL WELD,20
Summit,Jeremy East,President,,Republican,Withdrawn,1
Summit,Jeremy East,President,,Republican,DONALD J. TRUMP,80
Summit,Jeremy West,President,,Democrat,JULIÁN CASTRO,0
Summit,Jeremy West,President,,Democrat,ANDREW YANG,0
Summit,Jeremy West,President,,Democrat,CORY BOOKER,0
Summit,Jeremy West,President,,Democrat,PETE BUTTIGIEG,20
Summit,Jeremy West,President,,Democrat,NATHAN BLOXHAM,0
Summit,Jeremy West,President,,Democrat,MICHAEL R. BLOOMBERG,41
Summit,Jeremy West,President,,Democrat,Withdrawn,0
Summit,Jeremy West,President,,Democrat,JOSEPH R. BIDEN,34
Summit,Jeremy West,President,,Democrat,BERNIE SANDERS,29
Summit,Jeremy West,President,,Democrat,TOM STEYER,0
Summit,Jeremy West,President,,Democrat,ELIZABETH WARREN,19
Summit,Jeremy West,President,,Democrat,MARIANNE WILLIAMSON,0
Summit,Jeremy West,President,,Democrat,TULSI GABBARD,0
Summit,Jeremy West,President,,Democrat,AMY KLOBUCHAR,4
Summit,Jeremy West,President,,Republican,DEVAL PATRICK,1
Summit,Jeremy West,President,,Republican,ROQUE DE LA FUENTE,0
Summit,Jeremy West,President,,Republican,ROBERT ARDINI,0
Summit,Jeremy West,President,,Republican,MATTHEW JOHN MATERN,0
Summit,Jeremy West,President,,Republican,BOB ELY,0
Summit,Jeremy West,President,,Republican,JOE WALSH,3
Summit,Jeremy West,President,,Republican,BILL WELD,9
Summit,Jeremy West,President,,Republican,Withdrawn,2
Summit,Jeremy West,President,,Republican,DONALD J. TRUMP,70
Summit,Kamas,President,,Democrat,JULIÁN CASTRO,0
Summit,Kamas,President,,Democrat,ANDREW YANG,1
Summit,Kamas,President,,Democrat,CORY BOOKER,0
Summit,Kamas,President,,Democrat,PETE BUTTIGIEG,17
Summit,Kamas,President,,Democrat,NATHAN BLOXHAM,1
Summit,Kamas,President,,Democrat,MICHAEL R. BLOOMBERG,39
Summit,Kamas,President,,Democrat,Withdrawn,0
Summit,Kamas,President,,Democrat,JOSEPH R. BIDEN,37
Summit,Kamas,President,,Democrat,BERNIE SANDERS,71
Summit,Kamas,President,,Democrat,TOM STEYER,0
Summit,Kamas,President,,Democrat,ELIZABETH WARREN,21
Summit,Kamas,President,,Democrat,MARIANNE WILLIAMSON,1
Summit,Kamas,President,,Democrat,TULSI GABBARD,0
Summit,Kamas,President,,Democrat,AMY KLOBUCHAR,3
Summit,Kamas,President,,Republican,DEVAL PATRICK,0
Summit,Kamas,President,,Republican,ROQUE DE LA FUENTE,0
Summit,Kamas,President,,Republican,ROBERT ARDINI,3
Summit,Kamas,President,,Republican,MATTHEW JOHN MATERN,3
Summit,Kamas,President,,Republican,BOB ELY,0
Summit,Kamas,President,,Republican,JOE WALSH,7
Summit,Kamas,President,,Republican,BILL WELD,6
Summit,Kamas,President,,Republican,Withdrawn,2
Summit,Kamas,President,,Republican,DONALD J. TRUMP,181
Summit,Kimball Canyon,President,,Democrat,JULIÁN CASTRO,0
Summit,Kimball Canyon,President,,Democrat,ANDREW YANG,0
Summit,Kimball Canyon,President,,Democrat,CORY BOOKER,0
Summit,Kimball Canyon,President,,Democrat,PETE BUTTIGIEG,5
Summit,Kimball Canyon,President,,Democrat,NATHAN BLOXHAM,0
Summit,Kimball Canyon,President,,Democrat,MICHAEL R. BLOOMBERG,17
Summit,Kimball Canyon,President,,Democrat,Withdrawn,0
Summit,Kimball Canyon,President,,Democrat,JOSEPH R. BIDEN,9
Summit,Kimball Canyon,President,,Democrat,BERNIE SANDERS,13
Summit,Kimball Canyon,President,,Democrat,TOM STEYER,0
Summit,Kimball Canyon,President,,Democrat,ELIZABETH WARREN,4
Summit,Kimball Canyon,President,,Democrat,MARIANNE WILLIAMSON,0
Summit,Kimball Canyon,President,,Democrat,TULSI GABBARD,0
Summit,Kimball Canyon,President,,Democrat,AMY KLOBUCHAR,1
Summit,Kimball Canyon,President,,Republican,DEVAL PATRICK,0
Summit,Kimball Canyon,President,,Republican,ROQUE DE LA FUENTE,0
Summit,Kimball Canyon,President,,Republican,ROBERT ARDINI,0
Summit,Kimball Canyon,President,,Republican,MATTHEW JOHN MATERN,0
Summit,Kimball Canyon,President,,Republican,BOB ELY,0
Summit,Kimball Canyon,President,,Republican,JOE WALSH,1
Summit,Kimball Canyon,President,,Republican,BILL WELD,0
Summit,Kimball Canyon,President,,Republican,Withdrawn,1
Summit,Kimball Canyon,President,,Republican,DONALD J. TRUMP,12
Summit,Lower Pinebrook,President,,Democrat,JULIÁN CASTRO,0
Summit,Lower Pinebrook,President,,Democrat,ANDREW YANG,0
Summit,Lower Pinebrook,President,,Democrat,CORY BOOKER,1
Summit,Lower Pinebrook,President,,Democrat,PETE BUTTIGIEG,34
Summit,Lower Pinebrook,President,,Democrat,NATHAN BLOXHAM,0
