county,precinct,office,district,candidate,party,votes,mail,election_day,early_voting
Salt Lake,COT015,President,,ANDREW YANG,DEM,3,3,0,0
Salt Lake,COT015,President,,BERNIE SANDERS,DEM,39,20,18,1
Salt Lake,COT015,President,,CORY BOOKER,DEM,0,0,0,0
Salt Lake,COT015,President,,DEVAL PATRICK,DEM,0,0,0,0
Salt Lake,COT015,President,,ELIZABETH WARREN,DEM,18,11,6,1
Salt Lake,COT015,President,,JOSEPH R. BIDEN,DEM,23,15,8,0
Salt Lake,COT015,President,,JULIÁN CASTRO,DEM,0,0,0,0
Salt Lake,COT015,President,,MARIANNE WILLIAMSON,DEM,0,0,0,0
Salt Lake,COT015,President,,MICHAEL R. BLOOMBERG,DEM,16,13,2,1
Salt Lake,COT015,President,,NATHAN BLOXHAM,DEM,0,0,0,0
Salt Lake,COT015,President,,PETE BUTTIGIEG,DEM,2,2,0,0
Salt Lake,COT015,President,,ROQUE DE LA FUENTE,DEM,0,0,0,0
Salt Lake,COT015,President,,TOM STEYER,DEM,0,0,0,0
Salt Lake,COT015,President,,TULSI GABBARD,DEM,1,1,0,0
Salt Lake,COT016,President,,AMY KLOBUCHAR,DEM,7,7,0,0
Salt Lake,COT016,President,,ANDREW YANG,DEM,1,1,0,0
Salt Lake,COT016,President,,BERNIE SANDERS,DEM,53,42,11,0
Salt Lake,COT016,President,,CORY BOOKER,DEM,0,0,0,0
Salt Lake,COT016,President,,DEVAL PATRICK,DEM,0,0,0,0
Salt Lake,COT016,President,,ELIZABETH WARREN,DEM,25,13,10,2
Salt Lake,COT016,President,,JOSEPH R. BIDEN,DEM,46,31,14,1
Salt Lake,COT016,President,,JULIÁN CASTRO,DEM,0,0,0,0
Salt Lake,COT016,President,,MARIANNE WILLIAMSON,DEM,0,0,0,0
Salt Lake,COT016,President,,MICHAEL R. BLOOMBERG,DEM,31,20,8,3
Salt Lake,COT016,President,,NATHAN BLOXHAM,DEM,0,0,0,0
Salt Lake,COT016,President,,PETE BUTTIGIEG,DEM,11,10,0,1
Salt Lake,COT016,President,,ROQUE DE LA FUENTE,DEM,0,0,0,0
Salt Lake,COT016,President,,TOM STEYER,DEM,2,2,0,0
Salt Lake,COT016,President,,TULSI GABBARD,DEM,4,4,0,0
Salt Lake,COT017,President,,AMY KLOBUCHAR,DEM,2,2,0,0
Salt Lake,COT017,President,,ANDREW YANG,DEM,1,1,0,0
Salt Lake,COT017,President,,BERNIE SANDERS,DEM,44,29,14,1
Salt Lake,COT017,President,,CORY BOOKER,DEM,0,0,0,0
Salt Lake,COT017,President,,DEVAL PATRICK,DEM,0,0,0,0
Salt Lake,COT017,President,,ELIZABETH WARREN,DEM,14,12,2,0
Salt Lake,COT017,President,,JOSEPH R. BIDEN,DEM,23,16,6,1
Salt Lake,COT017,President,,JULIÁN CASTRO,DEM,0,0,0,0
Salt Lake,COT017,President,,MARIANNE WILLIAMSON,DEM,0,0,0,0
Salt Lake,COT017,President,,MICHAEL R. BLOOMBERG,DEM,15,9,4,2
Salt Lake,COT017,President,,NATHAN BLOXHAM,DEM,0,0,0,0
Salt Lake,COT017,President,,PETE BUTTIGIEG,DEM,6,6,0,0
Salt Lake,COT017,President,,ROQUE DE LA FUENTE,DEM,0,0,0,0
Salt Lake,COT017,President,,TOM STEYER,DEM,0,0,0,0
Salt Lake,COT017,President,,TULSI GABBARD,DEM,0,0,0,0
Salt Lake,COT018,President,,AMY KLOBUCHAR,DEM,3,3,0,0
Salt Lake,COT018,President,,ANDREW YANG,DEM,0,0,0,0
Salt Lake,COT018,President,,BERNIE SANDERS,DEM,64,39,25,0
Salt Lake,COT018,President,,CORY BOOKER,DEM,0,0,0,0
Salt Lake,COT018,President,,DEVAL PATRICK,DEM,0,0,0,0
Salt Lake,COT018,President,,ELIZABETH WARREN,DEM,27,19,8,0
Salt Lake,COT018,President,,JOSEPH R. BIDEN,DEM,36,27,7,2
Salt Lake,COT018,President,,JULIÁN CASTRO,DEM,0,0,0,0
Salt Lake,COT018,President,,MARIANNE WILLIAMSON,DEM,0,0,0,0
Salt Lake,COT018,President,,MICHAEL R. BLOOMBERG,DEM,29,25,4,0
Salt Lake,COT018,President,,NATHAN BLOXHAM,DEM,0,0,0,0
Salt Lake,COT018,President,,PETE BUTTIGIEG,DEM,19,18,1,0
Salt Lake,COT018,President,,ROQUE DE LA FUENTE,DEM,0,0,0,0
Salt Lake,COT018,President,,TOM STEYER,DEM,0,0,0,0
Salt Lake,COT018,President,,TULSI GABBARD,DEM,1,1,0,0
Salt Lake,COT019,President,,AMY KLOBUCHAR,DEM,6,6,0,0
Salt Lake,COT019,President,,ANDREW YANG,DEM,0,0,0,0
Salt Lake,COT019,President,,BERNIE SANDERS,DEM,57,37,20,0
Salt Lake,COT019,President,,CORY BOOKER,DEM,0,0,0,0
Salt Lake,COT019,President,,DEVAL PATRICK,DEM,0,0,0,0
Salt Lake,COT019,President,,ELIZABETH WARREN,DEM,27,20,7,0
Salt Lake,COT019,President,,JOSEPH R. BIDEN,DEM,50,34,16,0
Salt Lake,COT019,President,,JULIÁN CASTRO,DEM,0,0,0,0
Salt Lake,COT019,President,,MARIANNE WILLIAMSON,DEM,0,0,0,0
Salt Lake,COT019,President,,MICHAEL R. BLOOMBERG,DEM,36,32,4,0
Salt Lake,COT019,President,,NATHAN BLOXHAM,DEM,0,0,0,0
Salt Lake,COT019,President,,PETE BUTTIGIEG,DEM,11,11,0,0
Salt Lake,COT019,President,,ROQUE DE LA FUENTE,DEM,0,0,0,0
Salt Lake,COT019,President,,TOM STEYER,DEM,2,2,0,0
Salt Lake,COT019,President,,TULSI GABBARD,DEM,0,0,0,0
Salt Lake,COT020,President,,AMY KLOBUCHAR,DEM,7,7,0,0
Salt Lake,COT020,President,,ANDREW YANG,DEM,0,0,0,0
Salt Lake,COT020,President,,BERNIE SANDERS,DEM,71,40,29,2
Salt Lake,COT020,President,,CORY BOOKER,DEM,0,0,0,0
Salt Lake,COT020,President,,DEVAL PATRICK,DEM,0,0,0,0
Salt Lake,COT020,President,,ELIZABETH WARREN,DEM,23,14,8,1
Salt Lake,COT020,President,,JOSEPH R. BIDEN,DEM,31,26,4,1
Salt Lake,COT020,President,,JULIÁN CASTRO,DEM,0,0,0,0
Salt Lake,COT020,President,,MARIANNE WILLIAMSON,DEM,0,0,0,0
Salt Lake,COT020,President,,MICHAEL R. BLOOMBERG,DEM,18,14,4,0
Salt Lake,COT020,President,,NATHAN BLOXHAM,DEM,0,0,0,0
Salt Lake,COT020,President,,PETE BUTTIGIEG,DEM,20,19,0,1
Salt Lake,COT020,President,,ROQUE DE LA FUENTE,DEM,0,0,0,0
Salt Lake,COT020,President,,TOM STEYER,DEM,0,0,0,0
Salt Lake,COT020,President,,TULSI GABBARD,DEM,2,1,1,0
Salt Lake,COT021,President,,AMY KLOBUCHAR,DEM,6,6,0,0
Salt Lake,COT021,President,,ANDREW YANG,DEM,1,1,0,0
Salt Lake,COT021,President,,BERNIE SANDERS,DEM,71,42,26,3
Salt Lake,COT021,President,,CORY BOOKER,DEM,0,0,0,0
Salt Lake,COT021,President,,DEVAL PATRICK,DEM,0,0,0,0
Salt Lake,COT021,President,,ELIZABETH WARREN,DEM,21,18,2,1
Salt Lake,COT021,President,,JOSEPH R. BIDEN,DEM,24,20,4,0
Salt Lake,COT021,President,,JULIÁN CASTRO,DEM,0,0,0,0
Salt Lake,COT021,President,,MARIANNE WILLIAMSON,DEM,0,0,0,0
Salt Lake,COT021,President,,MICHAEL R. BLOOMBERG,DEM,32,25,6,1
Salt Lake,COT021,President,,NATHAN BLOXHAM,DEM,0,0,0,0
Salt Lake,COT021,President,,PETE BUTTIGIEG,DEM,21,20,1,0
Salt Lake,COT021,President,,ROQUE DE LA FUENTE,DEM,0,0,0,0
Salt Lake,COT021,President,,TOM STEYER,DEM,0,0,0,0
Salt Lake,COT021,President,,TULSI GABBARD,DEM,0,0,0,0
Salt Lake,COT022,President,,AMY KLOBUCHAR,DEM,10,10,0,0
Salt Lake,COT022,President,,ANDREW YANG,DEM,0,0,0,0
Salt Lake,COT022,President,,BERNIE SANDERS,DEM,70,53,11,6
Salt Lake,COT022,President,,CORY BOOKER,DEM,0,0,0,0
Salt Lake,COT022,President,,DEVAL PATRICK,DEM,0,0,0,0
Salt Lake,COT022,President,,ELIZABETH WARREN,DEM,29,18,11,0
Salt Lake,COT022,President,,JOSEPH R. BIDEN,DEM,37,25,10,2
Salt Lake,COT022,President,,JULIÁN CASTRO,DEM,0,0,0,0
Salt Lake,COT022,President,,MARIANNE WILLIAMSON,DEM,0,0,0,0
Salt Lake,COT022,President,,MICHAEL R. BLOOMBERG,DEM,37,32,5,0
Salt Lake,COT022,President,,NATHAN BLOXHAM,DEM,0,0,0,0
Salt Lake,COT022,President,,PETE BUTTIGIEG,DEM,22,22,0,0
Salt Lake,COT022,President,,ROQUE DE LA FUENTE,DEM,0,0,0,0
Salt Lake,COT022,President,,TOM STEYER,DEM,0,0,0,0
Salt Lake,COT022,President,,TULSI GABBARD,DEM,0,0,0,0
Salt Lake,COT023,President,,AMY KLOBUCHAR,DEM,11,11,0,0
Salt Lake,COT023,President,,ANDREW YANG,DEM,0,0,0,0
Salt Lake,COT023,President,,BERNIE SANDERS,DEM,59,43,13,3
Salt Lake,COT023,President,,CORY BOOKER,DEM,0,0,0,0
Salt Lake,COT023,President,,DEVAL PATRICK,DEM,0,0,0,0
Salt Lake,COT023,President,,ELIZABETH WARREN,DEM,44,34,9,1
Salt Lake,COT023,President,,JOSEPH R. BIDEN,DEM,40,25,14,1
Salt Lake,COT023,President,,JULIÁN CASTRO,DEM,0,0,0,0
Salt Lake,COT023,President,,MARIANNE WILLIAMSON,DEM,0,0,0,0
Salt Lake,COT023,President,,MICHAEL R. BLOOMBERG,DEM,35,29,5,1
Salt Lake,COT023,President,,NATHAN BLOXHAM,DEM,0,0,0,0
Salt Lake,COT023,President,,PETE BUTTIGIEG,DEM,11,10,0,1
Salt Lake,COT023,President,,ROQUE DE LA FUENTE,DEM,0,0,0,0
Salt Lake,COT023,President,,TOM STEYER,DEM,0,0,0,0
Salt Lake,COT023,President,,TULSI GABBARD,DEM,0,0,0,0
Salt Lake,COT024,President,,AMY KLOBUCHAR,DEM,7,7,0,0
Salt Lake,COT024,President,,ANDREW YANG,DEM,0,0,0,0
Salt Lake,COT024,President,,BERNIE SANDERS,DEM,56,40,15,1
Salt Lake,COT024,President,,CORY BOOKER,DEM,0,0,0,0
Salt Lake,COT024,President,,DEVAL PATRICK,DEM,0,0,0,0
Salt Lake,COT024,President,,ELIZABETH WARREN,DEM,28,24,4,0
Salt Lake,COT024,President,,JOSEPH R. BIDEN,DEM,55,35,19,1
Salt Lake,COT024,President,,JULIÁN CASTRO,DEM,0,0,0,0
Salt Lake,COT024,President,,MARIANNE WILLIAMSON,DEM,1,0,1,0
Salt Lake,COT024,President,,MICHAEL R. BLOOMBERG,DEM,31,25,5,1
Salt Lake,COT024,President,,NATHAN BLOXHAM,DEM,0,0,0,0
Salt Lake,COT024,President,,PETE BUTTIGIEG,DEM,23,23,0,0
Salt Lake,COT024,President,,ROQUE DE LA FUENTE,DEM,0,0,0,0
Salt Lake,COT024,President,,TOM STEYER,DEM,0,0,0,0
Salt Lake,COT024,President,,TULSI GABBARD,DEM,1,0,1,0
Salt Lake,COT025,President,,AMY KLOBUCHAR,DEM,12,12,0,0
Salt Lake,COT025,President,,ANDREW YANG,DEM,0,0,0,0
Salt Lake,COT025,President,,BERNIE SANDERS,DEM,56,44,10,2
Salt Lake,COT025,President,,CORY BOOKER,DEM,0,0,0,0
Salt Lake,COT025,President,,DEVAL PATRICK,DEM,0,0,0,0
Salt Lake,COT025,President,,ELIZABETH WARREN,DEM,26,17,9,0
Salt Lake,COT025,President,,JOSEPH R. BIDEN,DEM,37,26,11,0
Salt Lake,COT025,President,,JULIÁN CASTRO,DEM,1,0,1,0
Salt Lake,COT025,President,,MARIANNE WILLIAMSON,DEM,0,0,0,0
Salt Lake,COT025,President,,MICHAEL R. BLOOMBERG,DEM,37,32,5,0
Salt Lake,COT025,President,,NATHAN BLOXHAM,DEM,0,0,0,0
Salt Lake,COT025,President,,PETE BUTTIGIEG,DEM,17,15,1,1
Salt Lake,COT025,President,,ROQUE DE LA FUENTE,DEM,0,0,0,0
Salt Lake,COT025,President,,TOM STEYER,DEM,0,0,0,0
Salt Lake,COT025,President,,TULSI GABBARD,DEM,0,0,0,0
Salt Lake,COT026,President,,AMY KLOBUCHAR,DEM,9,9,0,0
Salt Lake,COT026,President,,ANDREW YANG,DEM,0,0,0,0
Salt Lake,COT026,President,,BERNIE SANDERS,DEM,40,25,15,0
Salt Lake,COT026,President,,CORY BOOKER,DEM,0,0,0,0
Salt Lake,COT026,President,,DEVAL PATRICK,DEM,0,0,0,0
Salt Lake,COT026,President,,ELIZABETH WARREN,DEM,17,13,4,0
Salt Lake,COT026,President,,JOSEPH R. BIDEN,DEM,34,22,11,1
Salt Lake,COT026,President,,JULIÁN CASTRO,DEM,0,0,0,0
Salt Lake,COT026,President,,MARIANNE WILLIAMSON,DEM,1,0,1,0
Salt Lake,COT026,President,,MICHAEL R. BLOOMBERG,DEM,36,29,6,1
Salt Lake,COT026,President,,NATHAN BLOXHAM,DEM,0,0,0,0
Salt Lake,COT026,President,,PETE BUTTIGIEG,DEM,18,18,0,0
Salt Lake,COT026,President,,ROQUE DE LA FUENTE,DEM,0,0,0,0
Salt Lake,COT026,President,,TOM STEYER,DEM,1,1,0,0
Salt Lake,COT026,President,,TULSI GABBARD,DEM,0,0,0,0
Salt Lake,COT027,President,,AMY KLOBUCHAR,DEM,2,2,0,0
Salt Lake,COT027,President,,ANDREW YANG,DEM,0,0,0,0
Salt Lake,COT027,President,,BERNIE SANDERS,DEM,43,27,13,3
Salt Lake,COT027,President,,CORY BOOKER,DEM,0,0,0,0
Salt Lake,COT027,President,,DEVAL PATRICK,DEM,0,0,0,0
Salt Lake,COT027,President,,ELIZABETH WARREN,DEM,21,16,4,1
Salt Lake,COT027,President,,JOSEPH R. BIDEN,DEM,25,8,16,1
Salt Lake,COT027,President,,JULIÁN CASTRO,DEM,0,0,0,0
Salt Lake,COT027,President,,MARIANNE WILLIAMSON,DEM,0,0,0,0
Salt Lake,COT027,President,,MICHAEL R. BLOOMBERG,DEM,28,26,1,1
Salt Lake,COT027,President,,NATHAN BLOXHAM,DEM,0,0,0,0
Salt Lake,COT027,President,,PETE BUTTIGIEG,DEM,6,6,0,0
Salt Lake,COT027,President,,ROQUE DE LA FUENTE,DEM,0,0,0,0
Salt Lake,COT027,President,,TOM STEYER,DEM,0,0,0,0
Salt Lake,COT027,President,,TULSI GABBARD,DEM,0,0,0,0
Salt Lake,COT028,President,,AMY KLOBUCHAR,DEM,3,3,0,0
Salt Lake,COT028,President,,ANDREW YANG,DEM,0,0,0,0
Salt Lake,COT028,President,,BERNIE SANDERS,DEM,10,6,3,1
Salt Lake,COT028,President,,CORY BOOKER,DEM,0,0,0,0
Salt Lake,COT028,President,,DEVAL PATRICK,DEM,0,0,0,0
Salt Lake,COT028,President,,ELIZABETH WARREN,DEM,6,5,1,0
Salt Lake,COT028,President,,JOSEPH R. BIDEN,DEM,19,9,10,0
Salt Lake,COT028,President,,JULIÁN CASTRO,DEM,0,0,0,0
Salt Lake,COT028,President,,MARIANNE WILLIAMSON,DEM,0,0,0,0
Salt Lake,COT028,President,,MICHAEL R. BLOOMBERG,DEM,12,10,2,0
Salt Lake,COT028,President,,NATHAN BLOXHAM,DEM,0,0,0,0
Salt Lake,COT028,President,,PETE BUTTIGIEG,DEM,4,4,0,0
Salt Lake,COT028,President,,ROQUE DE LA FUENTE,DEM,0,0,0,0
Salt Lake,COT028,President,,TOM STEYER,DEM,1,1,0,0
Salt Lake,COT028,President,,TULSI GABBARD,DEM,2,1,1,0
Salt Lake,COT029,President,,AMY KLOBUCHAR,DEM,7,7,0,0
Salt Lake,COT029,President,,ANDREW YANG,DEM,1,1,0,0
Salt Lake,COT029,President,,BERNIE SANDERS,DEM,66,48,15,3
Salt Lake,COT029,President,,CORY BOOKER,DEM,0,0,0,0
Salt Lake,COT029,President,,DEVAL PATRICK,DEM,0,0,0,0
Salt Lake,COT029,President,,ELIZABETH WARREN,DEM,31,21,10,0
Salt Lake,COT029,President,,JOSEPH R. BIDEN,DEM,43,26,16,1
Salt Lake,COT029,President,,JULIÁN CASTRO,DEM,0,0,0,0
Salt Lake,COT029,President,,MARIANNE WILLIAMSON,DEM,0,0,0,0
Salt Lake,COT029,President,,MICHAEL R. BLOOMBERG,DEM,20,16,3,1
Salt Lake,COT029,President,,NATHAN BLOXHAM,DEM,0,0,0,0
Salt Lake,COT029,President,,PETE BUTTIGIEG,DEM,18,18,0,0
Salt Lake,COT029,President,,ROQUE DE LA FUENTE,DEM,0,0,0,0
Salt Lake,COT029,President,,TOM STEYER,DEM,0,0,0,0
Salt Lake,COT029,President,,TULSI GABBARD,DEM,2,1,1,0
Salt Lake,COT030,President,,AMY KLOBUCHAR,DEM,5,5,0,0
Salt Lake,COT030,President,,ANDREW YANG,DEM,1,1,0,0
Salt Lake,COT030,President,,BERNIE SANDERS,DEM,21,13,7,1
Salt Lake,COT030,President,,CORY BOOKER,DEM,0,0,0,0
Salt Lake,COT030,President,,DEVAL PATRICK,DEM,0,0,0,0
Salt Lake,COT030,President,,ELIZABETH WARREN,DEM,12,10,2,0
Salt Lake,COT030,President,,JOSEPH R. BIDEN,DEM,19,14,5,0
Salt Lake,COT030,President,,JULIÁN CASTRO,DEM,0,0,0,0
Salt Lake,COT030,President,,MARIANNE WILLIAMSON,DEM,0,0,0,0
Salt Lake,COT030,President,,MICHAEL R. BLOOMBERG,DEM,13,12,1,0
Salt Lake,COT030,President,,NATHAN BLOXHAM,DEM,0,0,0,0
Salt Lake,COT030,President,,PETE BUTTIGIEG,DEM,9,9,0,0
Salt Lake,COT030,President,,ROQUE DE LA FUENTE,DEM,0,0,0,0
Salt Lake,COT030,President,,TOM STEYER,DEM,1,1,0,0
Salt Lake,COT030,President,,TULSI GABBARD,DEM,0,0,0,0
Salt Lake,COT031,President,,AMY KLOBUCHAR,DEM,1,1,0,0
Salt Lake,COT031,President,,ANDREW YANG,DEM,0,0,0,0
Salt Lake,COT031,President,,BERNIE SANDERS,DEM,20,12,6,2
Salt Lake,COT031,President,,CORY BOOKER,DEM,0,0,0,0
Salt Lake,COT031,President,,DEVAL PATRICK,DEM,1,1,0,0
Salt Lake,COT031,President,,ELIZABETH WARREN,DEM,24,24,0,0
Salt Lake,COT031,President,,JOSEPH R. BIDEN,DEM,22,17,5,0
Salt Lake,COT031,President,,JULIÁN CASTRO,DEM,0,0,0,0
Salt Lake,COT031,President,,MARIANNE WILLIAMSON,DEM,0,0,0,0
Salt Lake,COT031,President,,MICHAEL R. BLOOMBERG,DEM,28,25,2,1
Salt Lake,COT031,President,,NATHAN BLOXHAM,DEM,0,0,0,0
Salt Lake,COT031,President,,PETE BUTTIGIEG,DEM,14,13,0,1
Salt Lake,COT031,President,,ROQUE DE LA FUENTE,DEM,0,0,0,0
Salt Lake,COT031,President,,TOM STEYER,DEM,0,0,0,0
Salt Lake,COT031,President,,TULSI GABBARD,DEM,0,0,0,0
Salt Lake,COT033,President,,AMY KLOBUCHAR,DEM,5,5,0,0
Salt Lake,COT033,President,,ANDREW YANG,DEM,0,0,0,0
Salt Lake,COT033,President,,BERNIE SANDERS,DEM,77,51,23,3
Salt Lake,COT033,President,,CORY BOOKER,DEM,0,0,0,0
Salt Lake,COT033,President,,DEVAL PATRICK,DEM,0,0,0,0
Salt Lake,COT033,President,,ELIZABETH WARREN,DEM,41,33,7,1
Salt Lake,COT033,President,,JOSEPH R. BIDEN,DEM,46,31,15,0
Salt Lake,COT033,President,,JULIÁN CASTRO,DEM,0,0,0,0
Salt Lake,COT033,President,,MARIANNE WILLIAMSON,DEM,0,0,0,0
Salt Lake,COT033,President,,MICHAEL R. BLOOMBERG,DEM,31,24,3,4
Salt Lake,COT033,President,,NATHAN BLOXHAM,DEM,0,0,0,0
Salt Lake,COT033,President,,PETE BUTTIGIEG,DEM,21,21,0,0
Salt Lake,COT033,President,,ROQUE DE LA FUENTE,DEM,0,0,0,0
Salt Lake,COT033,President,,TOM STEYER,DEM,1,1,0,0
Salt Lake,COT033,President,,TULSI GABBARD,DEM,1,1,0,0
Salt Lake,COT034,President,,AMY KLOBUCHAR,DEM,14,13,0,1
Salt Lake,COT034,President,,ANDREW YANG,DEM,0,0,0,0
Salt Lake,COT034,President,,BERNIE SANDERS,DEM,44,27,16,1
Salt Lake,COT034,President,,CORY BOOKER,DEM,0,0,0,0
Salt Lake,COT034,President,,DEVAL PATRICK,DEM,0,0,0,0
Salt Lake,COT034,President,,ELIZABETH WARREN,DEM,28,22,6,0
Salt Lake,COT034,President,,JOSEPH R. BIDEN,DEM,47,33,11,3
Salt Lake,COT034,President,,JULIÁN CASTRO,DEM,0,0,0,0
Salt Lake,COT034,President,,MARIANNE WILLIAMSON,DEM,0,0,0,0
Salt Lake,COT034,President,,MICHAEL R. BLOOMBERG,DEM,57,48,8,1
Salt Lake,COT034,President,,NATHAN BLOXHAM,DEM,0,0,0,0
Salt Lake,COT034,President,,PETE BUTTIGIEG,DEM,26,25,0,1
Salt Lake,COT034,President,,ROQUE DE LA FUENTE,DEM,0,0,0,0
Salt Lake,COT034,President,,TOM STEYER,DEM,0,0,0,0
Salt Lake,COT034,President,,TULSI GABBARD,DEM,0,0,0,0
Salt Lake,COT036,President,,AMY KLOBUCHAR,DEM,10,10,0,0
Salt Lake,COT036,President,,ANDREW YANG,DEM,0,0,0,0
Salt Lake,COT036,President,,BERNIE SANDERS,DEM,69,46,22,1
Salt Lake,COT036,President,,CORY BOOKER,DEM,0,0,0,0
Salt Lake,COT036,President,,DEVAL PATRICK,DEM,0,0,0,0
Salt Lake,COT036,President,,ELIZABETH WARREN,DEM,37,30,7,0
Salt Lake,COT036,President,,JOSEPH R. BIDEN,DEM,59,32,26,1
Salt Lake,COT036,President,,JULIÁN CASTRO,DEM,0,0,0,0
Salt Lake,COT036,President,,MARIANNE WILLIAMSON,DEM,0,0,0,0
Salt Lake,COT036,President,,MICHAEL R. BLOOMBERG,DEM,55,45,8,2
Salt Lake,COT036,President,,NATHAN BLOXHAM,DEM,0,0,0,0
Salt Lake,COT036,President,,PETE BUTTIGIEG,DEM,22,22,0,0
Salt Lake,COT036,President,,ROQUE DE LA FUENTE,DEM,0,0,0,0
Salt Lake,COT036,President,,TOM STEYER,DEM,1,1,0,0
Salt Lake,COT036,President,,TULSI GABBARD,DEM,1,1,0,0
Salt Lake,COT037,President,,AMY KLOBUCHAR,DEM,5,5,0,0
Salt Lake,COT037,President,,ANDREW YANG,DEM,0,0,0,0
Salt Lake,COT037,President,,BERNIE SANDERS,DEM,47,29,16,2
Salt Lake,COT037,President,,CORY BOOKER,DEM,0,0,0,0
Salt Lake,COT037,President,,DEVAL PATRICK,DEM,0,0,0,0
Salt Lake,COT037,President,,ELIZABETH WARREN,DEM,19,7,12,0
Salt Lake,COT037,President,,JOSEPH R. BIDEN,DEM,42,25,12,5
Salt Lake,COT037,President,,JULIÁN CASTRO,DEM,0,0,0,0
Salt Lake,COT037,President,,MARIANNE WILLIAMSON,DEM,0,0,0,0
Salt Lake,COT037,President,,MICHAEL R. BLOOMBERG,DEM,29,23,6,0
Salt Lake,COT037,President,,NATHAN BLOXHAM,DEM,0,0,0,0
Salt Lake,COT037,President,,PETE BUTTIGIEG,DEM,16,16,0,0
Salt Lake,COT037,President,,ROQUE DE LA FUENTE,DEM,0,0,0,0
Salt Lake,COT037,President,,TOM STEYER,DEM,0,0,0,0
Salt Lake,COT037,President,,TULSI GABBARD,DEM,2,1,1,0
Salt Lake,COT038,President,,AMY KLOBUCHAR,DEM,1,1,0,0
Salt Lake,COT038,President,,ANDREW YANG,DEM,0,0,0,0
Salt Lake,COT038,President,,BERNIE SANDERS,DEM,1,0,1,0
Salt Lake,COT038,President,,CORY BOOKER,DEM,0,0,0,0
Salt Lake,COT038,President,,DEVAL PATRICK,DEM,0,0,0,0
Salt Lake,COT038,President,,ELIZABETH WARREN,DEM,2,0,2,0
Salt Lake,COT038,President,,JOSEPH R. BIDEN,DEM,1,1,0,0
Salt Lake,COT038,President,,JULIÁN CASTRO,DEM,0,0,0,0
Salt Lake,COT038,President,,MARIANNE WILLIAMSON,DEM,0,0,0,0
Salt Lake,COT038,President,,MICHAEL R. BLOOMBERG,DEM,3,3,0,0
Salt Lake,COT038,President,,NATHAN BLOXHAM,DEM,0,0,0,0
Salt Lake,COT038,President,,PETE BUTTIGIEG,DEM,0,0,0,0
Salt Lake,COT038,President,,ROQUE DE LA FUENTE,DEM,0,0,0,0
Salt Lake,COT038,President,,TOM STEYER,DEM,0,0,0,0
Salt Lake,COT038,President,,TULSI GABBARD,DEM,0,0,0,0
Salt Lake,COT039,President,,AMY KLOBUCHAR,DEM,0,0,0,0
Salt Lake,COT039,President,,ANDREW YANG,DEM,0,0,0,0
Salt Lake,COT039,President,,BERNIE SANDERS,DEM,1,1,0,0
Salt Lake,COT039,President,,CORY BOOKER,DEM,0,0,0,0
Salt Lake,COT039,President,,DEVAL PATRICK,DEM,0,0,0,0
Salt Lake,COT039,President,,ELIZABETH WARREN,DEM,2,2,0,0
Salt Lake,COT039,President,,JOSEPH R. BIDEN,DEM,5,4,1,0
Salt Lake,COT039,President,,JULIÁN CASTRO,DEM,0,0,0,0
Salt Lake,COT039,President,,MARIANNE WILLIAMSON,DEM,0,0,0,0
Salt Lake,COT039,President,,MICHAEL R. BLOOMBERG,DEM,1,1,0,0
Salt Lake,COT039,President,,NATHAN BLOXHAM,DEM,0,0,0,0
Salt Lake,COT039,President,,PETE BUTTIGIEG,DEM,2,2,0,0
Salt Lake,COT039,President,,ROQUE DE LA FUENTE,DEM,0,0,0,0
Salt Lake,COT039,President,,TOM STEYER,DEM,0,0,0,0
Salt Lake,COT039,President,,TULSI GABBARD,DEM,0,0,0,0
Salt Lake,DRP001,President,,AMY KLOBUCHAR,DEM,4,4,0,0
Salt Lake,DRP001,President,,ANDREW YANG,DEM,0,0,0,0
Salt Lake,DRP001,President,,BERNIE SANDERS,DEM,37,24,12,1
Salt Lake,DRP001,President,,CORY BOOKER,DEM,0,0,0,0
Salt Lake,DRP001,President,,DEVAL PATRICK,DEM,0,0,0,0
Salt Lake,DRP001,President,,ELIZABETH WARREN,DEM,12,7,5,0
Salt Lake,DRP001,President,,JOSEPH R. BIDEN,DEM,27,16,10,1
Salt Lake,DRP001,President,,JULIÁN CASTRO,DEM,0,0,0,0
Salt Lake,DRP001,President,,MARIANNE WILLIAMSON,DEM,0,0,0,0
Salt Lake,DRP001,President,,MICHAEL R. BLOOMBERG,DEM,15,10,5,0
Salt Lake,DRP001,President,,NATHAN BLOXHAM,DEM,0,0,0,0
Salt Lake,DRP001,President,,PETE BUTTIGIEG,DEM,7,5,0,2
Salt Lake,DRP001,President,,ROQUE DE LA FUENTE,DEM,0,0,0,0
Salt Lake,DRP001,President,,TOM STEYER,DEM,0,0,0,0
Salt Lake,DRP001,President,,TULSI GABBARD,DEM,1,0,1,0
Salt Lake,DRP002,President,,AMY KLOBUCHAR,DEM,3,3,0,0
Salt Lake,DRP002,President,,ANDREW YANG,DEM,0,0,0,0
Salt Lake,DRP002,President,,BERNIE SANDERS,DEM,51,32,16,3
Salt Lake,DRP002,President,,CORY BOOKER,DEM,0,0,0,0
Salt Lake,DRP002,President,,DEVAL PATRICK,DEM,1,1,0,0
Salt Lake,DRP002,President,,ELIZABETH WARREN,DEM,18,15,3,0
