county,precinct,office,district,party,candidate,votes
Millard,Hinckley 11,President,,Republican,BOB ELY,0
Millard,Hinckley 11,President,,Republican,JOE WALSH,1
Millard,Hinckley 11,President,,Republican,BILL WELD,2
Millard,Hinckley 11,President,,Republican,Withdrawn,0
Millard,Hinckley 11,President,,Republican,DONALD J. TRUMP,156
Millard,Holden 8,President,,Republican,ROBERT ARDINI,2
Millard,Holden 8,President,,Republican,MATTHEW JOHN MATERN,1
Millard,Holden 8,President,,Republican,BOB ELY,1
Millard,Holden 8,President,,Republican,JOE WALSH,1
Millard,Holden 8,President,,Republican,BILL WELD,8
Millard,Holden 8,President,,Republican,Withdrawn,1
Millard,Holden 8,President,,Republican,DONALD J. TRUMP,157
Millard,Kanosh 4,President,,Republican,ROBERT ARDINI,3
Millard,Kanosh 4,President,,Republican,MATTHEW JOHN MATERN,1
Millard,Kanosh 4,President,,Republican,BOB ELY,0
Millard,Kanosh 4,President,,Republican,JOE WALSH,1
Millard,Kanosh 4,President,,Republican,BILL WELD,3
Millard,Kanosh 4,President,,Republican,Withdrawn,0
Millard,Kanosh 4,President,,Republican,DONALD J. TRUMP,138
Millard,Leamington,President,,Republican,ROBERT ARDINI,0
Millard,Leamington,President,,Republican,MATTHEW JOHN MATERN,0
Millard,Leamington,President,,Republican,BOB ELY,0
Millard,Leamington,President,,Republican,JOE WALSH,6
Millard,Leamington,President,,Republican,BILL WELD,2
Millard,Leamington,President,,Republican,Withdrawn,0
Millard,Leamington,President,,Republican,DONALD J. TRUMP,48
Millard,Lynndyl 19,President,,Republican,ROBERT ARDINI,0
Millard,Lynndyl 19,President,,Republican,MATTHEW JOHN MATERN,1
Millard,Lynndyl 19,President,,Republican,BOB ELY,0
Millard,Lynndyl 19,President,,Republican,JOE WALSH,0
Millard,Lynndyl 19,President,,Republican,BILL WELD,2
Millard,Lynndyl 19,President,,Republican,Withdrawn,0
Millard,Lynndyl 19,President,,Republican,DONALD J. TRUMP,18
Millard,Meadow 3,President,,Republican,ROBERT ARDINI,0
Millard,Meadow 3,President,,Republican,MATTHEW JOHN MATERN,0
Millard,Meadow 3,President,,Republican,BOB ELY,0
Millard,Meadow 3,President,,Republican,JOE WALSH,1
Millard,Meadow 3,President,,Republican,BILL WELD,0
Millard,Meadow 3,President,,Republican,Withdrawn,0
Millard,Meadow 3,President,,Republican,DONALD J. TRUMP,101
Millard,Oak City 6,President,,Republican,ROBERT ARDINI,0
Millard,Oak City 6,President,,Republican,MATTHEW JOHN MATERN,1
Millard,Oak City 6,President,,Republican,BOB ELY,0
Millard,Oak City 6,President,,Republican,JOE WALSH,2
Millard,Oak City 6,President,,Republican,BILL WELD,6
Millard,Oak City 6,President,,Republican,Withdrawn,0
Millard,Oak City 6,President,,Republican,DONALD J. TRUMP,201
Millard,Scipio 9,President,,Republican,ROBERT ARDINI,1
Millard,Scipio 9,President,,Republican,MATTHEW JOHN MATERN,0
Millard,Scipio 9,President,,Republican,BOB ELY,0
Millard,Scipio 9,President,,Republican,JOE WALSH,0
Millard,Scipio 9,President,,Republican,BILL WELD,0
Millard,Scipio 9,President,,Republican,Withdrawn,0
Millard,Scipio 9,President,,Republican,DONALD J. TRUMP,110
Millard,Sutherland 2,President,,Republican,ROBERT ARDINI,0
Millard,Sutherland 2,President,,Republican,MATTHEW JOHN MATERN,1
Millard,Sutherland 2,President,,Republican,BOB ELY,0
Millard,Sutherland 2,President,,Republican,JOE WALSH,2
Millard,Sutherland 2,President,,Republican,BILL WELD,7
Millard,Sutherland 2,President,,Republican,Withdrawn,0
Millard,Sutherland 2,President,,Republican,DONALD J. TRUMP,188
