county,precinct,office,district,party,candidate,votes
San Juan,5,President,,Republican,BILL WELD,0
San Juan,5BD,President,,Republican,BILL WELD,4
San Juan,6,President,,Republican,BILL WELD,0
San Juan,6BD,President,,Republican,BILL WELD,0
San Juan,7BD,President,,Republican,BILL WELD,3
San Juan,7BD2,President,,Republican,BILL WELD,0
San Juan,8,President,,Republican,BILL WELD,3
San Juan,8BD,President,,Republican,BILL WELD,0
San Juan,8BF,President,,Republican,BILL WELD,0
San Juan,9,President,,Republican,BILL WELD,0
San Juan,10,President,,Republican,BILL WELD,0
San Juan,10BF,President,,Republican,BILL WELD,2
San Juan,11,President,,Republican,BILL WELD,0
San Juan,11BF,President,,Republican,BILL WELD,0
San Juan,12BD,President,,Republican,BILL WELD,12
San Juan,12,President,,Republican,BILL WELD,0
San Juan,1,President,,Republican,"ROQUE ""ROCKY"" DE LA FUENTE",0
San Juan,2GD,President,,Republican,"ROQUE ""ROCKY"" DE LA FUENTE",0
San Juan,2,President,,Republican,"ROQUE ""ROCKY"" DE LA FUENTE",0
San Juan,2MC,President,,Republican,"ROQUE ""ROCKY"" DE LA FUENTE",0
San Juan,3,President,,Republican,"ROQUE ""ROCKY"" DE LA FUENTE",0
San Juan,4,President,,Republican,"ROQUE ""ROCKY"" DE LA FUENTE",0
San Juan,4BD,President,,Republican,"ROQUE ""ROCKY"" DE LA FUENTE",0
San Juan,5,President,,Republican,"ROQUE ""ROCKY"" DE LA FUENTE",0
San Juan,5BD,President,,Republican,"ROQUE ""ROCKY"" DE LA FUENTE",0
San Juan,6,President,,Republican,"ROQUE ""ROCKY"" DE LA FUENTE",0
San Juan,6BD,President,,Republican,"ROQUE ""ROCKY"" DE LA FUENTE",0
San Juan,7BD,President,,Republican,"ROQUE ""ROCKY"" DE LA FUENTE",0
San Juan,7BD2,President,,Republican,"ROQUE ""ROCKY"" DE LA FUENTE",0
San Juan,8,President,,Republican,"ROQUE ""ROCKY"" DE LA FUENTE",0
San Juan,8BD,President,,Republican,"ROQUE ""ROCKY"" DE LA FUENTE",0
San Juan,8BF,President,,Republican,"ROQUE ""ROCKY"" DE LA FUENTE",0
San Juan,9,President,,Republican,"ROQUE ""ROCKY"" DE LA FUENTE",0
San Juan,10,President,,Republican,"ROQUE ""ROCKY"" DE LA FUENTE",0
San Juan,10BF,President,,Republican,"ROQUE ""ROCKY"" DE LA FUENTE",0
San Juan,11,President,,Republican,"ROQUE ""ROCKY"" DE LA FUENTE",0
San Juan,11BF,President,,Republican,"ROQUE ""ROCKY"" DE LA FUENTE",0
San Juan,12BD,President,,Republican,"ROQUE ""ROCKY"" DE LA FUENTE",0
San Juan,12,President,,Republican,"ROQUE ""ROCKY"" DE LA FUENTE",0
San Juan,1,President,,Republican,DONALD J. TRUMP,110
San Juan,2GD,President,,Republican,DONALD J. TRUMP,1
San Juan,2,President,,Republican,DONALD J. TRUMP,147
San Juan,2MC,President,,Republican,DONALD J. TRUMP,385
San Juan,3,President,,Republican,DONALD J. TRUMP,111
San Juan,4,President,,Republican,DONALD J. TRUMP,105
San Juan,4BD,President,,Republican,DONALD J. TRUMP,0
San Juan,5,President,,Republican,DONALD J. TRUMP,2
San Juan,5BD,President,,Republican,DONALD J. TRUMP,228
San Juan,6,President,,Republican,DONALD J. TRUMP,28
San Juan,6BD,President,,Republican,DONALD J. TRUMP,2
San Juan,7BD,President,,Republican,DONALD J. TRUMP,196
San Juan,7BD2,President,,Republican,DONALD J. TRUMP,3
San Juan,8,President,,Republican,DONALD J. TRUMP,131
San Juan,8BD,President,,Republican,DONALD J. TRUMP,0
San Juan,8BF,President,,Republican,DONALD J. TRUMP,0
San Juan,9,President,,Republican,DONALD J. TRUMP,0
San Juan,10,President,,Republican,DONALD J. TRUMP,1
San Juan,10BF,President,,Republican,DONALD J. TRUMP,13
San Juan,11,President,,Republican,DONALD J. TRUMP,45
San Juan,11BF,President,,Republican,DONALD J. TRUMP,0
San Juan,12BD,President,,Republican,DONALD J. TRUMP,165
San Juan,12,President,,Republican,DONALD J. TRUMP,5
