precinct,gen_con_CASTLE,gen_dem_CLINTON,gen_grn_STEIN,gen_ind_KAHN,gen_ind_MCMULLIN,gen_lib_JOHNSON,gen_pro_HEDGES,gen_rep_TRUMP,pri_dem_CLINTON,pri_dem_FUENTE,pri_dem_O'MALLEY,pri_dem_SANDERS,pri_dem_VALENTINE,pri_dem_WOLFE,pri_rep_BUSH,pri_rep_CARSON,pri_rep_CHRISTIE,pri_rep_CRUZ,pri_rep_FIORINA,pri_rep_GRAHAM,pri_rep_HUCKABEE,pri_rep_JINDAL,pri_rep_KASICH,pri_rep_PAUL,pri_rep_RUBIO,pri_rep_SANTORUM,pri_rep_TRUMP,gen_total,rep_pri_total,dem_pri_total
Randolph-WEST ROANOKE,4,55,0,2,4,9,4,267,22,0,1,17,1,1,0,8,0,48,0,0,1,0,2,1,24,0,41,345,125,42
Randolph-WILEY,0,5,0,0,0,2,0,19,4,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,2,0,2,26,7,4
Saline-Precinct 01,8,434,13,4,27,55,3,1710,150,0,1,93,1,1,4,38,4,443,0,0,7,0,22,1,246,0,297,2254,1062,246
Saline-Precinct 02,3,539,9,9,8,42,2,1528,206,0,2,70,0,0,3,47,0,221,2,0,4,1,113,1,440,0,396,2140,1228,278
Saline-Precinct 03,4,189,6,6,14,32,7,1002,65,0,0,31,2,2,1,32,2,188,1,0,4,0,6,0,85,0,187,1260,506,100
Saline-Precinct 04,3,454,7,6,26,49,4,753,107,2,1,39,0,1,0,21,0,147,0,0,5,0,9,1,113,0,110,1302,406,150
Saline-Precinct 05,4,351,9,2,23,47,8,1043,130,0,2,64,0,1,2,31,0,244,1,0,4,0,29,4,201,0,191,1487,707,197
Saline-Precinct 06,6,461,7,3,24,46,1,1308,135,2,0,52,0,0,1,39,0,295,0,0,6,0,16,1,237,0,242,1856,837,189
Saline-Precinct 07,1,159,6,3,8,33,2,685,69,1,0,24,0,1,1,23,0,159,0,0,2,0,12,1,120,0,155,897,473,95
Saline-Precinct 08,1,57,1,1,1,9,2,280,27,0,1,5,0,0,0,15,0,62,0,0,2,0,5,0,48,0,66,352,198,33
Saline-Precinct 09,9,251,7,1,14,39,2,1176,89,0,2,39,0,2,1,32,0,257,0,0,8,0,17,1,165,3,241,1499,725,132
Saline-Precinct 10,3,161,5,5,6,22,6,868,52,0,0,45,0,1,0,17,0,216,0,0,3,0,14,1,102,0,158,1076,511,98
Saline-Precinct 11,7,531,11,10,18,63,11,996,201,3,1,97,0,0,2,29,1,172,0,0,8,1,17,0,132,0,216,1647,578,302
Saline-Precinct 12,1,218,7,3,11,35,2,444,100,1,0,40,0,0,0,10,0,91,0,0,2,0,9,1,112,0,84,721,309,141
Saline-Precinct 13,9,635,21,11,37,66,9,1471,180,1,1,71,0,4,3,35,0,297,0,0,3,1,28,1,302,0,274,2259,944,257
Saline-Precinct 14,1,474,22,9,22,55,5,947,159,0,1,66,0,0,2,33,2,209,1,0,5,0,16,0,158,0,192,1535,618,226
Saline-Precinct 15,10,457,2,4,27,50,7,1175,122,0,0,54,0,2,3,43,0,274,0,0,3,1,18,0,226,1,153,1732,722,178
Saline-Precinct 16,10,324,5,6,13,45,10,1352,116,0,1,68,1,4,1,31,1,213,1,1,7,0,10,1,187,0,270,1765,723,190
Saline-Precinct 17,5,492,12,12,18,63,8,991,157,0,1,94,0,2,2,33,1,178,0,0,1,0,22,2,177,0,156,1601,572,254
Saline-Precinct 18,1,174,4,1,0,4,2,74,88,0,0,10,3,2,1,0,0,5,0,0,0,0,1,0,7,0,11,260,25,103
Saline-Precinct 19,1,84,1,1,5,10,1,369,33,0,1,11,0,0,0,4,0,90,0,0,2,0,7,0,47,0,74,472,224,45
Saline-Precinct 20,2,301,1,3,3,18,3,884,99,1,2,31,0,0,3,15,0,123,0,0,1,0,45,1,258,0,251,1215,697,133
Saline-Precinct 21,1,44,0,0,5,4,2,209,23,0,0,9,0,1,1,4,1,39,0,0,0,0,2,0,32,0,40,265,119,33
Saline-Precinct 22,4,408,10,6,8,35,4,884,135,0,0,71,0,0,1,32,1,184,0,0,5,0,10,1,123,2,194,1359,553,206
Saline-Precinct 23,1,81,2,0,1,5,2,298,28,0,0,13,0,0,1,7,0,93,0,0,2,0,6,0,16,0,59,390,184,41
Saline-Precinct 24,5,276,8,12,20,35,8,998,106,0,0,54,1,1,1,25,2,228,1,0,2,0,12,1,148,0,197,1362,617,162
Saline-Precinct 25,8,233,9,7,20,37,12,1015,66,0,1,71,1,3,5,27,0,243,0,0,5,0,17,5,106,0,198,1341,606,142
Saline-Precinct 26,11,796,12,9,23,59,11,643,253,0,1,74,0,3,0,19,1,147,0,0,3,0,12,2,99,0,100,1564,383,331
Saline-Precinct 27,11,509,15,1,43,52,4,1486,144,0,0,73,1,0,4,53,3,314,1,0,5,2,32,1,325,0,275,2121,1015,218
Saline-Precinct 28,4,118,6,1,3,14,2,498,53,0,3,21,0,1,0,10,1,105,0,0,0,0,5,1,62,0,112,646,296,78
Saline-Precinct 29,0,85,2,0,1,5,2,367,37,0,1,8,0,0,0,12,0,71,0,0,2,0,4,0,45,0,78,462,212,46
Saline-Precinct 30,4,59,1,1,1,2,0,235,24,0,0,6,1,0,0,6,0,42,0,0,0,0,1,0,26,0,52,303,127,31
Saline-Precinct 31,4,442,22,5,19,71,6,1125,137,0,4,83,0,0,1,30,0,221,0,0,8,0,12,2,147,0,187,1694,608,224
Saline-Precinct 32,4,174,3,5,20,19,9,719,59,0,1,26,0,3,2,19,1,164,0,0,4,0,6,1,100,0,155,953,452,89
Saline-Precinct 33,5,209,13,8,4,31,6,778,70,0,3,37,0,1,2,19,1,202,0,1,4,0,16,0,97,0,172,1054,514,111
Saline-Precinct 34,4,268,10,3,3,21,1,287,97,0,0,31,0,0,2,6,0,44,0,0,2,0,2,1,27,0,64,597,148,128
Saline-Precinct 35,6,487,6,6,13,38,2,1259,153,0,1,57,0,0,15,38,4,226,0,0,6,2,74,2,328,0,279,1817,974,211
Saline-Precinct 36,3,289,7,7,14,33,4,658,91,0,1,64,0,0,2,34,1,147,1,0,3,0,19,2,164,0,127,1015,500,156
Saline-Precinct 37,3,327,10,10,13,37,5,1059,102,0,0,44,0,1,3,38,3,259,0,0,8,0,8,1,171,0,199,1464,690,147
Saline-Precinct 38,3,368,5,7,16,44,6,988,117,0,1,74,2,0,2,25,1,199,1,0,3,0,10,2,130,0,192,1437,565,194
Saline-Precinct 39,2,316,5,0,12,34,5,480,68,0,0,53,0,0,0,17,0,84,0,0,2,0,3,1,87,0,72,854,266,121
Saline-Precinct 40,4,448,8,3,23,38,1,1026,114,0,1,49,1,0,1,31,1,185,0,0,1,0,24,1,214,0,167,1551,625,165
Saline-Precinct 41,7,330,5,5,22,39,3,753,105,0,1,57,0,1,1,28,1,172,0,0,9,0,13,2,126,0,113,1164,465,164
Saline-Precinct 42,3,243,11,7,18,30,3,1042,94,0,1,33,0,0,1,38,0,254,1,0,0,0,19,0,184,0,178,1357,675,128
Searcy-Bear Creek # 4,1,57,1,2,2,5,1,348,21,0,0,19,0,1,0,17,0,101,0,0,5,0,3,4,29,0,130,417,289,41
Searcy-Bear Creek # 5,2,79,0,1,3,7,3,355,37,0,0,11,0,0,0,17,0,111,0,0,9,0,9,1,55,0,119,450,321,48
Searcy-Bear Creek # 6,0,40,2,2,6,5,3,346,12,0,0,8,0,0,2,18,2,123,0,2,9,0,15,3,42,0,103,404,319,20
Searcy-Calf Creek,0,38,2,2,2,4,1,106,19,1,0,11,0,0,0,2,0,27,0,0,0,0,9,0,12,0,58,155,108,31
Searcy-Long Creek,3,15,0,3,2,6,4,160,3,0,0,2,0,0,0,9,0,55,0,0,5,0,4,0,10,0,68,193,151,5
Searcy-Mt Pleasant,2,24,1,0,2,4,2,164,4,0,0,8,0,0,0,16,0,46,0,0,4,0,1,2,18,0,41,199,128,12
Searcy-Oxley,0,22,2,0,1,3,1,146,16,0,0,11,1,0,2,2,0,51,0,0,0,0,4,2,25,0,33,175,119,28
Searcy-Prairie,1,25,0,0,0,3,1,206,1,0,0,3,0,0,0,10,1,43,0,0,1,0,3,0,28,0,45,236,131,4
Searcy-Red River,1,25,2,0,0,0,2,103,10,0,0,17,0,0,0,2,0,29,0,0,3,0,2,0,8,0,26,133,70,27
Searcy-Rock Creek,1,36,0,2,3,4,1,161,4,0,0,4,0,0,2,3,0,31,0,0,2,1,1,0,18,0,46,208,104,8
Searcy-Shady Grove,1,25,3,1,0,0,0,59,3,0,0,6,0,0,0,0,0,21,0,0,0,0,0,1,3,0,17,89,42,9
Searcy-Spring,0,52,1,0,4,1,0,190,28,0,1,12,0,0,0,13,0,61,0,0,1,1,4,0,19,1,83,248,183,41
Searcy-St Joe,1,23,0,0,1,3,0,123,8,0,0,5,1,0,0,1,0,29,0,0,3,0,0,0,12,0,26,151,71,14
Searcy-Tomahawk,2,49,0,1,2,10,1,169,24,0,0,14,0,0,1,7,0,34,0,0,0,0,5,0,20,0,62,234,129,38
Searcy-Wiley's Cove,1,91,4,4,2,13,2,319,31,0,2,33,0,0,0,31,0,90,0,0,1,0,5,3,33,0,82,436,245,66
Sebastian-1-A,9,490,21,3,9,47,5,402,129,1,1,80,0,2,0,8,2,61,0,1,1,0,14,1,51,1,72,986,212,213
Sebastian-1-B,1,131,12,1,8,30,0,157,26,0,2,33,0,0,1,7,0,29,0,0,1,0,4,2,28,0,26,340,98,61
Sebastian-1-C,5,181,13,4,9,29,2,379,63,0,1,41,0,0,4,20,1,73,0,0,3,0,26,0,110,0,78,622,315,105
Sebastian-1-D,2,201,6,1,21,33,5,463,84,0,4,28,0,1,1,15,1,93,0,0,6,0,43,1,137,2,96,732,395,117
Sebastian-1-E,0,15,0,0,2,2,0,26,11,0,0,1,0,0,1,1,0,6,0,0,0,0,4,0,6,0,5,45,23,12
Sebastian-1-F,0,101,6,0,3,7,0,117,27,0,0,20,0,0,1,8,0,27,1,0,1,0,13,0,40,0,20,234,111,47
Sebastian-1-G,0,124,5,1,6,10,0,183,49,0,0,23,0,0,2,9,1,33,1,0,4,0,22,0,37,0,39,329,148,72
Sebastian-1-H,4,270,17,1,15,26,1,283,70,0,2,83,0,0,5,7,0,71,0,0,3,1,14,1,63,0,64,617,229,155
Sebastian-1-I,9,349,12,1,12,38,2,401,102,1,1,82,0,0,5,13,1,58,0,0,1,0,21,1,88,0,99,824,287,186
Sebastian-1-J,1,20,1,0,1,4,0,26,6,0,0,3,1,0,0,0,0,3,0,0,2,0,0,0,3,0,6,53,14,10
Sebastian-1-K,5,159,11,2,2,12,4,167,39,0,1,47,0,0,0,4,0,34,1,0,3,0,5,0,14,0,37,362,98,87
Sebastian-1-L,3,151,15,5,8,45,2,272,40,0,2,67,0,0,1,7,0,38,0,0,1,0,6,1,40,0,48,501,142,109
Sebastian-1-M,0,12,0,0,1,1,0,17,6,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,5,31,9,6
Sebastian-2-A,6,398,15,6,4,26,6,247,123,1,2,52,1,3,1,14,0,29,0,0,2,0,4,1,20,0,72,708,143,182
Sebastian-2-B,6,430,8,6,9,14,4,174,143,0,4,41,0,0,1,2,0,30,0,0,2,0,3,0,17,0,35,651,90,188
Sebastian-2-C,3,120,2,1,0,8,2,125,29,1,0,12,1,0,0,3,0,20,0,0,3,0,2,0,9,0,35,261,72,43
Sebastian-2-D,7,312,9,4,4,23,3,169,83,0,0,35,1,0,2,8,1,20,0,0,2,0,0,2,8,0,33,531,76,119
Sebastian-2-E,2,293,9,2,7,15,5,232,107,0,0,43,0,0,0,8,0,52,2,0,2,0,6,1,27,0,58,565,156,150
Sebastian-2-F,4,217,14,2,2,9,2,102,56,0,2,21,0,0,1,1,0,7,0,0,0,0,0,0,10,0,23,352,42,79
Sebastian-2-G,0,97,0,1,2,5,0,68,25,0,0,12,0,1,0,2,0,8,0,0,1,0,2,0,3,0,20,173,36,38
Sebastian-2-H,1,121,5,0,0,4,0,92,34,0,0,18,0,0,0,3,0,17,0,0,0,0,5,0,14,0,28,223,67,52
Sebastian-3-A,1,179,14,4,1,34,3,241,50,0,0,41,0,1,2,9,0,49,0,0,4,0,3,1,31,0,49,477,148,92
Sebastian-3-B,7,247,11,5,13,32,5,501,65,1,0,62,0,1,4,24,0,110,0,0,8,0,31,2,87,0,89,821,355,129
Sebastian-3-C,2,87,0,2,1,18,2,164,30,0,0,16,0,0,1,10,0,34,0,0,2,0,9,0,45,1,43,276,145,46
Sebastian-3-D,8,400,22,5,9,43,10,841,88,1,1,77,2,1,1,31,1,163,0,0,5,0,7,2,80,0,156,1338,446,170
Sebastian-3-E,0,321,13,2,21,55,4,782,86,0,0,68,0,0,5,26,0,155,0,1,8,0,21,1,112,0,185,1198,514,154
Sebastian-3-F,5,249,13,3,15,48,2,577,50,0,0,71,0,0,2,25,0,106,0,0,5,0,10,3,78,0,130,912,359,121
Sebastian-3-G,0,246,10,2,15,30,5,670,83,0,1,37,0,0,3,24,2,113,2,0,1,0,53,2,169,0,136,978,505,121
Sebastian-3-H,4,346,8,2,29,57,6,990,117,0,0,64,1,3,4,32,0,205,2,3,6,0,47,0,199,0,230,1442,728,185
Sebastian-3-I,1,38,0,0,5,5,0,138,11,1,0,4,0,0,0,5,1,24,0,0,0,0,6,0,31,0,19,187,86,16
Sebastian-3-J,1,27,0,1,1,4,0,72,9,0,0,2,0,0,0,2,0,8,0,0,1,0,5,0,18,0,13,106,47,11
Sebastian-3-K,0,17,0,0,2,0,0,47,3,0,0,0,0,0,0,2,0,8,0,0,0,0,1,0,15,0,8,66,34,3
Sebastian-3-L,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,0
Sebastian-3-O,5,107,2,1,12,10,1,546,44,0,0,12,0,0,2,16,0,115,1,0,3,0,31,0,130,0,117,684,415,56
Sebastian-4-A,1,187,6,0,11,23,4,285,65,0,3,30,0,0,6,9,0,55,0,0,2,0,28,1,77,0,67,517,245,98
Sebastian-4-B,1,261,5,1,8,26,2,459,78,0,1,44,0,0,2,7,0,62,0,0,2,0,31,1,102,0,103,763,310,123
Sebastian-4-C,5,630,18,6,43,88,6,1125,215,3,4,154,2,1,5,39,1,223,0,0,6,0,84,3,220,1,253,1921,835,379
Sebastian-4-D,6,310,5,3,18,38,2,715,103,0,1,53,2,0,3,22,1,139,0,0,10,1,43,1,175,0,159,1097,554,159
Sebastian-4-E,8,222,11,2,7,41,4,410,72,1,3,55,0,1,2,18,1,94,0,0,4,0,10,0,73,0,88,705,290,132
Sebastian-4-F,1,144,4,1,8,23,3,299,40,0,1,37,0,0,2,10,1,43,1,0,2,0,26,2,48,0,77,483,212,78
Sebastian-4-G,9,465,25,5,34,87,9,1140,174,0,2,79,1,1,15,52,2,229,2,0,9,0,81,2,247,4,263,1774,906,257
Sebastian-4-H,8,207,6,1,16,28,5,491,55,0,0,29,0,1,0,22,0,109,0,0,4,0,13,1,78,0,77,762,304,85
Sebastian-4-I,1,149,2,0,9,21,1,332,36,0,0,25,0,0,1,11,0,58,0,0,0,0,23,0,70,0,56,515,219,61
Sebastian-4-J,0,0,0,0,0,1,0,13,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,1,0,0,14,6,0
Sebastian-4-K,4,247,1,1,23,37,8,607,96,0,2,50,2,0,12,22,0,134,0,1,4,0,51,2,150,0,136,928,512,150
Sebastian-4-L,1,31,0,0,4,7,0,75,4,0,0,4,0,0,0,1,0,6,1,0,0,1,2,0,4,0,2,118,17,8
Sebastian-4-N,1,200,11,3,3,35,3,364,63,0,1,36,0,0,1,10,0,58,0,0,6,0,15,2,66,0,82,620,240,100
Sebastian-9-1A,2,20,1,0,0,0,0,97,9,0,0,0,0,0,0,1,0,32,0,0,1,0,1,0,10,0,26,120,71,9
Sebastian-9-1B,1,38,0,1,1,7,1,235,16,1,1,11,1,0,0,6,0,63,0,0,2,0,4,1,22,0,52,284,150,30
Sebastian-9-1C,2,71,3,2,4,9,0,325,37,0,0,9,0,1,0,8,0,66,0,0,3,0,8,1,33,0,85,416,204,47
Sebastian-9-1D,5,139,4,1,8,31,5,798,33,0,1,37,1,0,3,43,1,181,0,0,7,0,9,0,105,0,173,991,522,72
Sebastian-9-1E,0,91,3,1,6,13,4,556,35,0,1,7,1,0,0,6,0,175,1,0,2,0,10,0,73,0,96,674,363,44
Sebastian-9-1F,0,14,0,0,2,2,0,34,11,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,2,0,10,52,22,11
Sebastian-9-1G,1,11,0,1,1,0,0,61,3,0,1,0,0,0,0,2,0,9,0,0,0,0,1,0,5,0,21,75,38,4
Sebastian-9-1H,0,25,0,0,0,2,0,67,11,0,0,4,0,0,0,2,0,12,0,0,0,0,4,0,15,0,14,94,47,15
Sebastian-9-1I,1,120,3,1,2,15,1,326,32,0,0,23,0,0,1,11,1,65,0,0,2,0,6,2,30,0,77,469,195,55
Sebastian-9-1K,5,104,7,1,2,16,0,272,23,0,2,24,1,0,1,7,0,54,0,0,6,1,1,0,26,0,62,407,158,50
Sebastian-9-1M,0,0,0,0,0,1,0,6,0,0,0,1,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,7,5,1
Sebastian-9-1N,1,21,1,1,2,7,1,195,7,0,0,9,0,1,0,4,0,44,0,0,1,0,2,2,20,0,38,229,111,17
Sebastian-9-1O,0,18,1,0,2,2,0,89,4,0,0,3,0,0,0,2,0,26,0,0,0,0,1,0,10,0,18,112,57,7
Sebastian-9-2A,8,220,10,6,15,41,3,1094,75,1,2,24,0,0,1,45,4,212,1,0,9,0,28,1,159,0,208,1397,668,102
Sebastian-9-2B,1,70,2,0,7,12,0,281,18,1,0,13,0,0,6,11,0,47,0,0,3,0,6,0,20,0,35,373,128,32
Sebastian-9-2C,6,205,9,2,10,47,2,1164,52,0,2,36,0,0,1,53,1,214,0,0,10,0,16,2,154,1,218,1445,670,90
Sebastian-9-2D,0,26,1,0,2,3,1,145,8,0,0,5,0,1,2,2,0,26,0,0,0,0,0,0,20,0,36,178,86,14
Sebastian-9-2E,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,3,14,5,0
Sebastian-9-2F,3,49,3,1,2,7,1,247,7,0,0,7,0,0,0,14,0,37,0,0,4,0,6,0,29,0,42,313,132,14
Sebastian-9-2G,0,46,1,1,5,4,1,199,13,0,0,14,0,0,0,5,0,60,0,0,2,0,4,0,17,0,43,257,131,27
Sebastian-9-2H,0,10,2,0,2,2,0,64,5,0,0,1,0,0,0,4,0,21,0,0,0,0,0,0,6,0,7,80,38,6
Sebastian-9-2I,0,21,0,0,0,0,0,83,5,1,0,2,0,0,0,0,0,17,0,0,1,0,1,0,3,0,21,104,43,8
Sebastian-9-2J,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,11,4,0
Sebastian-9-2K,1,29,3,0,1,0,0,143,9,0,0,5,0,0,1,6,0,28,0,0,0,0,2,0,17,0,24,177,78,14
Sebastian-9-2L,0,20,2,0,0,0,0,133,10,0,0,3,0,0,0,3,0,28,0,0,1,0,2,0,29,0,24,155,87,13
Sebastian-9-3A,1,46,2,0,4,4,1,195,22,0,1,15,0,2,0,9,0,45,0,0,6,0,0,0,17,0,34,253,111,40
Sebastian-9-3B,8,71,2,0,6,19,0,381,28,0,1,14,0,1,2,14,0,76,1,0,0,0,14,0,37,0,72,487,216,44
Sebastian-9-3C,2,78,1,0,1,16,3,300,27,0,3,23,0,0,0,11,0,66,0,0,3,0,2,0,28,1,65,401,176,53
Sebastian-9-3D,0,16,0,1,2,2,0,82,6,0,0,1,0,0,0,0,0,22,0,0,0,0,2,0,6,0,20,103,50,7
Sebastian-9-3E,1,46,3,1,0,4,4,178,17,0,0,11,0,0,1,1,0,28,0,0,0,0,4,0,22,0,42,237,98,28
Sebastian-9-3F,0,46,2,2,3,10,0,336,16,0,0,10,0,0,0,14,0,96,0,0,0,0,4,2,42,0,70,399,228,26
Sebastian-9-3G,0,26,2,0,3,4,0,124,11,0,0,6,0,0,0,3,0,25,0,0,1,0,3,0,7,0,26,159,65,17
Sebastian-9-3H,3,18,2,0,0,4,2,168,3,0,0,1,0,0,0,8,0,42,0,0,1,0,3,0,17,1,25,197,97,4
Sebastian-9-3I,2,27,0,1,1,2,0,201,10,0,0,5,0,0,0,5,0,53,0,0,1,0,4,0,12,0,40,234,115,15
Sebastian-9-3J,1,38,0,0,0,6,1,312,9,0,0,9,0,0,0,7,2,70,0,0,1,0,5,1,31,0,78,358,195,18
Sebastian-9-3K,2,51,4,2,2,7,0,164,20,0,1,11,2,0,0,4,0,32,0,0,5,0,1,0,11,0,36,232,89,34
Sebastian-9-3L,1,39,1,0,2,2,0,149,13,0,0,5,0,0,0,2,1,34,0,0,3,0,2,0,11,0,34,194,87,18
Sebastian-9-3M,0,21,0,0,0,3,0,58,7,0,1,3,0,0,0,0,0,12,0,0,0,0,1,0,6,0,12,82,31,11
Sebastian-9-3N,0,7,0,0,0,0,0,41,4,0,0,1,0,0,1,1,0,7,0,0,1,0,0,0,3,0,10,48,23,5
Sebastian-9-3O,1,12,3,0,2,3,1,102,3,0,0,3,0,0,0,5,0,24,0,0,0,0,5,0,5,0,15,124,54,6
Sebastian-9-3P,1,20,0,0,0,5,0,97,11,0,0,5,0,0,0,1,0,19,0,0,0,0,1,0,15,0,29,123,65,16
Sebastian-9-4A,0,17,0,0,0,1,0,73,6,0,0,3,0,0,0,1,0,15,0,0,1,0,2,0,20,0,14,91,53,9
Sebastian-9-4B,8,122,5,2,4,23,6,771,44,1,1,29,1,0,0,18,2,181,0,0,3,0,9,3,116,3,156,941,491,76
Sebastian-9-4C,2,186,7,0,11,41,1,843,76,0,1,28,1,1,2,33,1,177,2,0,2,1,21,3,112,0,201,1091,555,107
Sebastian-9-4D,1,14,0,0,1,3,0,50,6,0,0,5,0,0,0,5,0,14,0,0,0,0,0,0,9,0,5,69,33,11
Sebastian-9-4E,0,5,1,0,2,3,0,56,2,0,0,3,0,0,0,1,0,16,0,0,0,0,1,0,12,0,15,67,45,5
Sebastian-9-4F,0,2,0,0,0,1,0,32,2,0,0,1,0,0,0,0,0,5,0,0,0,0,0,0,3,0,3,35,11,3
Sebastian-9-4G,0,24,1,0,0,0,0,66,7,0,0,3,0,0,0,4,0,16,0,0,1,0,0,0,16,0,13,91,50,10
Sebastian-9-4H,0,57,4,2,0,10,1,174,13,0,0,15,0,0,0,7,0,36,0,0,2,0,1,0,19,0,35,248,100,28
Sebastian-9-4I,3,83,4,0,3,7,1,348,30,0,0,25,0,0,2,13,0,78,0,0,2,0,5,0,57,0,79,449,236,55
Sebastian-9-4J,0,8,0,0,0,2,1,40,4,0,0,1,0,0,0,0,0,8,0,0,0,0,0,1,5,0,6,51,20,5
Sebastian-9-4K,3,106,6,1,7,24,1,511,43,0,3,22,0,1,3,19,0,75,0,0,8,0,5,1,55,0,92,659,258,69
Sebastian-9-5A,1,7,0,0,1,0,0,12,4,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,4,21,6,4
Sebastian-9-5B,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,7,4,0
Sebastian-9-6A,0,8,0,0,0,3,0,16,2,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,3,0,8,27,12,3
Sebastian-9-6B,1,3,1,0,1,0,0,89,4,0,0,1,0,0,0,6,0,17,1,0,1,0,1,0,11,0,25,95,62,5
Sebastian-9-J,2,72,3,2,2,7,0,206,23,0,0,15,0,0,0,12,0,41,0,0,2,0,0,1,16,1,55,294,128,38
Sebastian-9-L,3,142,3,1,3,14,2,316,30,0,0,21,0,0,5,7,2,63,0,0,3,0,5,1,48,0,70,484,204,51
Sevier-Bear Creek West,0,121,2,0,4,13,5,380,49,3,4,29,0,2,1,30,0,79,0,1,7,0,3,0,40,0,81,525,242,87
Sevier-Clear Creek 1,0,26,0,0,4,2,5,218,10,0,1,10,1,0,1,5,0,38,0,0,1,0,3,0,21,0,37,255,106,22
Sevier-Clear Creek 2,1,143,2,1,2,6,4,523,52,1,1,15,2,0,0,27,0,58,0,0,3,0,6,0,20,0,77,682,191,71
Sevier-Mineral,0,64,3,0,0,7,6,308,19,0,3,16,0,0,0,10,0,44,0,0,1,0,5,0,28,0,48,388,136,38
Sharp-Big Creek,0,17,2,0,2,1,0,140,7,0,0,4,0,0,0,2,0,26,0,0,2,0,1,0,13,0,32,162,76,11
Sharp-Cave,3,161,4,5,8,32,12,704,59,2,3,25,2,2,2,39,1,90,0,0,8,0,9,0,67,0,163,929,379,93
Sharp-Cherokee,8,434,14,4,12,48,15,1211,167,2,3,87,2,0,4,58,1,149,1,0,11,0,28,1,149,1,281,1746,684,261
Sharp-Davidson,0,17,0,0,4,0,0,78,9,0,0,3,0,0,1,7,1,9,0,0,0,0,3,0,13,0,24,99,58,12
Sharp-East Sullivan,0,24,1,0,2,2,3,144,6,0,1,11,0,0,0,7,1,26,0,0,0,0,2,0,20,0,44,176,100,18
Sharp-Hardy,3,119,3,0,6,10,3,349,58,1,2,31,0,0,3,17,1,27,1,0,4,0,9,1,29,0,61,493,153,92
Sharp-Highland,3,91,9,0,6,8,1,443,36,0,0,21,1,0,0,16,0,64,2,0,5,0,7,1,51,0,96,561,242,58
Sharp-Jackson,0,29,1,3,0,1,0,98,13,0,0,3,0,0,1,7,1,14,0,0,1,1,1,0,3,0,32,132,61,16
Sharp-Lave Creek,1,26,0,0,1,0,0,136,16,0,0,4,0,0,0,3,0,31,0,0,2,0,3,0,11,0,33,164,83,20
Sharp-Lower North,1,35,1,2,0,5,0,151,11,0,0,4,0,0,1,8,0,20,0,0,0,0,4,0,10,0,36,195,79,15
Sharp-Morgan,0,21,3,0,0,0,1,64,12,0,0,5,0,1,0,0,0,8,0,0,3,0,1,0,12,0,18,89,42,18
Sharp-North Big Rock,0,16,0,0,0,2,0,45,6,0,0,4,0,0,0,0,0,3,0,0,0,0,1,0,7,0,7,63,18,10
Sharp-North Lebanon,0,7,0,0,0,0,1,17,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,2,25,4,4
Sharp-North Union,0,8,0,0,0,2,0,42,4,0,0,2,0,0,0,0,0,12,0,0,0,0,0,0,4,1,10,52,27,6
Sharp-Ozark,3,52,2,1,2,2,1,177,14,1,0,5,0,0,0,2,0,10,0,0,2,0,3,0,19,0,55,240,91,20
Sharp-Piney Fork,2,89,1,1,3,8,3,341,44,1,4,20,3,5,0,14,1,55,1,0,3,0,2,2,47,1,74,448,200,77
Sharp-Richwood,7,170,4,4,4,17,3,597,86,1,1,32,1,1,3,31,3,70,1,0,6,1,4,1,56,1,119,806,296,122
Sharp-Scott,1,21,0,2,1,1,1,124,7,0,0,3,0,0,0,4,0,30,0,0,1,0,1,0,19,0,18,151,73,10
Sharp-South Big Rock,3,11,1,0,0,2,2,51,2,0,0,0,0,0,0,0,0,10,0,0,0,0,6,0,5,0,14,70,35,2
Sharp-South Lebanon,0,15,1,0,1,1,2,34,4,0,0,4,1,0,1,0,0,7,0,0,1,0,0,0,2,0,4,54,15,9
Sharp-South Union,0,20,2,0,0,2,0,97,10,0,0,6,0,0,0,1,0,10,1,0,1,0,0,1,6,0,19,121,39,16
Sharp-Strawberry,0,12,0,0,1,2,1,72,5,0,0,2,0,0,0,7,0,13,0,0,0,0,1,0,7,0,16,88,44,7
Sharp-Upper North,1,25,0,0,0,3,0,72,9,1,0,5,1,0,0,4,0,9,0,0,0,0,0,0,6,0,18,101,37,16
