precinct_code,gen_dem_CLINTON,gen_ind_CLINTON,gen_ind_JOHNSON,gen_ind_STEIN,gen_ind_TRUMP,gen_rep_TRUMP,pri_dem_CLINTON,pri_dem_SANDERS,pri_ind_CLINTON,pri_ind_CRUZ,pri_ind_KASICH,pri_ind_SANDERS,pri_ind_TRUMP,pri_rep_CRUZ,pri_rep_KASICH,pri_rep_TRUMP,gen_total,rep_pri_total,dem_pri_total
Polk-41053134,2138.0,0.0,266.0,104.0,0.0,2096.0,0.0,0.0,690.0,237.0,203.0,614.0,690.0,0.0,0.0,0.0,4604.0,0.0,0.0
Polk-41053136,1457.0,0.0,160.0,48.0,0.0,1381.0,0.0,0.0,435.0,185.0,179.0,412.0,404.0,0.0,0.0,0.0,3046.0,0.0,0.0
Polk-41053140,817.0,0.0,137.0,65.0,0.0,673.0,0.0,0.0,172.0,69.0,40.0,346.0,168.0,0.0,0.0,0.0,1692.0,0.0,0.0
Polk-41053146,1886.0,0.0,219.0,82.0,0.0,1581.0,0.0,0.0,503.0,209.0,181.0,582.0,488.0,0.0,0.0,0.0,3768.0,0.0,0.0
Polk-41053152,1154.0,0.0,204.0,68.0,0.0,2271.0,0.0,0.0,357.0,315.0,161.0,481.0,734.0,0.0,0.0,0.0,3697.0,0.0,0.0
Polk-41053154,1063.0,0.0,168.0,70.0,0.0,1860.0,0.0,0.0,379.0,216.0,159.0,361.0,594.0,0.0,0.0,0.0,3161.0,0.0,0.0
Polk-41053156,825.0,0.0,130.0,62.0,0.0,1158.0,0.0,0.0,256.0,132.0,98.0,308.0,335.0,0.0,0.0,0.0,2175.0,0.0,0.0
Polk-41053162,750.0,0.0,119.0,33.0,0.0,1293.0,0.0,0.0,245.0,181.0,91.0,249.0,435.0,0.0,0.0,0.0,2195.0,0.0,0.0
Polk-41053166,200.0,0.0,47.0,25.0,0.0,374.0,0.0,0.0,62.0,39.0,9.0,95.0,96.0,0.0,0.0,0.0,646.0,0.0,0.0
Polk-41053178,2073.0,0.0,286.0,105.0,0.0,1371.0,0.0,0.0,413.0,153.0,105.0,792.0,370.0,0.0,0.0,0.0,3835.0,0.0,0.0
Polk-41053182,1654.0,0.0,210.0,112.0,0.0,1357.0,0.0,0.0,330.0,144.0,64.0,617.0,348.0,0.0,0.0,0.0,3333.0,0.0,0.0
Sherman-410551,43.0,0.0,7.0,3.0,0.0,102.0,18.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,39.0,155.0,40.0,33.0
Sherman-410552,77.0,0.0,15.0,1.0,0.0,241.0,26.0,26.0,0.0,0.0,0.0,0.0,0.0,15.0,20.0,87.0,334.0,122.0,52.0
Sherman-410553,56.0,0.0,16.0,3.0,0.0,222.0,19.0,22.0,0.0,0.0,0.0,0.0,0.0,16.0,12.0,90.0,297.0,118.0,41.0
Sherman-410554,22.0,0.0,6.0,3.0,0.0,117.0,4.0,17.0,0.0,0.0,0.0,0.0,0.0,17.0,5.0,46.0,148.0,68.0,21.0
Sherman-410555,4.0,0.0,0.0,1.0,0.0,50.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,6.0,7.0,17.0,55.0,30.0,2.0
Tillamook-410571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,131.0,0.0,0.0,0.0,0.0,0.0,19.0,22.0,116.0,0.0,157.0,131.0
Tillamook-410573,0.0,0.0,0.0,0.0,0.0,0.0,57.0,87.0,0.0,0.0,0.0,0.0,0.0,22.0,17.0,120.0,0.0,159.0,144.0
Tillamook-410575,0.0,0.0,0.0,0.0,0.0,0.0,31.0,29.0,0.0,0.0,0.0,0.0,0.0,13.0,17.0,65.0,0.0,95.0,60.0
Tillamook-410576,0.0,0.0,0.0,0.0,0.0,0.0,27.0,57.0,0.0,0.0,0.0,0.0,0.0,22.0,9.0,50.0,0.0,81.0,84.0
Tillamook-41057Bay,350.0,0.0,59.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,427.0,0.0,0.0
Tillamook-41057Beaver,178.0,0.0,26.0,11.0,0.0,376.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,591.0,0.0,0.0
Tillamook-41057Carnahan,70.0,0.0,18.0,2.0,0.0,212.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,302.0,0.0,0.0
Tillamook-41057Cloverdale,106.0,0.0,17.0,6.0,0.0,155.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,284.0,0.0,0.0
Tillamook-41057Eastside,38.0,0.0,10.0,1.0,0.0,68.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,117.0,0.0,0.0
Tillamook-41057Fairview,307.0,0.0,61.0,15.0,0.0,642.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1025.0,0.0,0.0
Tillamook-41057Foley,177.0,0.0,23.0,13.0,0.0,150.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,363.0,0.0,0.0
Tillamook-41057Garibaldi,272.0,0.0,35.0,17.0,0.0,307.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,631.0,0.0,0.0
Tillamook-41057Hebo,105.0,0.0,8.0,7.0,0.0,167.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,287.0,0.0,0.0
Tillamook-41057Kilchis,135.0,0.0,31.0,7.0,0.0,231.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,404.0,0.0,0.0
Tillamook-41057Mapleleaf,107.0,0.0,32.0,6.0,0.0,256.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,401.0,0.0,0.0
Tillamook-41057Nehalem,214.0,0.0,20.0,12.0,0.0,155.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,401.0,0.0,0.0
Tillamook-41057Neskowin,253.0,0.0,32.0,17.0,0.0,196.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,498.0,0.0,0.0
Tillamook-41057Netarts,327.0,0.0,34.0,8.0,0.0,292.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,661.0,0.0,0.0
Tillamook-41057Oceanside,156.0,0.0,8.0,10.0,0.0,74.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,248.0,0.0,0.0
Tillamook-41057Pinegrove,814.0,0.0,49.0,49.0,0.0,363.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1275.0,0.0,0.0
Tillamook-41057Rockaway,466.0,0.0,31.0,27.0,0.0,423.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,947.0,0.0,0.0
Tillamook-41057South,146.0,0.0,53.0,11.0,0.0,526.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,736.0,0.0,0.0
Tillamook-41057Tillamook,713.0,0.0,140.0,49.0,0.0,884.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1786.0,0.0,0.0
Tillamook-41057Trask,70.0,0.0,13.0,4.0,0.0,106.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,193.0,0.0,0.0
Tillamook-41057Union,446.0,0.0,38.0,28.0,0.0,394.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,906.0,0.0,0.0
Tillamook-41057Westside,114.0,0.0,4.0,1.0,0.0,95.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,214.0,0.0,0.0
Tillamook-41057Wheeler,204.0,0.0,18.0,14.0,0.0,104.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,340.0,0.0,0.0
Umatilla-41059101,73.0,0.0,27.0,7.0,0.0,336.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,18.0,8.0,83.0,443.0,109.0,25.0
Umatilla-41059102,386.0,0.0,58.0,21.0,0.0,640.0,79.0,89.0,0.0,0.0,0.0,0.0,0.0,39.0,27.0,153.0,1105.0,219.0,168.0
Umatilla-41059103,215.0,0.0,50.0,13.0,0.0,769.0,63.0,71.0,0.0,0.0,0.0,0.0,0.0,55.0,34.0,233.0,1047.0,322.0,134.0
Umatilla-41059104,256.0,0.0,49.0,14.0,0.0,983.0,69.0,74.0,0.0,0.0,0.0,0.0,0.0,73.0,29.0,244.0,1302.0,346.0,143.0
Umatilla-41059105,286.0,0.0,46.0,13.0,0.0,678.0,54.0,69.0,0.0,0.0,0.0,0.0,0.0,41.0,14.0,183.0,1023.0,238.0,123.0
Umatilla-41059106,0.0,0.0,0.0,0.0,0.0,0.0,36.0,42.0,0.0,0.0,0.0,0.0,0.0,23.0,6.0,130.0,0.0,159.0,78.0
Umatilla-41059106C,177.0,0.0,43.0,15.0,0.0,440.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,675.0,0.0,0.0
Umatilla-41059106R,53.0,0.0,21.0,1.0,0.0,212.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,287.0,0.0,0.0
Umatilla-41059107,0.0,0.0,0.0,0.0,0.0,0.0,18.0,15.0,0.0,0.0,0.0,0.0,0.0,22.0,10.0,51.0,0.0,83.0,33.0
Umatilla-41059107C,77.0,0.0,18.0,1.0,0.0,159.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,255.0,0.0,0.0
Umatilla-41059107R,32.0,0.0,11.0,0.0,0.0,160.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,203.0,0.0,0.0
Umatilla-41059108,0.0,0.0,0.0,0.0,0.0,0.0,17.0,32.0,0.0,0.0,0.0,0.0,0.0,10.0,8.0,59.0,0.0,77.0,49.0
Umatilla-41059108C,12.0,0.0,8.0,5.0,0.0,53.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.0,0.0,0.0
Umatilla-41059108R,23.0,0.0,7.0,1.0,0.0,97.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,128.0,0.0,0.0
Umatilla-41059109,0.0,0.0,0.0,0.0,0.0,0.0,6.0,14.0,0.0,0.0,0.0,0.0,0.0,19.0,9.0,66.0,0.0,94.0,20.0
Umatilla-41059109C,29.0,0.0,6.0,2.0,0.0,108.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,145.0,0.0,0.0
Umatilla-41059109R,3.0,0.0,2.0,0.0,0.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0,0.0,0.0
Umatilla-41059110,190.0,0.0,30.0,7.0,0.0,584.0,8.0,6.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,12.0,811.0,17.0,14.0
Umatilla-41059111,476.0,0.0,54.0,37.0,0.0,695.0,5.0,9.0,0.0,0.0,0.0,0.0,0.0,8.0,9.0,39.0,1262.0,56.0,14.0
Umatilla-41059112,18.0,0.0,0.0,1.0,0.0,77.0,6.0,9.0,0.0,0.0,0.0,0.0,0.0,7.0,4.0,35.0,96.0,46.0,15.0
Umatilla-41059113,97.0,0.0,36.0,10.0,0.0,452.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,22.0,595.0,27.0,3.0
Umatilla-41059114,53.0,0.0,8.0,5.0,0.0,278.0,54.0,61.0,0.0,0.0,0.0,0.0,0.0,46.0,35.0,198.0,344.0,279.0,115.0
Umatilla-41059115,38.0,0.0,5.0,1.0,0.0,175.0,113.0,163.0,0.0,0.0,0.0,0.0,0.0,60.0,27.0,215.0,219.0,302.0,276.0
Umatilla-41059116,39.0,0.0,7.0,3.0,0.0,88.0,8.0,11.0,0.0,0.0,0.0,0.0,0.0,4.0,5.0,37.0,137.0,46.0,19.0
Umatilla-41059117,0.0,0.0,0.0,0.0,0.0,0.0,36.0,32.0,0.0,0.0,0.0,0.0,0.0,24.0,15.0,144.0,0.0,183.0,68.0
Umatilla-41059117C,20.0,0.0,4.0,1.0,0.0,62.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87.0,0.0,0.0
Umatilla-41059117R,6.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0
Umatilla-41059118,0.0,0.0,0.0,0.0,0.0,0.0,16.0,18.0,0.0,0.0,0.0,0.0,0.0,26.0,18.0,101.0,0.0,145.0,34.0
Umatilla-41059119,36.0,0.0,5.0,3.0,0.0,88.0,12.0,16.0,0.0,0.0,0.0,0.0,0.0,10.0,3.0,56.0,132.0,69.0,28.0
Umatilla-41059120,187.0,0.0,47.0,12.0,0.0,698.0,12.0,9.0,0.0,0.0,0.0,0.0,0.0,9.0,3.0,25.0,944.0,37.0,21.0
Umatilla-41059121,83.0,0.0,24.0,6.0,0.0,298.0,3.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,20.0,411.0,21.0,10.0
Umatilla-41059122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,0.0,7.0,1.0
Umatilla-41059123,130.0,0.0,29.0,8.0,0.0,400.0,7.0,16.0,0.0,0.0,0.0,0.0,0.0,6.0,5.0,37.0,567.0,48.0,23.0
Umatilla-41059124,0.0,0.0,0.0,0.0,0.0,0.0,43.0,75.0,0.0,0.0,0.0,0.0,0.0,46.0,35.0,250.0,0.0,331.0,118.0
Umatilla-41059124C,137.0,0.0,26.0,4.0,0.0,401.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,568.0,0.0,0.0
Umatilla-41059124R,21.0,0.0,5.0,3.0,0.0,127.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,156.0,0.0,0.0
Umatilla-41059125,0.0,0.0,0.0,0.0,0.0,0.0,35.0,23.0,0.0,0.0,0.0,0.0,0.0,23.0,16.0,95.0,0.0,134.0,58.0
Umatilla-41059125C,73.0,0.0,19.0,3.0,0.0,192.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,287.0,0.0,0.0
Umatilla-41059125R,38.0,0.0,8.0,5.0,0.0,182.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,233.0,0.0,0.0
Umatilla-41059126,369.0,0.0,67.0,16.0,0.0,524.0,36.0,46.0,0.0,0.0,0.0,0.0,0.0,22.0,25.0,153.0,976.0,200.0,82.0
Umatilla-41059127,142.0,0.0,38.0,18.0,0.0,278.0,37.0,47.0,0.0,0.0,0.0,0.0,0.0,45.0,31.0,147.0,476.0,223.0,84.0
Umatilla-41059128,474.0,0.0,84.0,25.0,0.0,793.0,6.0,8.0,0.0,0.0,0.0,0.0,0.0,20.0,14.0,56.0,1376.0,90.0,14.0
Umatilla-41059129,264.0,0.0,57.0,23.0,0.0,515.0,18.0,22.0,0.0,0.0,0.0,0.0,0.0,10.0,5.0,55.0,859.0,70.0,40.0
Umatilla-41059130,376.0,0.0,90.0,22.0,0.0,822.0,12.0,15.0,0.0,0.0,0.0,0.0,0.0,15.0,6.0,58.0,1310.0,79.0,27.0
Umatilla-41059131,133.0,0.0,21.0,9.0,0.0,244.0,92.0,56.0,0.0,0.0,0.0,0.0,0.0,38.0,26.0,142.0,407.0,206.0,148.0
Umatilla-41059132,263.0,0.0,47.0,14.0,0.0,401.0,54.0,38.0,0.0,0.0,0.0,0.0,0.0,30.0,22.0,77.0,725.0,129.0,92.0
Umatilla-41059133,209.0,0.0,44.0,21.0,0.0,304.0,97.0,127.0,0.0,0.0,0.0,0.0,0.0,61.0,33.0,189.0,578.0,283.0,224.0
Umatilla-41059134,0.0,0.0,0.0,0.0,0.0,0.0,62.0,69.0,0.0,0.0,0.0,0.0,0.0,25.0,19.0,102.0,0.0,146.0,131.0
Umatilla-41059135,0.0,0.0,0.0,0.0,0.0,0.0,102.0,103.0,0.0,0.0,0.0,0.0,0.0,70.0,46.0,242.0,0.0,358.0,205.0
Umatilla-41059136,220.0,0.0,52.0,29.0,0.0,463.0,39.0,36.0,0.0,0.0,0.0,0.0,0.0,16.0,6.0,75.0,764.0,97.0,75.0
Umatilla-41059137,348.0,0.0,53.0,32.0,0.0,578.0,64.0,89.0,0.0,0.0,0.0,0.0,0.0,42.0,32.0,159.0,1011.0,233.0,153.0
Umatilla-41059138,347.0,0.0,57.0,20.0,0.0,552.0,52.0,67.0,0.0,0.0,0.0,0.0,0.0,31.0,22.0,91.0,976.0,144.0,119.0
Umatilla-41059139,406.0,0.0,52.0,15.0,0.0,481.0,43.0,92.0,0.0,0.0,0.0,0.0,0.0,30.0,22.0,132.0,954.0,184.0,135.0
Umatilla-41059140,0.0,0.0,0.0,0.0,0.0,0.0,91.0,131.0,0.0,0.0,0.0,0.0,0.0,37.0,18.0,139.0,0.0,194.0,222.0
Umatilla-41059141,363.0,0.0,53.0,17.0,0.0,673.0,91.0,102.0,0.0,0.0,0.0,0.0,0.0,41.0,59.0,178.0,1106.0,278.0,193.0
Umatilla-41059142,193.0,0.0,31.0,7.0,0.0,393.0,109.0,136.0,0.0,0.0,0.0,0.0,0.0,45.0,65.0,162.0,624.0,272.0,245.0
Umatilla-41059143,302.0,0.0,58.0,19.0,0.0,548.0,123.0,109.0,0.0,0.0,0.0,0.0,0.0,51.0,51.0,193.0,927.0,295.0,232.0
Umatilla-41059144,0.0,0.0,0.0,0.0,0.0,0.0,75.0,52.0,0.0,0.0,0.0,0.0,0.0,12.0,27.0,129.0,0.0,168.0,127.0
Umatilla-41059145,0.0,0.0,0.0,0.0,0.0,0.0,101.0,96.0,0.0,0.0,0.0,0.0,0.0,46.0,26.0,155.0,0.0,227.0,197.0
Union-410611,903.0,0.0,96.0,40.0,0.0,0.0,0.0,366.0,0.0,0.0,0.0,0.0,0.0,97.0,103.0,322.0,1039.0,522.0,366.0
Union-4106110,24.0,0.0,11.0,0.0,0.0,159.0,4.0,16.0,0.0,0.0,0.0,0.0,0.0,17.0,7.0,51.0,194.0,75.0,20.0
Union-4106111,105.0,0.0,28.0,10.0,0.0,505.0,26.0,70.0,0.0,0.0,0.0,0.0,0.0,55.0,37.0,202.0,648.0,294.0,96.0
Union-4106112,8.0,0.0,3.0,0.0,0.0,56.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,19.0,67.0,25.0,6.0
Union-4106113,9.0,0.0,10.0,0.0,0.0,82.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,12.0,4.0,33.0,101.0,49.0,7.0
Union-4106114,40.0,0.0,14.0,8.0,0.0,154.0,12.0,24.0,0.0,0.0,0.0,0.0,0.0,8.0,9.0,51.0,216.0,68.0,36.0
Union-4106115,51.0,0.0,10.0,5.0,0.0,195.0,19.0,13.0,0.0,0.0,0.0,0.0,0.0,20.0,19.0,87.0,261.0,126.0,32.0
Union-4106116,217.0,0.0,73.0,17.0,0.0,813.0,79.0,101.0,0.0,0.0,0.0,0.0,0.0,63.0,26.0,292.0,1120.0,381.0,180.0
Union-4106117,5.0,0.0,2.0,0.0,0.0,38.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,15.0,45.0,21.0,4.0
Union-4106118,141.0,0.0,29.0,7.0,0.0,441.0,35.0,51.0,0.0,0.0,0.0,0.0,0.0,50.0,24.0,178.0,618.0,252.0,86.0
Union-4106119,48.0,0.0,13.0,3.0,0.0,229.0,16.0,24.0,0.0,0.0,0.0,0.0,0.0,27.0,18.0,104.0,293.0,149.0,40.0
Union-410612,551.0,0.0,103.0,35.0,0.0,1080.0,155.0,225.0,0.0,0.0,0.0,0.0,0.0,130.0,78.0,361.0,1769.0,569.0,380.0
Union-410613,443.0,0.0,107.0,31.0,0.0,1112.0,140.0,193.0,0.0,0.0,0.0,0.0,0.0,80.0,38.0,342.0,1693.0,460.0,333.0
Union-410614,92.0,0.0,24.0,3.0,0.0,221.0,25.0,43.0,0.0,0.0,0.0,0.0,0.0,32.0,17.0,77.0,340.0,126.0,68.0
Union-410615,234.0,0.0,42.0,12.0,0.0,787.0,75.0,103.0,0.0,0.0,0.0,0.0,0.0,88.0,38.0,306.0,1075.0,432.0,178.0
Union-410616,83.0,0.0,12.0,5.0,0.0,231.0,30.0,33.0,0.0,0.0,0.0,0.0,0.0,28.0,26.0,85.0,331.0,139.0,63.0
Union-410617,124.0,0.0,31.0,8.0,0.0,390.0,46.0,45.0,0.0,0.0,0.0,0.0,0.0,52.0,32.0,152.0,553.0,236.0,91.0
Union-410618,104.0,0.0,38.0,10.0,0.0,554.0,39.0,52.0,0.0,0.0,0.0,0.0,0.0,50.0,17.0,158.0,706.0,225.0,91.0
Union-410619,67.0,0.0,27.0,4.0,0.0,466.0,22.0,31.0,0.0,0.0,0.0,0.0,0.0,51.0,14.0,188.0,564.0,253.0,53.0
Wallowa-410631,174.0,0.0,30.0,10.0,0.0,395.0,0.0,87.0,0.0,0.0,0.0,0.0,0.0,40.0,17.0,176.0,609.0,233.0,87.0
Wallowa-4106310,20.0,0.0,2.0,5.0,0.0,98.0,2.0,5.0,0.0,0.0,0.0,0.0,0.0,12.0,9.0,33.0,125.0,54.0,7.0
Wallowa-4106311,14.0,0.0,4.0,0.0,0.0,35.0,6.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,13.0,53.0,16.0,15.0
Wallowa-4106312,12.0,0.0,1.0,0.0,0.0,26.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,9.0,39.0,13.0,6.0
Wallowa-410632,116.0,0.0,24.0,9.0,0.0,274.0,35.0,49.0,0.0,0.0,0.0,0.0,0.0,37.0,12.0,130.0,423.0,179.0,84.0
Wallowa-410633,61.0,0.0,7.0,7.0,0.0,197.0,20.0,24.0,0.0,0.0,0.0,0.0,0.0,25.0,12.0,82.0,272.0,119.0,44.0
Wallowa-410634,74.0,0.0,19.0,5.0,0.0,220.0,17.0,38.0,0.0,0.0,0.0,0.0,0.0,17.0,14.0,95.0,318.0,126.0,55.0
Wallowa-410635,209.0,0.0,27.0,12.0,0.0,369.0,63.0,83.0,0.0,0.0,0.0,0.0,0.0,35.0,25.0,168.0,617.0,228.0,146.0
Wallowa-410636,194.0,0.0,23.0,16.0,0.0,487.0,63.0,95.0,0.0,0.0,0.0,0.0,0.0,42.0,21.0,226.0,720.0,289.0,158.0
Wallowa-410637,61.0,0.0,18.0,2.0,0.0,255.0,17.0,25.0,0.0,0.0,0.0,0.0,0.0,16.0,18.0,102.0,336.0,136.0,42.0
Wallowa-410638,82.0,0.0,18.0,8.0,0.0,261.0,33.0,42.0,0.0,0.0,0.0,0.0,0.0,26.0,12.0,102.0,369.0,140.0,75.0
Wallowa-410639,99.0,0.0,6.0,8.0,0.0,231.0,24.0,40.0,0.0,0.0,0.0,0.0,0.0,21.0,8.0,111.0,344.0,140.0,64.0
Wasco-410651,680.0,0.0,95.0,32.0,0.0,825.0,199.0,246.0,0.0,0.0,0.0,0.0,0.0,57.0,60.0,231.0,1632.0,348.0,445.0
Wasco-4106510,254.0,0.0,25.0,15.0,0.0,295.0,67.0,90.0,0.0,0.0,0.0,0.0,0.0,15.0,23.0,90.0,589.0,128.0,157.0
Wasco-4106511,105.0,0.0,15.0,2.0,0.0,178.0,33.0,23.0,0.0,0.0,0.0,0.0,0.0,12.0,15.0,62.0,300.0,89.0,56.0
Wasco-4106512,177.0,0.0,28.0,11.0,0.0,400.0,56.0,55.0,0.0,0.0,0.0,0.0,0.0,15.0,26.0,119.0,616.0,160.0,111.0
Wasco-4106513,41.0,0.0,4.0,2.0,0.0,72.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,6.0,4.0,19.0,119.0,29.0,16.0
Wasco-4106514,22.0,0.0,16.0,3.0,0.0,123.0,7.0,15.0,0.0,0.0,0.0,0.0,0.0,6.0,3.0,40.0,164.0,49.0,22.0
Wasco-410652,905.0,0.0,136.0,39.0,0.0,829.0,205.0,382.0,0.0,0.0,0.0,0.0,0.0,75.0,67.0,207.0,1909.0,349.0,587.0
Wasco-410653,700.0,0.0,129.0,38.0,0.0,695.0,169.0,285.0,0.0,0.0,0.0,0.0,0.0,58.0,40.0,230.0,1562.0,328.0,454.0
Wasco-410654,526.0,0.0,82.0,21.0,0.0,666.0,154.0,172.0,0.0,0.0,0.0,0.0,0.0,62.0,62.0,198.0,1295.0,322.0,326.0
Wasco-410655,733.0,0.0,63.0,47.0,0.0,597.0,154.0,305.0,0.0,0.0,0.0,0.0,0.0,35.0,37.0,176.0,1440.0,248.0,459.0
Wasco-410656,124.0,0.0,20.0,3.0,0.0,156.0,46.0,42.0,0.0,0.0,0.0,0.0,0.0,10.0,12.0,55.0,303.0,77.0,88.0
Wasco-410657,259.0,0.0,43.0,16.0,0.0,476.0,80.0,101.0,0.0,0.0,0.0,0.0,0.0,39.0,26.0,151.0,794.0,216.0,181.0
Wasco-410658,59.0,0.0,18.0,3.0,0.0,188.0,15.0,35.0,0.0,0.0,0.0,0.0,0.0,13.0,7.0,60.0,268.0,80.0,50.0
Wasco-410659,196.0,0.0,15.0,7.0,0.0,333.0,83.0,70.0,0.0,0.0,0.0,0.0,0.0,20.0,14.0,94.0,551.0,128.0,153.0
Washington-41067301,0.0,554.0,70.0,30.0,0.0,0.0,0.0,219.0,0.0,0.0,0.0,0.0,0.0,70.0,62.0,260.0,654.0,392.0,219.0
Washington-41067302,0.0,948.0,114.0,62.0,680.0,0.0,244.0,345.0,0.0,0.0,0.0,0.0,0.0,64.0,31.0,177.0,1804.0,272.0,589.0
Washington-41067303,0.0,360.0,47.0,20.0,377.0,0.0,83.0,105.0,0.0,0.0,0.0,0.0,0.0,43.0,30.0,103.0,804.0,176.0,188.0
Washington-41067304,0.0,1299.0,164.0,52.0,912.0,0.0,300.0,385.0,0.0,0.0,0.0,0.0,0.0,80.0,67.0,253.0,2427.0,400.0,685.0
Washington-41067305,0.0,260.0,55.0,11.0,438.0,0.0,46.0,92.0,0.0,0.0,0.0,0.0,0.0,32.0,24.0,98.0,764.0,154.0,138.0
Washington-41067306,0.0,389.0,34.0,18.0,147.0,0.0,86.0,114.0,0.0,0.0,0.0,0.0,0.0,4.0,15.0,52.0,588.0,71.0,200.0
Washington-41067307,0.0,754.0,106.0,27.0,534.0,0.0,183.0,246.0,0.0,0.0,0.0,0.0,0.0,68.0,65.0,169.0,1421.0,302.0,429.0
Washington-41067308,0.0,56.0,8.0,1.0,70.0,0.0,16.0,17.0,0.0,0.0,0.0,0.0,0.0,9.0,7.0,21.0,135.0,37.0,33.0
Washington-41067309,0.0,1663.0,212.0,65.0,885.0,0.0,338.0,515.0,0.0,0.0,0.0,0.0,0.0,85.0,118.0,226.0,2825.0,429.0,853.0
Washington-41067310,0.0,544.0,69.0,29.0,764.0,0.0,179.0,203.0,0.0,0.0,0.0,0.0,0.0,66.0,66.0,229.0,1406.0,361.0,382.0
Washington-41067311,0.0,247.0,54.0,10.0,265.0,0.0,49.0,100.0,0.0,0.0,0.0,0.0,0.0,24.0,21.0,88.0,576.0,133.0,149.0
Washington-41067312,0.0,266.0,33.0,11.0,363.0,0.0,88.0,91.0,0.0,0.0,0.0,0.0,0.0,20.0,23.0,128.0,673.0,171.0,179.0
Washington-41067313,0.0,3.0,0.0,0.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,3.0
